H,1554250577,268731
R,1554250577,700D9DFBA
R,1554250577,700D9DFBA
P,1554250578,5124
X,1554250579,628419,10469
X,1554250580,626898,60826
X,1554250580,632862,7098
X,1554250581,631440,54925
X,1554250581,627864,8620
X,1554250582,628146,41624
X,1554250583,627990,6641
X,1554250583,628082,3707
X,1554250584,627790,4212
X,1554250584,627931,4737
X,1554250585,628067,42437
X,1554250585,626582,12994
X,1554250586,628123,3438
X,1554250586,627953,2245
X,1554250587,628155,5070
X,1554250588,628250,3865
X,1554250588,629011,13794
X,1554250589,628777,29574
X,1554250589,629118,19029
X,1554250590,627778,3578
X,1554250590,627799,3360
X,1554250591,627224,2381
X,1554250592,627048,1545
X,1554250592,627880,2535
X,1554250593,627604,1991
X,1554250593,627655,5152
X,1554250594,628013,4530
X,1554250594,627252,4164
X,1554250595,627654,2580
X,1554250596,627780,2804
X,1554250596,627825,2297
X,1554250597,627803,3437
X,1554250597,627532,7535
X,1554250598,627587,3029
X,1554250598,628012,6399
X,1554250599,627838,2691
X,1554250600,627871,2535
X,1554250600,627413,1983
X,1554250601,627447,12855
X,1554250601,626399,4373
X,1554250602,626079,28359
X,1554250602,628303,7232
X,1554250603,625388,44386
X,1554250603,626942,10080
X,1554250604,625795,21284
X,1554250605,627979,4646
X,1554250605,629050,20018
X,1554250606,628544,6969
X,1554250606,627878,21346
X,1554250607,626996,9274
X,1554250607,631894,21272
P,1554250608,5117
X,1554250608,626140,40221
X,1554250609,627787,22605
X,1554250609,634297,58790
X,1554250610,615740,13489
X,1554250610,627010,32187
X,1554250611,631950,58582
X,1554250611,625694,59947
X,1554250612,627575,12987
X,1554250613,629418,41892
X,1554250613,625037,44028
X,1554250614,621889,17801
X,1554250614,627137,2797
X,1554250615,626702,44887
X,1554250615,621495,52331
X,1554250616,630565,34012
X,1554250616,627284,49702
X,1554250617,625504,65116
X,1554250618,624473,40351
X,1554250618,645763,41003
X,1554250618,294276,48550
X,1554250618,267005,1578
X,1554250619,266545,1536
X,1554250619,266567,1281
X,1554250620,267011,634
X,1554250621,266681,778
X,1554250621,266927,524
X,1554250622,266945,399
X,1554250622,266730,253
X,1554250623,266919,228
X,1554250623,266825,207
O,1554250624,266807,124
O,1554250625,266930,187
O,1554250625,266852,82
O,1554250626,266914,93
O,1554250626,266921,138
O,1554250627,266856,148
O,1554250627,266927,172
O,1554250628,266998,153
O,1554250629,266951,320
O,1554250629,266817,153
O,1554250630,266729,102
O,1554250630,266648,121
O,1554250631,266574,115
O,1554250631,266557,137
O,1554250632,266574,105
O,1554250632,266472,167
O,1554250633,266254,392
O,1554250634,266151,238
O,1554250634,266350,297
O,1554250635,266041,424
O,1554250635,265839,459
O,1554250636,265765,808
O,1554250636,265568,1181
P,1554250637,5115
O,1554250637,265500,647
O,1554250638,265254,781
O,1554250638,265727,930
O,1554250639,265241,824
O,1554250639,264487,684
O,1554250640,264702,735
O,1554250640,264119,1223
O,1554250641,264719,522
O,1554250642,265015,1037
O,1554250642,264724,2328
O,1554250643,265463,858
O,1554250643,265033,1354
O,1554250644,264529,855
O,1554250644,264380,691
O,1554250645,264618,2683
O,1554250646,263097,4160
O,1554250646,265201,1416
O,1554250647,263698,3401
O,1554250647,263470,1522
O,1554250648,264393,1346
O,1554250648,266332,584
O,1554250649,266047,321
O,1554250649,265978,815
O,1554250650,264936,2824
O,1554250651,262491,5446
O,1554250651,260203,5382
O,1554250652,261625,4292
O,1554250652,262569,3654
O,1554250653,263210,1376
O,1554250653,263618,1938
O,1554250654,266077,1195
O,1554250655,267005,698
O,1554250655,266932,736
O,1554250656,266732,557
O,1554250656,265535,1793
O,1554250657,265450,1504
O,1554250657,265431,1604
O,1554250658,264297,1479
O,1554250659,263974,5587
O,1554250659,264654,4519
O,1554250659,267294,2089
O,1554250659,260197,13167
O,1554250660,256327,14692
O,1554250660,262628,1743
O,1554250661,262038,4977
O,1554250662,265579,2278
O,1554250662,265741,1253
O,1554250663,267067,3034
O,1554250663,269688,2017
O,1554250664,268710,1809
O,1554250664,267151,2187
O,1554250665,266472,645
O,1554250665,266001,545
P,1554250666,5115
O,1554250666,266190,187
O,1554250667,266175,557
O,1554250667,266049,664
O,1554250668,265054,2375
O,1554250668,265111,887
O,1554250669,264866,2703
O,1554250669,264913,1943
