H,1552276678,268731
U,1552276678,57274
X,1552276680,658505,626
X,1552276681,658229,816
X,1552276681,658005,996
X,1552276682,657812,1088
X,1552276682,657997,946
X,1552276683,657908,912
X,1552276683,658373,625
X,1552276684,658428,445
X,1552276685,658710,561
X,1552276685,658938,791
X,1552276686,659022,415
X,1552276686,659016,559
X,1552276687,659078,3013
X,1552276687,659039,2030
X,1552276688,658911,550
X,1552276689,659013,785
X,1552276689,659458,2242
X,1552276690,659581,3395
X,1552276690,659603,2652
X,1552276691,659639,1222
X,1552276691,659786,648
X,1552276692,659635,797
X,1552276692,659154,1010
X,1552276693,659496,1734
X,1552276694,659902,2291
P,1552276694,5139
X,1552276694,659752,622
X,1552276695,659530,904
X,1552276695,659544,634
X,1552276696,659502,615
X,1552276696,659862,1370
X,1552276697,659508,661
A,1552276697,658915,1878
T,1552276697,2773
U,1552276697,57274
X,1552276699,659918,445
X,1552276699,659999,973
X,1552276700,659892,656
X,1552276701,659610,1000
X,1552276701,659301,730
X,1552276702,659278,295
X,1552276702,659141,734
X,1552276703,659291,563
X,1552276703,659102,688
X,1552276704,658894,1018
X,1552276704,658873,453
X,1552276704,658861,417
X,1552276705,658729,716
X,1552276705,658814,695
X,1552276706,658463,1341
X,1552276706,658649,617
X,1552276707,658466,435
X,1552276708,658532,599
X,1552276708,658436,1153
X,1552276709,658462,609
X,1552276709,659082,1138
X,1552276710,659424,697
X,1552276710,659289,680
X,1552276711,659228,546
A,1552276711,659142,1537
T,1552276711,2773
U,1552276711,57274
X,1552276713,659116,701
X,1552276713,659028,604
X,1552276714,659343,780
X,1552276715,659101,1102
X,1552276715,659025,829
X,1552276716,659050,692
X,1552276716,659137,478
X,1552276717,659190,789
X,1552276717,659351,675
X,1552276718,659357,951
X,1552276719,659462,538
X,1552276719,659375,633
X,1552276720,659403,750
X,1552276720,659497,545
X,1552276721,659455,577
X,1552276721,659321,743
X,1552276722,659433,835
X,1552276723,659235,821
P,1552276723,5135
X,1552276723,659032,1089
X,1552276724,659144,567
X,1552276724,659102,705
X,1552276725,658967,992
A,1552276725,659249,530
T,1552276725,2773
U,1552276725,57274
X,1552276727,658866,762
X,1552276728,658439,1210
X,1552276728,658028,847
X,1552276729,657838,673
X,1552276729,658327,840
X,1552276730,658229,1087
X,1552276730,658307,595
X,1552276731,658606,829
X,1552276732,658648,643
X,1552276732,658617,741
X,1552276733,658530,600
X,1552276733,658692,805
X,1552276734,657982,1157
X,1552276734,658852,909
X,1552276735,659029,589
X,1552276735,659226,50384
X,1552276736,659895,7087
X,1552276737,659307,1259
X,1552276737,659602,657
X,1552276738,659522,563
X,1552276738,659333,808
X,1552276739,659236,488
X,1552276739,659423,558
X,1552276740,659238,1088
X,1552276741,659171,965
X,1552276741,659049,977
X,1552276742,658887,455
A,1552276742,658828,1764
T,1552276742,2773
U,1552276742,57274
X,1552276744,658834,4169
X,1552276744,658725,2543
X,1552276745,658900,1175
X,1552276745,659106,1023
X,1552276745,659172,548
X,1552276746,659148,876
X,1552276746,659278,692
X,1552276747,659326,839
X,1552276747,659291,562
X,1552276748,659268,610
X,1552276748,659181,648
X,1552276749,659243,497
X,1552276749,659283,923
X,1552276750,659244,1033
X,1552276751,659274,866
X,1552276751,659256,830
X,1552276752,659263,764
P,1552276752,5140
X,1552276752,659329,669
X,1552276753,659341,834
X,1552276753,659427,571
X,1552276754,659355,15707
X,1552276755,659303,1403
X,1552276755,659578,4597
X,1552276756,659592,1379
X,1552276756,659504,1052
X,1552276757,659198,482
X,1552276757,659225,533
X,1552276758,659205,734
X,1552276759,659273,1640
X,1552276759,659404,963
X,1552276760,659440,487
A,1552276760,659277,292
T,1552276760,2773
U,1552276760,57274
X,1552276762,660047,1954
X,1552276762,660105,811
X,1552276763,660196,1174
X,1552276764,660427,918
X,1552276764,660051,3394
X,1552276765,659955,7262
X,1552276765,659848,17154
X,1552276766,660068,4285
X,1552276766,659477,998
X,1552276767,659178,1539
X,1552276767,658413,20531
X,1552276768,657950,3323
X,1552276769,657668,911
X,1552276769,657937,822
X,1552276770,658160,665
X,1552276770,658490,855
X,1552276771,658700,1026
X,1552276771,658330,831
X,1552276772,658346,1015
X,1552276773,657898,1294
X,1552276773,658209,1844
