H,1551293135,281312
X,1551293135,529303,129
X,1551293135,529322,321
X,1551293136,529307,146
A,1551293136,529078,888
T,1551293136,2840
U,1551293137,0
P,1551293137,5032
X,1551293138,529274,192
X,1551293139,529264,218
X,1551293139,529270,232
X,1551293140,529266,249
X,1551293140,529266,165
X,1551293141,529294,151
X,1551293142,529386,174
X,1551293142,529301,310
X,1551293143,529322,183
X,1551293143,529283,113
X,1551293144,529267,269
X,1551293144,529284,124
X,1551293145,529270,92
X,1551293146,529264,282
X,1551293146,529326,153
X,1551293147,529327,167
X,1551293147,529361,213
X,1551293148,529367,191
X,1551293148,529355,242
X,1551293149,529299,208
A,1551293149,529302,122
T,1551293149,2841
U,1551293150,0
X,1551293151,529415,253
X,1551293152,529291,340
X,1551293152,529336,218
X,1551293153,529435,279
X,1551293153,529612,200
X,1551293154,529616,197
X,1551293155,529714,142
X,1551293155,529834,393
X,1551293156,529922,285
X,1551293156,529682,372
X,1551293157,529318,981
X,1551293157,528758,755
X,1551293158,528612,816
X,1551293159,528319,569
X,1551293159,533753,31045
X,1551293160,360444,31292
X,1551293160,288205,1581
X,1551293161,288550,1366
X,1551293161,288101,697
X,1551293162,287744,649
X,1551293163,287589,461
X,1551293163,288186,1413
X,1551293164,287045,1135
X,1551293164,286547,782
X,1551293165,433418,31
X,1551293165,790204,27579
X,1551293166,696803,3150
X,1551293167,730280,15254
X,1551293167,710902,18121
P,1551293167,5042
X,1551293168,772448,31473
X,1551293168,767704,36530
X,1551293169,771506,58291
X,1551293169,656488,43042
X,1551293170,653340,2274
X,1551293170,653537,1398
X,1551293171,652660,2243
X,1551293172,652208,1014
X,1551293172,652356,884
X,1551293173,652455,799
X,1551293173,652322,490
X,1551293174,652143,580
X,1551293174,652186,460
X,1551293175,652040,480
A,1551293175,566218,58600
T,1551293175,2843
U,1551293175,0
X,1551293176,651957,590
X,1551293177,651951,754
X,1551293177,651647,605
X,1551293178,651608,509
X,1551293178,651776,436
X,1551293179,651877,345
X,1551293179,651810,383
X,1551293180,651887,497
X,1551293181,651800,501
X,1551293181,651789,335
X,1551293182,651878,368
X,1551293182,651907,457
X,1551293183,651929,240
X,1551293183,651894,315
X,1551293184,651789,228
X,1551293185,651695,318
X,1551293185,651853,301
X,1551293186,651868,490
X,1551293186,652228,443
X,1551293187,652365,450
A,1551293187,651875,757
T,1551293187,2844
U,1551293187,0
X,1551293189,652116,353
X,1551293189,652181,352
X,1551293190,652103,337
X,1551293190,652074,450
X,1551293191,652170,504
X,1551293192,652120,374
X,1551293192,652129,262
X,1551293193,652181,650
X,1551293193,652221,835
X,1551293194,652034,1579
X,1551293194,652141,1828
X,1551293195,651654,1023
X,1551293196,664296,22601
X,1551293196,668668,19613
P,1551293197,5041
X,1551293197,325410,51690
X,1551293197,289316,1635
X,1551293198,289568,541
X,1551293198,289548,922
X,1551293199,288676,453
X,1551293200,288660,379
X,1551293200,288508,410
X,1551293201,288485,278
X,1551293201,288101,934
X,1551293202,287815,1054
X,1551293202,287001,348
O,1551293203,550725,62267
T,1551293203,2844
D,1551293204,390912
X,1551293206,438109,61000
X,1551293207,424307,50473
X,1551293207,411642,1439
X,1551293208,412330,694
X,1551293208,411316,1031
X,1551293209,411852,648
X,1551293210,411496,1794
X,1551293210,411020,1526
X,1551293211,410932,16743
X,1551293211,412601,9754
X,1551293212,410575,3730
X,1551293212,583617,46488
X,1551293213,696590,60880
X,1551293214,547796,22873
X,1551293214,646736,40080
X,1551293215,588209,27912
X,1551293215,619255,23654
X,1551293216,650148,8359
X,1551293216,657307,14879
X,1551293217,652607,11706
X,1551293217,648860,776
X,1551293217,649444,1424
X,1551293218,650116,883
X,1551293218,650193,3361
X,1551293219,650093,1504
X,1551293219,650101,269
X,1551293220,650201,707
X,1551293220,650463,414
X,1551293221,650590,893
X,1551293222,650612,6675
X,1551293222,650521,1710
X,1551293223,650369,1016
X,1551293223,650357,862
X,1551293224,650212,758
X,1551293224,650230,851
X,1551293225,650362,848
X,1551293226,650322,366
P,1551293226,5034
X,1551293226,650274,1089
X,1551293227,650682,597
X,1551293227,650243,1940
X,1551293228,650897,1622
X,1551293228,650920,298
X,1551293229,650896,392
X,1551293230,650899,596
