H,1551938765,281312
P,1551938765,5144
P,1551938795,5147
P,1551938824,5145
P,1551938853,5144
P,1551938882,5143
P,1551938912,5145
P,1551938941,5145
P,1551938971,5143
P,1551939000,5146
P,1551939030,5145
P,1551939059,5146
P,1551939088,5145
P,1551939118,5147
P,1551939147,5145
P,1551939176,5143
P,1551939205,5144
P,1551939235,5145
P,1551939265,5145
P,1551939294,5144
P,1551939324,5144
P,1551939353,5146
P,1551939382,5142
P,1551939411,5145
P,1551939441,5144
P,1551939470,5146
P,1551939499,5146
P,1551939529,5146
P,1551939559,5146
P,1551939588,5146
P,1551939617,5145
P,1551939647,5146
P,1551939676,5145
P,1551939705,5145
P,1551939735,5144
P,1551939764,5144
P,1551939793,5144
P,1551939822,5145
P,1551939853,5145
P,1551939882,5145
P,1551939911,5146
P,1551939941,5141
P,1551939970,5144
P,1551939999,5144
P,1551940028,5143
P,1551940058,5145
P,1551940087,5144
P,1551940116,5146
P,1551940147,5145
P,1551940176,5144
P,1551940205,5145
P,1551940234,5144
P,1551940264,5145
P,1551940293,5146
P,1551940322,5146
P,1551940352,5146
P,1551940381,5145
P,1551940410,5143
P,1551940440,5145
P,1551940470,5146
P,1551940499,5144
P,1551940528,5143
P,1551940558,5144
O,1551940579,281333,2511
O,1551940579,282888,979
O,1551940580,282993,597
O,1551940581,283358,1051
O,1551940581,283316,586
O,1551940582,282333,1081
O,1551940582,281999,114
O,1551940583,282051,165
O,1551940583,282036,139
O,1551940584,282181,276
O,1551940585,282229,285
O,1551940585,282354,215
O,1551940586,282219,301
O,1551940586,282008,164
O,1551940587,281921,193
P,1551940587,5138
O,1551940587,281774,195
O,1551940588,281627,134
O,1551940589,281542,143
O,1551940589,281487,105
O,1551940590,281541,110
O,1551940590,281551,114
O,1551940591,281479,140
O,1551940591,281476,135
O,1551940592,281476,100
O,1551940593,281552,184
O,1551940593,281592,150
O,1551940594,281635,177
O,1551940594,281727,93
O,1551940595,281709,105
O,1551940595,281844,493
O,1551940596,282643,529
O,1551940596,281898,877
O,1551940597,281720,381
O,1551940598,282305,692
O,1551940598,282358,645
O,1551940599,282901,1065
O,1551940599,283162,1769
O,1551940599,282741,921
O,1551940599,283044,277
O,1551940600,283253,331
O,1551940601,282624,938
O,1551940601,282457,627
O,1551940602,282403,362
O,1551940602,282380,313
O,1551940603,282396,225
O,1551940603,282448,414
O,1551940604,282303,78
O,1551940605,281535,1253
O,1551940605,280721,586
O,1551940606,280970,1436
O,1551940606,281394,768
O,1551940607,281324,561
O,1551940607,281240,553
O,1551940608,281336,404
O,1551940609,282243,825
O,1551940609,282320,343
O,1551940610,282515,325
O,1551940610,283303,831
O,1551940611,283037,584
O,1551940611,282628,539
O,1551940612,282192,465
O,1551940613,281898,155
O,1551940613,281927,272
O,1551940614,281944,237
O,1551940614,282316,180
O,1551940615,282297,328
O,1551940615,282522,309
O,1551940616,282607,361
P,1551940616,5137
O,1551940616,282266,247
O,1551940617,282261,415
O,1551940618,281897,725
O,1551940618,282466,292
O,1551940619,282359,240
O,1551940619,282108,510
O,1551940620,282166,405
O,1551940620,281570,298
O,1551940621,281825,277
O,1551940622,281713,252
O,1551940622,281643,163
O,1551940623,281540,198
O,1551940623,281356,143
O,1551940624,281381,256
O,1551940624,281556,225
O,1551940625,281405,180
O,1551940626,281282,193
O,1551940626,281444,266
O,1551940627,281477,140
O,1551940627,281519,140
O,1551940628,281434,230
O,1551940628,281411,169
O,1551940629,281525,157
O,1551940630,281292,244
O,1551940630,281328,179
O,1551940631,281579,201
O,1551940631,281512,191
O,1551940632,281454,177
O,1551940632,280722,570
O,1551940633,280891,330
O,1551940634,280895,296
O,1551940634,281095,172
O,1551940635,281366,329
T,1551940635,2787
P,1551940646,5145
P,1551940676,5145
P,1551940705,5146
P,1551940735,5146
P,1551940764,5145
P,1551940794,5146
P,1551940823,5146
P,1551940852,5146
P,1551940882,5145
P,1551940911,5143
P,1551940940,5143
P,1551940969,5145
P,1551940999,5145
P,1551941029,5145
P,1551941058,5143
P,1551941088,5145
P,1551941117,5145
P,1551941146,5144
P,1551941175,5145
P,1551941205,5144
P,1551941234,5145
P,1551941263,5144
P,1551941293,5144
P,1551941323,5146
P,1551941352,5145
P,1551941381,5144
P,1551941411,5144
P,1551941440,5144
P,1551941469,5145
P,1551941499,5145
P,1551941528,5145
P,1551941557,5143
P,1551941586,5146
P,1551941617,5145
P,1551941646,5143
P,1551941675,5145
P,1551941705,5144
