H,1551293230,281312
X,1551293230,651054,429
X,1551293231,650985,1149
X,1551293231,650456,1742
X,1551293232,650888,816
X,1551293232,650851,1247
X,1551293233,650963,744
A,1551293233,626614,42594
T,1551293233,2846
U,1551293233,0
X,1551293235,652977,11430
X,1551293235,658007,21893
X,1551293236,560340,12341
X,1551293237,409943,2783
X,1551293237,410283,1240
X,1551293238,410961,860
X,1551293238,410506,758
X,1551293239,410205,476
X,1551293239,410185,387
X,1551293240,410195,427
X,1551293241,410256,515
X,1551293241,409857,3543
X,1551293242,409189,1544
X,1551293242,408989,359
X,1551293243,409138,370
X,1551293243,422423,1148
X,1551293244,463880,35159
X,1551293245,541728,2892
X,1551293245,710534,58589
X,1551293246,762259,20876
X,1551293246,766026,61223
X,1551293247,668682,645
X,1551293247,769211,19006
X,1551293248,771696,8796
X,1551293248,791270,33866
X,1551293249,769003,29696
X,1551293250,783548,58314
X,1551293250,809417,22181
X,1551293251,778949,23098
X,1551293251,770644,4763
X,1551293252,771269,2196
X,1551293252,771691,1617
X,1551293253,771766,1070
X,1551293254,771441,822
X,1551293254,771393,683
X,1551293255,771277,838
X,1551293255,771288,804
P,1551293256,5035
X,1551293256,771628,549
X,1551293256,771584,477
X,1551293257,771659,488
X,1551293258,771613,355
X,1551293258,771665,365
X,1551293258,771701,420
X,1551293258,771673,289
X,1551293259,771655,219
A,1551293259,626950,35032
T,1551293259,2847
U,1551293259,0
X,1551293261,771624,484
X,1551293261,771610,279
X,1551293262,771596,190
X,1551293262,771590,377
X,1551293263,771561,313
X,1551293264,771647,233
X,1551293264,771648,177
X,1551293265,771681,211
X,1551293265,771677,362
X,1551293266,771681,493
X,1551293266,771670,346
X,1551293267,771701,205
X,1551293268,771768,249
X,1551293268,771744,391
X,1551293269,771754,445
X,1551293269,771790,920
X,1551293270,771777,1228
X,1551293270,771671,1233
X,1551293271,771656,988
X,1551293272,771719,632
X,1551293272,771798,1204
X,1551293273,771754,830
X,1551293273,771696,841
A,1551293273,771678,229
T,1551293274,2848
U,1551293274,0
X,1551293275,771739,1594
X,1551293276,771657,1895
X,1551293277,771683,1040
X,1551293277,771843,922
X,1551293278,771961,727
X,1551293278,771943,661
X,1551293279,771980,595
X,1551293279,771881,250
X,1551293280,771887,366
X,1551293281,771873,176
X,1551293281,771864,238
X,1551293282,771841,539
X,1551293282,771838,243
X,1551293283,771869,230
X,1551293283,771885,149
X,1551293284,771928,363
X,1551293285,771996,859
P,1551293285,5031
X,1551293285,772062,2234
X,1551293286,771658,1310
X,1551293286,771382,2600
X,1551293287,782880,59085
X,1551293287,780785,52033
X,1551293288,840799,46735
X,1551293288,901741,5377
X,1551293289,715499,41255
X,1551293290,651380,4488
X,1551293290,652049,4418
X,1551293291,652297,1244
X,1551293291,651996,1119
X,1551293292,651854,790
X,1551293292,651756,684
X,1551293293,651711,3014
X,1551293294,651578,1917
X,1551293294,651363,1030
X,1551293295,650905,959
X,1551293295,650903,892
X,1551293296,650853,456
X,1551293296,650808,443
A,1551293296,735683,55652
T,1551293297,2849
U,1551293297,0
X,1551293298,650945,929
X,1551293299,650779,1199
X,1551293299,650911,564
X,1551293299,661427,29713
X,1551293300,669965,12427
X,1551293300,797983,35274
X,1551293301,860858,12981
X,1551293301,780971,34369
X,1551293302,897914,57784
X,1551293303,884136,54269
X,1551293303,897708,31173
X,1551293304,889620,4530
X,1551293304,890495,2019
X,1551293305,891096,2521
X,1551293305,891002,1290
X,1551293306,891069,3745
X,1551293306,891018,661
X,1551293307,891138,962
X,1551293308,891148,417
X,1551293308,891144,550
X,1551293309,891205,810
X,1551293309,891304,581
X,1551293310,891225,726
X,1551293310,891194,763
X,1551293311,891194,1259
X,1551293312,891239,1256
X,1551293312,891295,1974
X,1551293313,891334,553
X,1551293313,891395,516
X,1551293314,891400,431
P,1551293314,5031
X,1551293314,891400,203
X,1551293315,891389,321
X,1551293316,891420,388
X,1551293316,891461,450
X,1551293317,891423,578
X,1551293317,891544,915
X,1551293318,891559,260
A,1551293318,867277,44040
T,1551293318,2849
U,1551293318,0
X,1551293320,891621,830
X,1551293320,891581,547
X,1551293321,891566,523
X,1551293321,891584,677
X,1551293322,891583,320
X,1551293323,891597,540
X,1551293323,891597,682
X,1551293324,891597,645
