H,1548815048,347417
P,1548815048,5120
P,1548815078,5120
P,1548815108,5120
P,1548815137,5121
P,1548815166,5120
P,1548815195,5121
P,1548815225,5121
P,1548815254,5121
P,1548815283,5119
P,1548815313,5121
P,1548815342,5120
P,1548815372,5120
P,1548815401,5121
P,1548815431,5122
P,1548815460,5122
P,1548815489,5120
P,1548815519,5121
P,1548815548,5122
P,1548815577,5121
P,1548815606,5120
P,1548815636,5120
P,1548815666,5122
P,1548815695,5122
P,1548815724,5121
P,1548815754,5119
P,1548815783,5121
P,1548815812,5121
P,1548815842,5122
P,1548815871,5121
P,1548815900,5120
P,1548815929,5121
P,1548815960,5123
P,1548815989,5117
P,1548816018,5121
P,1548816048,5121
P,1548816077,5121
P,1548816106,5120
P,1548816135,5121
P,1548816165,5121
P,1548816194,5120
P,1548816223,5121
P,1548816254,5120
P,1548816283,5121
P,1548816312,5120
P,1548816341,5120
P,1548816371,5121
P,1548816400,5122
P,1548816429,5121
P,1548816459,5120
P,1548816488,5120
P,1548816517,5121
P,1548816547,5120
P,1548816577,5122
P,1548816606,5121
P,1548816635,5120
P,1548816665,5121
P,1548816695,5121
P,1548816724,5121
P,1548816753,5121
P,1548816783,5121
P,1548816812,5121
P,1548816842,5121
P,1548816872,5122
O,1548816878,381211,3347
O,1548816878,382694,472
O,1548816879,382508,978
O,1548816879,381350,1495
O,1548816880,381398,1582
O,1548816880,381045,1446
O,1548816881,378790,3552
O,1548816882,381376,2541
O,1548816882,381384,1613
O,1548816883,382315,1277
O,1548816883,382250,451
O,1548816884,381619,1362
O,1548816884,382670,1816
O,1548816885,382991,1105
O,1548816886,382491,758
O,1548816886,382829,968
O,1548816887,382661,830
O,1548816887,382160,2005
O,1548816888,381162,3769
O,1548816888,381720,5828
O,1548816889,383058,1721
O,1548816890,384224,1737
O,1548816890,384344,850
O,1548816891,383342,1152
O,1548816891,383398,917
O,1548816892,383918,2083
O,1548816892,382938,3866
O,1548816893,380950,2836
O,1548816894,383565,1658
O,1548816894,384398,961
O,1548816895,382902,571
O,1548816895,380941,2622
O,1548816896,381866,3826
O,1548816896,379440,6964
O,1548816897,380480,5758
O,1548816897,382688,3023
O,1548816898,383880,838
O,1548816899,384559,2175
O,1548816899,385846,1132
O,1548816900,385472,2253
O,1548816900,384559,1907
P,1548816901,5116
O,1548816901,384423,1113
O,1548816901,382956,2343
O,1548816902,382350,2745
O,1548816903,383250,1643
O,1548816903,382101,2795
O,1548816904,381930,2269
O,1548816904,382016,1863
O,1548816905,382827,1260
O,1548816905,381847,2091
O,1548816906,381244,4509
O,1548816907,381294,1388
O,1548816907,382260,938
O,1548816908,381716,2023
O,1548816908,381322,3127
O,1548816909,381902,1425
O,1548816909,382271,1216
O,1548816910,382865,1954
O,1548816911,382380,2370
O,1548816911,381834,2613
O,1548816912,382526,2492
O,1548816912,383027,1180
O,1548816913,382593,1101
O,1548816913,382841,1046
O,1548816914,382832,1041
O,1548816914,383457,765
O,1548816914,383498,1178
O,1548816915,383193,1064
O,1548816915,383622,439
O,1548816916,384063,668
O,1548816916,383939,1101
O,1548816917,383675,1499
O,1548816918,383003,3665
O,1548816918,384033,3028
O,1548816919,384218,1708
O,1548816919,382699,3124
O,1548816920,383795,1859
O,1548816920,383303,2392
O,1548816921,381957,2037
O,1548816921,383214,1300
O,1548816922,382896,1008
O,1548816923,383277,562
O,1548816923,383266,910
O,1548816924,383036,1152
O,1548816924,383452,1418
O,1548816925,383335,1275
O,1548816925,383384,1645
O,1548816926,382987,1763
O,1548816927,384241,733
O,1548816927,384287,620
O,1548816928,384489,434
O,1548816928,384438,428
O,1548816929,384355,997
O,1548816929,383810,698
P,1548816930,5114
O,1548816930,383567,332
O,1548816931,383943,841
O,1548816931,383611,968
O,1548816932,384206,543
O,1548816932,383343,960
O,1548816933,384206,674
O,1548816933,384746,750
T,1548816934,2731
P,1548816959,5121
P,1548816989,5120
P,1548817018,5122
P,1548817047,5121
P,1548817077,5121
P,1548817106,5120
P,1548817136,5121
P,1548817165,5121
P,1548817195,5120
P,1548817224,5120
P,1548817253,5120
P,1548817283,5121
P,1548817312,5121
P,1548817341,5120
P,1548817370,5121
P,1548817400,5120
P,1548817430,5120
P,1548817459,5121
P,1548817488,5120
P,1548817518,5120
P,1548817547,5121
P,1548817576,5121
P,1548817606,5120
P,1548817635,5121
P,1548817664,5121
P,1548817693,5118
P,1548817724,5121
P,1548817753,5119
P,1548817782,5120
P,1548817812,5121
P,1548817841,5121
P,1548817870,5119
P,1548817899,5120
P,1548817929,5120
P,1548817958,5121
P,1548817987,5119
