H,1551916034,411581
C,1551916034,0
P,1551916039,5237
P,1551916069,5240
P,1551916098,5239
P,1551916127,5241
P,1551916156,5238
P,1551916186,5239
P,1551916216,5241
P,1551916245,5242
P,1551916275,5240
P,1551916304,5243
P,1551916333,5242
P,1551916362,5240
P,1551916392,5243
P,1551916421,5241
P,1551916450,5242
P,1551916480,5241
P,1551916510,5243
P,1551916539,5242
P,1551916568,5239
P,1551916598,5238
P,1551916627,5242
P,1551916656,5242
P,1551916686,5240
P,1551916715,5242
P,1551916744,5243
P,1551916773,5243
P,1551916804,5240
P,1551916833,5240
P,1551916862,5243
P,1551916892,5243
P,1551916921,5239
P,1551916950,5242
P,1551916979,5241
P,1551917009,5241
P,1551917038,5243
P,1551917067,5241
P,1551917097,5243
P,1551917127,5241
P,1551917156,5243
P,1551917185,5240
P,1551917215,5242
P,1551917244,5240
P,1551917273,5243
P,1551917302,5242
P,1551917332,5243
P,1551917361,5242
P,1551917391,5243
P,1551917421,5241
P,1551917450,5239
P,1551917479,5242
P,1551917508,5242
O,1551917518,419323,2822
O,1551917519,419672,157
O,1551917520,419825,99
O,1551917520,419874,121
O,1551917521,419922,85
O,1551917521,419994,97
O,1551917522,420076,112
O,1551917522,420137,101
O,1551917523,420160,133
O,1551917524,420153,184
O,1551917524,420256,106
O,1551917525,420276,128
O,1551917525,420278,124
O,1551917526,420328,150
O,1551917526,420333,145
O,1551917527,420330,121
O,1551917527,420365,60
O,1551917528,420406,115
O,1551917529,420451,151
O,1551917529,420442,104
O,1551917530,420460,100
O,1551917530,420497,77
O,1551917531,420496,86
O,1551917531,420482,116
O,1551917532,420519,137
O,1551917533,420505,141
O,1551917533,420561,109
O,1551917534,420563,142
O,1551917534,420634,87
O,1551917535,420659,72
O,1551917535,420693,133
O,1551917536,420673,119
O,1551917537,420682,124
O,1551917537,420742,106
O,1551917538,420749,131
P,1551917538,5234
O,1551917538,420789,85
O,1551917539,420804,111
O,1551917539,420791,109
O,1551917540,420792,123
O,1551917541,420789,82
O,1551917541,420807,102
O,1551917542,420838,106
O,1551917542,420858,121
O,1551917543,420841,107
O,1551917543,420832,88
O,1551917544,420828,133
O,1551917545,420837,119
O,1551917545,420866,125
O,1551917546,420899,88
O,1551917546,420894,85
O,1551917547,420961,88
O,1551917547,420979,173
O,1551917548,420938,111
O,1551917548,420945,81
O,1551917548,420988,60
O,1551917549,420950,131
O,1551917549,420957,82
O,1551917550,420964,153
O,1551917550,421012,99
O,1551917551,421021,84
O,1551917551,421038,118
O,1551917552,421020,57
O,1551917553,421055,95
O,1551917553,421092,124
O,1551917554,421169,92
O,1551917554,421144,99
O,1551917555,421117,144
O,1551917555,421099,77
O,1551917556,421032,131
O,1551917557,421072,107
O,1551917557,421045,129
O,1551917558,421123,156
O,1551917558,421191,118
O,1551917559,421185,103
O,1551917559,421069,115
O,1551917560,420962,245
O,1551917561,420939,66
O,1551917561,420966,112
O,1551917562,421033,159
O,1551917562,420960,80
O,1551917563,420981,121
O,1551917563,420952,203
O,1551917564,420926,161
O,1551917565,420930,71
O,1551917565,420840,182
O,1551917566,420986,214
O,1551917566,421072,217
O,1551917567,421032,275
P,1551917567,5233
O,1551917567,420891,142
O,1551917568,420982,215
O,1551917568,420954,125
O,1551917569,420985,111
O,1551917570,421008,156
O,1551917570,420907,122
O,1551917571,420954,219
O,1551917571,421010,106
O,1551917572,421030,197
O,1551917572,421077,144
O,1551917573,421126,215
O,1551917574,421181,85
O,1551917574,421171,103
T,1551917574,2845
P,1551917596,5241
P,1551917626,5241
P,1551917655,5239
P,1551917685,5241
P,1551917714,5242
P,1551917744,5242
P,1551917773,5236
P,1551917802,5242
P,1551917832,5242
P,1551917861,5242
P,1551917890,5242
P,1551917919,5238
P,1551917949,5242
P,1551917979,5242
P,1551918008,5242
P,1551918038,5241
P,1551918067,5239
P,1551918096,5241
P,1551918125,5242
P,1551918155,5239
P,1551918184,5241
P,1551918213,5241
P,1551918243,5239
P,1551918273,5240
P,1551918302,5242
P,1551918331,5241
P,1551918361,5241
P,1551918390,5240
P,1551918419,5240
P,1551918449,5240
P,1551918478,5241
P,1551918507,5242
P,1551918536,5241
P,1551918567,5239
P,1551918597,5241
P,1551918626,5239
P,1551918656,5240
P,1551918685,5238
P,1551918714,5241
P,1551918743,5239
P,1551918773,5240
P,1551918802,5237
P,1551918831,5241
P,1551918861,5239
P,1551918891,5241
P,1551918920,5239
P,1551918949,5239
P,1551918979,5239
P,1551919008,5239
