3,468136,2324
X,1552863783,467099,3635
X,1552863784,467988,1835
X,1552863784,464134,7292
X,1552863785,462275,4954
X,1552863786,465541,1940
X,1552863786,461207,3343
X,1552863787,464550,2299
X,1552863787,465375,3443
X,1552863788,465551,3190
X,1552863788,466795,2405
X,1552863789,465277,1936
X,1552863790,465029,3887
X,1552863790,466486,6104
X,1552863791,470343,2074
X,1552863791,468563,3947
X,1552863792,469281,2268
X,1552863792,469820,917
X,1552863793,468768,2149
X,1552863794,468374,2135
X,1552863794,469075,3134
X,1552863795,467383,2593
X,1552863795,464715,881
X,1552863796,466756,2080
X,1552863796,466743,1853
X,1552863797,465625,1270
X,1552863798,465483,2660
P,1552863798,5113
X,1552863798,465750,1337
X,1552863799,465758,1595
X,1552863799,465625,1915
X,1552863800,466510,1199
X,1552863800,467237,2329
X,1552863800,467866,1487
X,1552863801,467466,1692
X,1552863801,466629,675
X,1552863802,465947,1563
X,1552863802,465477,3844
X,1552863803,468732,3076
X,1552863803,468443,2142
X,1552863804,466227,3018
X,1552863804,468456,3375
X,1552863805,466973,3053
X,1552863806,466919,3599
X,1552863806,466203,1471
X,1552863807,466700,3918
X,1552863807,466702,3567
X,1552863808,464593,1282
X,1552863808,465018,3381
X,1552863809,465858,4004
X,1552863810,466339,5669
X,1552863810,463917,2766
X,1552863811,465202,4533
X,1552863811,467395,2023
X,1552863812,468862,2769
X,1552863812,467273,4203
X,1552863813,466087,2398
X,1552863814,467540,3656
X,1552863814,469223,1856
X,1552863815,468528,2862
X,1552863815,466320,3818
X,1552863816,465738,3943
X,1552863816,468912,2116
X,1552863817,468489,2840
X,1552863818,465169,1228
X,1552863818,462641,2975
X,1552863819,462910,3094
X,1552863819,464772,3597
X,1552863820,464982,2996
X,1552863820,466049,2141
X,1552863821,466934,5225
X,1552863821,471308,3044
X,1552863822,468250,8244
X,1552863823,465661,3708
X,1552863823,464972,2415
X,1552863824,466275,1840
X,1552863824,466359,1391
X,1552863825,465916,3000
X,1552863825,466624,1591
X,1552863826,466188,2733
X,1552863827,467330,1053
P,1552863827,5113
X,1552863827,466885,1689
X,1552863828,466832,1811
X,1552863828,467171,2583
X,1552863829,467087,2340
X,1552863829,467279,2221
X,1552863830,466574,2937
X,1552863831,468183,1273
X,1552863831,466505,4202
X,1552863832,467729,3170
X,1552863832,469821,1292
X,1552863833,468278,5133
X,1552863833,466888,3153
X,1552863834,465108,2638
X,1552863835,466155,1841
X,1552863835,465637,1591
X,1552863836,467560,2036
X,1552863836,466232,3699
X,1552863837,467041,1873
X,1552863837,464554,4030
X,1552863838,465300,1870
X,1552863839,465752,1934
X,1552863839,464243,3113
X,1552863840,464077,6768
X,1552863840,469073,2931
X,1552863841,470423,3457
X,1552863841,467724,5294
X,1552863841,464003,7892
X,1552863841,468523,8246
X,1552863842,472173,1715
X,1552863843,470132,4007
X,1552863843,468318,1339
X,1552863844,467466,1439
X,1552863844,465646,1031
X,1552863845,467649,2586
X,1552863845,467018,2973
X,1552863846,467228,3160
X,1552863847,465522,2983
X,1552863847,465864,1797
X,1552863848,465307,3747
X,1552863848,465685,1984
X,1552863849,465054,4058
X,1552863849,465953,4700
X,1552863850,471852,5593
X,1552863851,478423,10962
X,1552863851,477829,4394
X,1552863852,475508,1777
X,1552863852,473106,3793
X,1552863853,469340,1841
X,1552863853,473440,7479
X,1552863854,475689,4522
X,1552863855,475360,3454
X,1552863855,470345,4237
X,1552863856,470787,1719
P,1552863856,5115
X,1552863856,469766,4692
X,1552863857,466862,4434
X,1552863857,467500,5489
X,1552863858,469321,2626
X,1552863859,466481,2326
X,1552863859,466613,3612
X,1552863860,466545,3751
X,1552863860,467069,4489
X,1552863861,464941,3717
X,1552863861,464397,1322
X,1552863862,464185,3717
X,1552863862,463994,2879
X,1552863863,461862,3326
X,1552863864,466740,2505
X,1552863864,467694,1437
X,1552863865,466826,5364
X,1552863865,468090,1627
X,1552863866,467721,3196
X,1552863866,472321,4212
X,1552863867,467296,2477
X,1552863868,466812,6584
X,1552863868,464866,5809
X,1552863869,464739,2101
X,1552863869,465714,1428
X,1552863870,469031,5324
X,1552863870,475017,3007
