H,1552760936,411581
P,1552760936,5157
P,1552760965,5157
P,1552760994,5159
P,1552761024,5160
P,1552761054,5158
P,1552761083,5159
P,1552761112,5159
P,1552761142,5159
P,1552761171,5159
P,1552761200,5159
P,1552761230,5156
P,1552761259,5159
P,1552761288,5157
P,1552761317,5157
P,1552761348,5158
P,1552761377,5159
P,1552761406,5159
D,1552761406,488704
R,1552761406,5C00DDFC36
R,1552761406,5C00DDFC36
R,1552761406,5C00DDFC36
X,1552761408,740300,56051
X,1552761408,744919,21912
X,1552761409,745836,10193
X,1552761409,748836,9463
X,1552761410,752911,3658
X,1552761411,752677,18608
X,1552761411,752003,12272
X,1552761412,747569,21436
X,1552761412,740833,26520
X,1552761413,740589,23962
X,1552761413,752397,8966
X,1552761414,754606,8620
X,1552761415,753798,18696
X,1552761415,740339,61506
X,1552761416,741186,20560
X,1552761416,732826,25874
X,1552761417,736328,5978
X,1552761417,741951,16046
X,1552761418,746544,8259
X,1552761419,745604,7510
X,1552761419,748554,6643
X,1552761420,751757,3656
X,1552761420,756587,2968
X,1552761421,757447,5544
X,1552761421,751133,20915
X,1552761422,748947,14803
X,1552761422,752195,7127
X,1552761423,749355,12432
X,1552761424,748443,9539
X,1552761424,757369,8564
X,1552761425,763178,4871
X,1552761425,763354,5471
X,1552761426,758522,5364
X,1552761426,756673,12168
X,1552761427,744105,25879
X,1552761428,747279,16736
X,1552761428,738135,16497
X,1552761429,740067,18729
X,1552761429,735912,17404
X,1552761430,740004,8449
X,1552761430,740730,25903
X,1552761431,742125,24022
X,1552761432,739226,16546
X,1552761432,745886,12649
X,1552761433,751063,8887
X,1552761433,750874,6502
X,1552761434,750832,9264
X,1552761434,748965,10851
X,1552761435,747557,12864
X,1552761436,752011,4017
P,1552761436,5151
X,1552761436,751302,6503
X,1552761437,752713,6983
X,1552761437,753554,41742
X,1552761438,747923,17491
X,1552761438,766142,5223
X,1552761438,433421,58727
X,1552761439,425062,21645
X,1552761439,427676,5729
X,1552761440,425387,4129
X,1552761440,429014,3605
X,1552761441,425548,7665
X,1552761441,424390,4563
X,1552761442,421722,4537
X,1552761442,418985,5162
X,1552761443,419213,5012
X,1552761444,423501,3890
O,1552761444,423577,3078
O,1552761445,421862,4867
O,1552761445,422370,2800
O,1552761446,423076,2467
O,1552761446,423631,6082
O,1552761447,424476,4619
O,1552761448,424093,2077
O,1552761448,426073,3954
O,1552761449,429093,6576
O,1552761449,427861,5378
O,1552761450,425017,677
O,1552761450,423976,1885
O,1552761451,423666,1911
O,1552761452,423375,2606
O,1552761452,423066,5170
O,1552761453,421408,4920
O,1552761453,422569,5066
O,1552761454,421914,4213
O,1552761454,423658,2598
O,1552761455,422637,2652
O,1552761456,422714,1147
O,1552761456,423481,3242
O,1552761457,425249,1810
O,1552761457,423302,2257
O,1552761458,423043,3898
O,1552761458,422774,4264
O,1552761459,424994,1933
O,1552761460,423860,4257
O,1552761460,422785,2234
O,1552761461,422427,10171
O,1552761461,416380,6534
O,1552761462,418514,2193
O,1552761462,418285,4206
O,1552761463,420676,3856
O,1552761463,419412,3178
O,1552761464,420425,3887
O,1552761465,423811,2650
P,1552761465,5153
O,1552761465,425980,2938
O,1552761466,423356,1023
O,1552761466,419806,6869
O,1552761467,421036,7765
O,1552761467,423386,1779
O,1552761468,423101,1570
O,1552761469,424290,3396
O,1552761469,423624,568
O,1552761470,422973,958
O,1552761470,420641,3076
O,1552761471,422181,3416
O,1552761471,422477,1288
O,1552761472,421938,4123
O,1552761473,420743,3456
O,1552761473,422329,6814
O,1552761474,423837,3406
O,1552761474,422760,3882
O,1552761475,421766,6654
O,1552761475,424836,2224
O,1552761476,432167,5511
O,1552761477,427612,9206
O,1552761477,421988,5830
O,1552761478,424704,1759
O,1552761478,424208,2335
O,1552761479,421702,3135
O,1552761479,423803,8158
O,1552761479,425070,2691
O,1552761479,420131,5441
O,1552761480,417582,2727
O,1552761481,421370,2042
O,1552761481,422466,2221
O,1552761482,422047,3064
O,1552761482,421198,3820
O,1552761483,419182,3552
O,1552761483,422755,4373
O,1552761484,431254,11187
O,1552761485,426156,4184
O,1552761485,428398,8660
O,1552761486,429027,12105
O,1552761486,426054,4664
O,1552761487,425704,3748
O,1552761487,425258,1752
O,1552761488,425310,1832
O,1552761489,424192,4449
O,1552761489,421529,4488
O,1552761490,421708,7350
O,1552761490,422385,2683
O,1552761491,423510,3505
O,1552761491,424554,1897
O,1552761492,423389,3029
