H,1552873452,411581
X,1552873452,462170,2050
X,1552873453,461725,2042
X,1552873453,461283,2109
X,1552873454,461802,1938
X,1552873455,463315,1974
X,1552873455,463895,992
X,1552873456,463311,897
X,1552873456,463704,1113
X,1552873457,463526,447
X,1552873457,464661,2029
X,1552873458,466101,1099
X,1552873459,465373,615
X,1552873459,464646,548
X,1552873460,463401,3856
X,1552873460,466724,3772
X,1552873461,469368,1723
X,1552873461,469157,2145
X,1552873462,469869,5527
X,1552873462,465416,5107
X,1552873463,465695,1431
X,1552873464,467688,3392
X,1552873464,468817,9998
X,1552873465,472457,1874
X,1552873465,468471,3908
X,1552873466,467321,578
X,1552873466,466324,1651
X,1552873467,465300,1511
X,1552873468,464548,215
X,1552873468,464617,198
P,1552873469,5095
X,1552873469,464742,141
X,1552873469,464590,82
X,1552873470,464527,217
X,1552873470,464701,175
X,1552873471,464822,141
X,1552873472,464572,225
X,1552873472,464133,1192
X,1552873473,464013,2450
X,1552873473,461975,1065
X,1552873474,462692,1666
X,1552873474,464330,872
X,1552873475,463819,1260
X,1552873476,463527,1581
X,1552873476,464086,2040
X,1552873477,463162,2749
X,1552873477,463911,1471
X,1552873478,464117,1516
X,1552873478,464181,1810
X,1552873479,464768,1079
X,1552873480,464995,1348
X,1552873480,463449,1229
X,1552873480,464209,1095
X,1552873480,463939,2024
X,1552873481,463867,736
X,1552873481,463355,1594
X,1552873482,463462,1148
X,1552873482,463586,666
A,1552873482,464424,4725
T,1552873483,2758
U,1552873483,64566
X,1552873484,462906,2388
X,1552873485,464151,456
X,1552873486,464217,696
X,1552873486,463860,537
X,1552873487,464150,528
X,1552873487,463987,417
X,1552873488,463131,1983
X,1552873488,462551,1445
X,1552873489,464587,1714
X,1552873490,466861,1776
X,1552873490,463073,3501
X,1552873491,463589,979
X,1552873491,463782,957
X,1552873492,464357,653
X,1552873492,464719,471
X,1552873493,464777,392
X,1552873494,464881,247
X,1552873494,465030,196
X,1552873495,465129,292
X,1552873495,465704,1010
X,1552873496,466393,577
X,1552873496,466407,683
X,1552873497,465653,742
X,1552873497,465481,405
P,1552873498,5096
X,1552873498,465497,556
X,1552873499,465117,252
X,1552873499,465048,705
A,1552873499,464811,2818
T,1552873499,2758
U,1552873500,64566
X,1552873501,466126,278
X,1552873502,466471,770
X,1552873502,465973,321
X,1552873503,465333,812
X,1552873503,465166,1859
X,1552873504,464052,2078
X,1552873505,464460,598
X,1552873505,463318,1850
X,1552873506,463364,1596
X,1552873506,463686,1569
X,1552873507,464209,823
X,1552873507,463861,559
X,1552873508,464071,1010
X,1552873509,464242,636
X,1552873509,464001,975
X,1552873510,463682,1127
X,1552873510,463310,1072
X,1552873511,464757,1818
X,1552873511,466458,1745
X,1552873512,465598,2284
X,1552873513,466468,1941
X,1552873513,467854,1199
X,1552873514,466653,2112
X,1552873514,465591,463
X,1552873515,465145,173
X,1552873515,465172,104
X,1552873516,465310,505
X,1552873516,463747,3147
X,1552873517,463650,1093
X,1552873518,463993,506
X,1552873518,463661,1143
X,1552873519,464054,498
X,1552873519,464540,581
X,1552873520,464579,283
X,1552873520,464598,443
X,1552873521,463615,1195
X,1552873521,464085,2344
X,1552873521,464563,1259
X,1552873522,464400,544
X,1552873522,464513,823
A,1552873522,464828,2610
T,1552873522,2758
U,1552873523,64566
X,1552873524,463105,4179
X,1552873525,464193,1737
X,1552873525,464724,960
X,1552873526,464926,1178
X,1552873527,464704,1099
P,1552873527,5097
X,1552873527,464159,1628
X,1552873528,465574,1551
X,1552873528,464823,699
X,1552873529,464982,461
X,1552873529,463573,2601
X,1552873530,463942,1004
X,1552873530,463677,646
X,1552873531,463538,1285
X,1552873532,464272,1177
X,1552873532,464172,647
X,1552873533,463940,1446
X,1552873533,462857,1202
X,1552873534,463141,1873
X,1552873534,462745,1067
X,1552873535,462800,640
X,1552873536,463412,1034
X,1552873536,463517,717
X,1552873537,464807,525
X,1552873537,464954,1144
X,1552873538,465777,1616
X,1552873538,465763,1962
X,1552873539,464229,1528
X,1552873540,462656,767
X,1552873540,462513,995
X,1552873541,462549,821
X,1552873541,462927,357
X,1552873542,463319,779
X,1552873542,464237,1061
X,1552873543,464737,328
X,1552873544,464680,269
X,1552873544,464171,1201
X,1552873545,463775,1527
X,1552873545,463440,766
