224608,462592
D,1555224610,462080
P,1555224610,5071
D,1555224612,463104
D,1555224615,462848
D,1555224617,462848
D,1555224619,463104
D,1555224621,458240
D,1555224623,488960
D,1555224626,463872
D,1555224628,470528
D,1555224630,459264
D,1555224632,456448
D,1555224634,467200
D,1555224636,475904
D,1555224638,461056
P,1555224639,5071
D,1555224640,465152
D,1555224642,465152
D,1555224644,464640
D,1555224647,469504
D,1555224649,462848
D,1555224651,463360
D,1555224653,463872
D,1555224655,470272
D,1555224658,463872
D,1555224660,462080
D,1555224662,468224
D,1555224664,462592
D,1555224666,466176
D,1555224669,459008
P,1555224669,5071
D,1555224671,463104
D,1555224673,464384
D,1555224675,460288
D,1555224677,461568
D,1555224679,465152
D,1555224681,463104
D,1555224683,464384
D,1555224685,463616
D,1555224687,462336
D,1555224690,462848
D,1555224692,462592
D,1555224694,463872
D,1555224696,461312
D,1555224699,462080
P,1555224699,5070
D,1555224701,462592
D,1555224703,464384
D,1555224705,461568
D,1555224707,468992
D,1555224710,461824
D,1555224712,461056
D,1555224714,465664
D,1555224716,459264
D,1555224718,462848
D,1555224720,464128
D,1555224722,461312
D,1555224724,465408
D,1555224726,465408
P,1555224728,5071
D,1555224728,455936
D,1555224731,464384
D,1555224733,464128
D,1555224735,464384
D,1555224737,463360
D,1555224739,464128
D,1555224742,463360
D,1555224744,463104
D,1555224746,446976
D,1555224748,463616
D,1555224750,449792
D,1555224753,463360
D,1555224755,470528
D,1555224757,463360
P,1555224758,5070
D,1555224759,462336
D,1555224760,466688
D,1555224763,463616
D,1555224765,464384
D,1555224767,456704
D,1555224769,471040
D,1555224771,462848
D,1555224774,473600
D,1555224776,463104
D,1555224778,467456
D,1555224780,462848
D,1555224782,472832
D,1555224785,472320
D,1555224787,464896
P,1555224787,5043
D,1555224789,462336
D,1555224791,461312
D,1555224793,463360
D,1555224796,466688
D,1555224798,459520
D,1555224800,453888
D,1555224801,465152
D,1555224803,462848
D,1555224806,463360
D,1555224808,462592
D,1555224810,462592
D,1555224812,468224
D,1555224814,463360
P,1555224816,5066
D,1555224817,476160
D,1555224819,462336
D,1555224821,458240
D,1555224823,464128
D,1555224825,465920
D,1555224828,462336
D,1555224830,463360
D,1555224832,465152
D,1555224834,462848
D,1555224836,463360
D,1555224839,463616
D,1555224841,463872
D,1555224842,463872
D,1555224844,463360
P,1555224845,5070
D,1555224846,463104
D,1555224849,463360
D,1555224851,463616
D,1555224853,464128
D,1555224855,463360
D,1555224857,463104
D,1555224860,463616
D,1555224862,463872
D,1555224864,464640
D,1555224866,463360
D,1555224868,463616
D,1555224871,462080
D,1555224873,463104
D,1555224875,463872
P,1555224875,4950
D,1555224877,462336
D,1555224879,462592
D,1555224882,462336
D,1555224883,463616
D,1555224885,463616
D,1555224887,463616
D,1555224889,460544
D,1555224892,464640
D,1555224894,464128
D,1555224896,457728
D,1555224898,463360
D,1555224900,467456
D,1555224903,463104
P,1555224904,5069
D,1555224905,463360
D,1555224907,463616
D,1555224909,463616
D,1555224912,453376
D,1555224914,463360
D,1555224916,457728
D,1555224918,464384
D,1555224920,463872
D,1555224923,461056
D,1555224925,464640
D,1555224927,464896
D,1555224929,457984
D,1555224931,472320
D,1555224934,463616
P,1555224934,5069
D,1555224936,462592
D,1555224938,463360
D,1555224940,463104
D,1555224942,461056
D,1555224945,468736
D,1555224947,463872
D,1555224949,465408
D,1555224951,463616
D,1555224953,464896
D,1555224956,457216
D,1555224958,461824
D,1555224960,461056
D,1555224962,463360
D,1555224964,459008
P,1555224964,4975
D,1555224966,463104
D,1555224968,462336
D,1555224970,462848
D,1555224972,461824
D,1555224974,461824
D,1555224977,459776
D,1555224979,464640
D,1555224981,462080
D,1555224983,463104
D,1555224985,466176
D,1555224988,463104
D,1555224990,463104
D,1555224992,455936
P,1555224994,5068
D,1555224994,463104
D,1555224996,461824
D,1555224999,463104
D,1555225001,466432
D,1555225003,464128
D,1555225005,464896
D,1555225006,463872
D,1555225009,464128
D,1555225011,462336
D,1555225013,463360
D,1555225015,459264
D,1555225017,461824
D,1555225020,463616
D,1555225022,462592
P,1555225023,5068
D,1555225024,463360
D,1555225026,464384
D,1555225028,467200
D,1555225031,463872
D,1555225033,463104
D,1555225035,463872
D,1555225037,463872
D,1555225039,463872
D,1555225042,463360
D,1555225044,462848
D,1555225046,464128
D,1555225047,463104
D,1555225049,463104
D,1555225052,463616
P,1555225052,4970
D,1555225054,463872
D,1555225056,463360
