433,465785,3183
X,1552864434,466060,4427
X,1552864434,468262,2207
X,1552864435,467198,2531
X,1552864436,466612,3864
X,1552864436,466254,2632
X,1552864437,463877,3315
X,1552864437,464048,6747
X,1552864438,466421,4931
X,1552864438,463042,7093
X,1552864439,465590,5732
X,1552864440,474500,8716
X,1552864440,475106,5753
X,1552864441,471240,5898
X,1552864441,470632,4469
X,1552864442,467962,3219
X,1552864442,470160,4897
X,1552864443,467473,2998
X,1552864443,466228,2706
P,1552864444,5102
X,1552864444,464354,5610
X,1552864445,464907,4358
X,1552864445,465711,2604
X,1552864446,467089,1814
X,1552864446,467680,2410
X,1552864447,469522,996
A,1552864447,467537,6138
T,1552864447,2752
U,1552864447,64566
X,1552864449,465697,6838
X,1552864449,457995,3678
X,1552864450,462211,7161
X,1552864451,465035,6612
X,1552864451,467220,1904
X,1552864452,467669,2106
X,1552864452,467828,1770
X,1552864453,466198,3487
X,1552864453,464393,4835
X,1552864454,467291,3296
X,1552864455,469677,2037
X,1552864455,468431,1673
X,1552864456,467993,1499
X,1552864456,466769,1269
X,1552864456,468419,1476
X,1552864456,467730,5119
X,1552864457,472769,2748
X,1552864458,474994,3614
X,1552864458,474325,7218
X,1552864459,467709,5362
X,1552864459,466286,3574
X,1552864460,466940,3401
X,1552864460,467682,1601
X,1552864461,466530,1031
X,1552864461,466166,2763
X,1552864462,464589,3533
X,1552864463,465348,1571
X,1552864463,465885,3088
X,1552864464,468609,1700
X,1552864464,466599,3131
X,1552864465,464588,3426
X,1552864465,465708,1545
X,1552864466,467063,2870
X,1552864467,470619,3602
X,1552864467,467881,2852
X,1552864468,470898,2963
X,1552864468,469226,2239
X,1552864469,468893,1418
X,1552864469,466386,1603
X,1552864470,467345,1098
X,1552864471,467809,3671
X,1552864471,471040,14650
X,1552864472,476166,7328
X,1552864472,473731,12515
X,1552864473,473343,10262
P,1552864473,5111
X,1552864473,468797,10678
X,1552864474,463201,3654
X,1552864475,464656,1234
X,1552864475,464377,3142
X,1552864476,462853,3396
X,1552864476,463734,5366
X,1552864477,466103,3900
X,1552864477,467202,2315
X,1552864478,466818,1465
X,1552864479,467402,2887
X,1552864479,465463,5209
X,1552864480,461717,4795
X,1552864480,462704,5510
X,1552864481,464579,4942
X,1552864481,462230,3986
X,1552864482,463630,2400
X,1552864482,464002,1600
X,1552864483,468740,4062
X,1552864484,468987,1696
X,1552864484,468412,648
X,1552864485,468182,747
X,1552864485,467504,2460
X,1552864486,466430,4857
X,1552864486,467205,6326
X,1552864487,464124,6149
X,1552864488,466077,2514
X,1552864488,466790,2827
X,1552864489,465869,3642
X,1552864489,464538,3094
X,1552864490,464663,4135
X,1552864490,463444,3395
X,1552864491,463974,5006
X,1552864492,464587,7114
X,1552864492,465400,4557
X,1552864493,463240,3161
X,1552864493,463597,5622
X,1552864494,463907,5418
X,1552864494,464591,2618
X,1552864495,464564,3206
X,1552864496,465514,2990
X,1552864496,463300,3607
X,1552864497,463837,9502
X,1552864497,467250,1870
X,1552864497,468408,3229
X,1552864497,467610,1811
X,1552864498,466255,3114
X,1552864498,463970,5159
X,1552864499,464357,4069
X,1552864500,462596,4262
X,1552864500,464246,5958
X,1552864501,466266,8285
X,1552864501,463952,2397
X,1552864502,463976,2721
P,1552864502,5111
X,1552864502,465935,4197
X,1552864503,467991,1896
X,1552864504,469231,4009
X,1552864504,466120,3316
X,1552864505,468758,6173
X,1552864505,471339,5779
X,1552864506,466400,4575
X,1552864506,464445,3719
X,1552864507,466061,6746
X,1552864508,468612,2174
X,1552864508,466257,4108
X,1552864509,465988,6889
X,1552864509,466567,5742
X,1552864510,465864,1744
X,1552864510,464539,3970
X,1552864511,463377,2884
X,1552864512,462879,3813
X,1552864512,462781,3248
X,1552864513,463696,2337
X,1552864513,463373,1234
X,1552864514,464040,2015
X,1552864514,462158,5885
X,1552864515,461978,2905
X,1552864516,461468,3020
X,1552864516,462997,2627
X,1552864517,463985,3539
X,1552864517,464456,4542
X,1552864518,464206,2652
X,1552864518,463246,2166
X,1552864519,465578,1586
X,1552864519,465668,4853
X,1552864520,465361,2994
X,1552864521,460626,7436
