2,468964,1995
X,1552862203,468654,1394
X,1552862203,468617,1685
X,1552862204,467617,1415
X,1552862204,467445,1554
X,1552862205,468085,1035
X,1552862205,467362,1962
X,1552862206,467641,680
X,1552862207,467966,1620
X,1552862207,469476,1113
X,1552862208,467237,4638
X,1552862208,468734,2684
X,1552862209,469885,1134
P,1552862209,5118
X,1552862209,469853,475
X,1552862210,468174,2994
X,1552862211,467793,1725
X,1552862211,467224,3573
X,1552862212,465548,1545
X,1552862212,464015,4247
X,1552862213,465855,2661
X,1552862213,466667,1524
X,1552862214,467778,1895
X,1552862215,468614,961
X,1552862215,468646,1350
X,1552862216,467996,1812
X,1552862216,469090,2160
X,1552862217,469414,1145
X,1552862217,469537,1512
X,1552862218,471283,2273
X,1552862218,471639,4400
X,1552862219,469148,3083
X,1552862220,470561,1571
X,1552862220,470870,1647
X,1552862221,471482,1612
X,1552862221,478213,7922
X,1552862222,473464,6656
X,1552862222,471575,3852
X,1552862223,472328,1930
X,1552862224,469635,3330
X,1552862224,471277,1733
X,1552862225,470636,4812
X,1552862225,468048,2354
X,1552862226,467934,2716
X,1552862226,466834,1467
X,1552862227,466204,2242
X,1552862228,465752,4405
X,1552862228,465550,2764
X,1552862229,466061,2800
X,1552862229,466817,1945
X,1552862230,466348,1260
X,1552862230,466605,1764
X,1552862231,467098,1002
X,1552862232,465605,2484
X,1552862232,467846,3704
X,1552862233,469044,639
X,1552862233,466776,2270
X,1552862234,466153,1122
X,1552862234,469651,2387
X,1552862235,471858,3155
X,1552862235,466403,3473
X,1552862236,466716,2306
X,1552862237,467322,1039
X,1552862237,466834,2986
X,1552862238,465430,1459
X,1552862238,467609,1596
X,1552862239,470882,3203
P,1552862239,5119
X,1552862239,471469,4910
X,1552862240,467513,3467
X,1552862241,465887,1933
X,1552862241,467492,2599
X,1552862241,469258,1752
X,1552862241,467854,5268
X,1552862242,468394,1657
X,1552862242,468392,2162
X,1552862243,468206,2413
X,1552862244,466785,2758
X,1552862244,467862,1094
X,1552862245,466789,5915
X,1552862245,464564,3278
X,1552862246,466394,2043
X,1552862246,466163,1752
X,1552862247,464995,1625
X,1552862248,464799,2111
X,1552862248,465232,5754
X,1552862249,467261,1088
X,1552862249,468660,1817
X,1552862250,466809,1419
X,1552862250,465761,2466
X,1552862251,466529,2055
X,1552862252,466982,1907
X,1552862252,467197,1578
X,1552862253,467730,2768
X,1552862253,467497,924
X,1552862254,466951,1158
X,1552862254,467027,1490
X,1552862255,467875,1515
X,1552862255,467234,668
X,1552862256,467457,934
X,1552862257,467069,751
X,1552862257,468295,570
X,1552862258,468576,1275
X,1552862258,467920,911
X,1552862259,468224,1320
X,1552862259,467889,1222
X,1552862260,467611,397
X,1552862261,467447,821
X,1552862261,466865,1613
X,1552862262,466818,1750
X,1552862262,466027,1196
X,1552862263,465755,1367
X,1552862263,465643,2591
X,1552862264,466007,1420
X,1552862265,466043,1489
X,1552862265,467400,2795
X,1552862266,467752,2675
X,1552862266,467184,2373
X,1552862267,467288,1115
X,1552862267,467209,1280
X,1552862268,467427,3749
P,1552862268,5117
X,1552862269,471927,3050
X,1552862269,471328,1683
X,1552862270,470314,2544
X,1552862270,469594,681
X,1552862271,468807,1624
X,1552862271,469675,2312
X,1552862272,469935,2339
X,1552862273,468739,1870
X,1552862273,468267,502
X,1552862274,468199,2122
X,1552862274,469082,1055
X,1552862275,469895,2666
X,1552862275,468861,1533
X,1552862276,467374,3619
X,1552862276,466873,1462
X,1552862277,468690,1630
X,1552862278,468564,4107
X,1552862278,471321,2425
X,1552862279,471206,1871
X,1552862279,470214,586
X,1552862280,469570,1400
X,1552862280,468549,814
X,1552862281,466916,2579
X,1552862282,466087,2894
X,1552862282,467716,1054
X,1552862282,469264,723
X,1552862282,468985,1499
X,1552862283,468854,1359
X,1552862283,467902,4383
X,1552862284,466401,3259
X,1552862285,468484,1725
X,1552862285,468809,1271
X,1552862286,468934,1941
X,1552862286,469176,1363
X,1552862287,468724,1677
X,1552862287,469139,766
X,1552862288,469082,311
A,1552862288,468345,3145
T,1552862288,2755
