7,466536,2286
X,1552867038,466382,4385
X,1552867039,464227,1587
X,1552867039,467618,2468
X,1552867040,467433,2618
X,1552867040,467153,1224
X,1552867040,466981,937
X,1552867040,466873,1092
X,1552867041,466049,1989
X,1552867042,469604,10129
X,1552867042,475854,4437
X,1552867043,469501,4902
X,1552867043,465734,786
X,1552867044,465542,2851
X,1552867044,468085,3130
X,1552867045,467558,1976
X,1552867046,464471,7055
X,1552867046,466449,3634
X,1552867047,465669,4471
X,1552867047,465800,2360
X,1552867048,467233,1078
X,1552867048,467154,1164
X,1552867049,467522,2094
X,1552867050,468929,4246
X,1552867050,470688,3611
X,1552867051,465971,4051
X,1552867051,469984,4409
X,1552867052,465468,4858
X,1552867052,464245,1769
X,1552867053,463273,5269
X,1552867054,465575,2033
X,1552867054,465891,1966
X,1552867055,466633,962
X,1552867055,467810,5459
X,1552867056,464890,2478
X,1552867056,465828,3945
X,1552867057,466635,1431
X,1552867057,466507,1847
X,1552867058,466013,3954
X,1552867059,467762,965
X,1552867059,468031,3317
P,1552867060,5106
X,1552867060,466527,2615
X,1552867060,465557,462
X,1552867061,466366,1785
X,1552867061,466166,781
X,1552867062,467075,2071
X,1552867063,467509,756
X,1552867063,467044,2522
X,1552867064,466017,1760
X,1552867064,467436,1016
X,1552867065,467517,4085
X,1552867065,467893,2006
X,1552867066,466558,3250
X,1552867067,465176,1235
X,1552867067,466194,3015
X,1552867068,466186,1592
X,1552867068,467702,1547
X,1552867069,467783,2318
X,1552867069,468637,1997
X,1552867070,466031,4123
X,1552867071,465275,1915
X,1552867071,466510,2869
X,1552867072,465620,929
X,1552867072,465111,1525
X,1552867073,464463,2578
X,1552867073,464759,1125
X,1552867074,465850,1184
X,1552867074,465227,1147
X,1552867075,465274,1053
X,1552867076,464974,2414
X,1552867076,464529,2792
X,1552867077,465334,1505
X,1552867077,465908,1283
X,1552867078,465600,804
X,1552867078,466516,1183
X,1552867079,466693,522
X,1552867080,467073,654
X,1552867080,467769,389
X,1552867081,467926,773
X,1552867081,467502,973
A,1552867081,466466,4007
T,1552867081,2749
U,1552867081,64566
X,1552867082,468687,3591
X,1552867083,466806,3256
X,1552867083,465422,1075
X,1552867084,465270,1478
X,1552867085,467192,3249
X,1552867085,468879,4943
X,1552867086,466621,4490
X,1552867086,466254,5802
X,1552867087,466294,2003
X,1552867087,467928,2337
X,1552867088,468911,4997
X,1552867089,467680,2189
P,1552867089,5106
X,1552867089,470567,2115
X,1552867090,469195,2918
X,1552867090,466683,2663
X,1552867091,467360,1844
X,1552867091,466939,2037
X,1552867092,467402,5641
X,1552867092,468228,3041
X,1552867093,467869,3061
X,1552867094,467959,1355
X,1552867094,470603,2298
X,1552867095,468394,1257
X,1552867095,467767,2204
X,1552867096,470950,7842
X,1552867096,463485,4428
X,1552867097,466921,2392
X,1552867098,467493,2286
X,1552867098,467572,992
X,1552867099,466369,4699
X,1552867099,465305,3004
X,1552867100,463335,4394
X,1552867100,464441,2531
X,1552867101,465105,2715
X,1552867102,464035,5531
X,1552867102,466675,1559
X,1552867103,464440,2152
X,1552867103,464028,5010
X,1552867104,463657,6726
X,1552867104,462960,9023
X,1552867105,464287,2401
X,1552867106,467165,2953
X,1552867106,465419,3385
X,1552867107,468580,2711
X,1552867107,468211,1614
X,1552867108,467936,3350
X,1552867108,466546,2051
X,1552867109,465873,1421
X,1552867110,465794,980
X,1552867110,466172,3099
X,1552867111,465841,2199
X,1552867111,466237,1609
X,1552867112,466915,639
X,1552867112,465607,1085
X,1552867113,465101,1680
X,1552867113,465418,1946
X,1552867114,464978,2616
X,1552867115,466706,3500
X,1552867115,466884,3528
X,1552867116,469140,3673
X,1552867116,472754,3402
X,1552867117,474378,4278
X,1552867117,471177,2993
X,1552867118,467894,5290
X,1552867119,467245,1385
P,1552867119,5108
X,1552867119,465705,3608
X,1552867120,465223,2076
X,1552867120,466556,6340
X,1552867121,466077,5524
X,1552867121,463889,2243
X,1552867122,465841,2591
X,1552867122,465260,916
X,1552867122,464100,1600
X,1552867123,464670,3838
X,1552867123,461881,5280
X,1552867124,463906,3061
