7,467568,1782
X,1552867688,466530,1985
X,1552867688,464871,2712
X,1552867689,460338,6903
X,1552867689,465747,2692
X,1552867690,464776,4062
X,1552867691,465622,1455
X,1552867691,464827,2626
X,1552867692,465727,4353
X,1552867692,465301,4490
X,1552867693,464962,3858
X,1552867693,464854,3328
X,1552867694,467532,1227
X,1552867695,468091,1905
X,1552867695,467281,2377
X,1552867696,469543,8312
X,1552867696,465365,4667
X,1552867696,466352,2286
X,1552867696,467336,6614
X,1552867697,468531,7492
X,1552867698,467977,4174
X,1552867698,465153,2962
X,1552867699,466843,1490
X,1552867699,467401,2936
X,1552867700,468294,1024
X,1552867700,471146,5004
X,1552867701,469019,4616
X,1552867701,464736,6302
X,1552867702,467463,1883
X,1552867703,467120,3152
X,1552867703,467812,1393
X,1552867704,467257,4610
X,1552867704,473234,7011
X,1552867705,469694,3324
X,1552867705,470235,2671
P,1552867706,5106
X,1552867706,471630,1909
X,1552867707,473062,3909
X,1552867707,467795,5479
X,1552867708,465316,2235
X,1552867708,466294,3158
X,1552867709,465673,1858
X,1552867709,465886,1878
X,1552867710,463697,5215
X,1552867711,468216,2911
X,1552867711,467487,1886
X,1552867712,468464,2423
X,1552867712,469046,5318
X,1552867713,474019,2309
X,1552867713,471599,2821
X,1552867714,467423,1177
X,1552867715,465848,2189
X,1552867715,465277,2556
X,1552867716,463988,2475
X,1552867716,464642,8937
X,1552867717,466059,3313
X,1552867717,464542,4630
X,1552867718,464342,2925
X,1552867719,465566,1427
X,1552867719,464735,3174
X,1552867720,464421,2835
X,1552867720,465807,4172
X,1552867721,464654,1810
X,1552867721,465765,2380
X,1552867722,465567,2779
X,1552867722,467139,1206
X,1552867723,468175,1896
X,1552867724,467348,2024
X,1552867724,465732,1272
X,1552867725,466195,1940
X,1552867725,467699,4184
X,1552867726,468422,1877
X,1552867726,468734,4834
X,1552867727,467100,3261
X,1552867728,468609,3379
X,1552867728,468730,4471
X,1552867729,467018,2169
X,1552867729,465328,1934
X,1552867730,465753,2085
X,1552867730,463074,4246
X,1552867731,465215,2832
X,1552867732,464345,705
X,1552867732,464966,2484
X,1552867733,465072,2588
X,1552867733,465861,1708
X,1552867734,465952,1602
X,1552867734,467372,2671
X,1552867735,467473,1963
X,1552867736,464811,5349
P,1552867736,5105
X,1552867736,464569,4829
X,1552867737,463867,2698
X,1552867737,465321,1400
X,1552867737,465029,3052
X,1552867737,464042,4797
X,1552867738,464855,1723
X,1552867738,465700,2920
X,1552867739,467828,1672
X,1552867740,466745,926
X,1552867740,467779,1467
X,1552867741,469232,3031
X,1552867741,466571,2563
X,1552867742,466135,1173
X,1552867742,465090,3518
X,1552867743,467268,2726
X,1552867744,463815,4622
X,1552867744,465840,5964
X,1552867745,467503,2319
X,1552867745,466797,1469
X,1552867746,466763,6386
X,1552867746,465963,2656
X,1552867747,464666,3186
X,1552867748,467337,3773
X,1552867748,466576,4045
X,1552867749,470143,6175
X,1552867749,466783,7918
X,1552867750,466185,6155
X,1552867750,466107,3026
X,1552867751,463688,4542
X,1552867752,467818,4604
X,1552867752,469664,4482
X,1552867753,468233,6664
X,1552867753,469364,1909
X,1552867754,466268,5333
X,1552867754,465810,5484
X,1552867755,463665,9410
X,1552867756,466979,4924
X,1552867756,467028,8884
X,1552867757,465014,5619
X,1552867757,469950,3988
X,1552867758,472327,10668
X,1552867758,469780,9627
X,1552867759,467167,1753
X,1552867759,466308,2273
X,1552867760,468067,1329
X,1552867761,468487,2390
X,1552867761,467771,2583
X,1552867762,463829,4993
X,1552867762,465877,9711
X,1552867763,464674,4235
X,1552867763,462446,4698
X,1552867764,462281,4409
X,1552867765,463131,12030
P,1552867765,5105
X,1552867765,465150,5822
X,1552867766,468332,4503
X,1552867766,473113,13743
X,1552867767,465326,8728
X,1552867767,469438,8446
X,1552867768,469862,6504
X,1552867769,468002,1978
X,1552867769,464222,5040
X,1552867770,466290,3590
X,1552867770,466633,1414
X,1552867771,464445,5417
X,1552867771,463996,3318
X,1552867772,462475,6367
X,1552867773,466450,10471
X,1552867773,464303,9204
X,1552867774,466524,6330
X,1552867774,467587,2999
X,1552867775,467936,2058
