16,465683,3106
X,1552867316,468337,2697
X,1552867317,469671,2356
X,1552867318,470436,5719
X,1552867318,467712,2871
X,1552867319,468869,1935
X,1552867319,469588,2522
X,1552867320,469416,1808
X,1552867320,467656,5007
X,1552867321,466527,997
X,1552867321,468158,2671
X,1552867322,467154,2225
X,1552867323,466573,1102
X,1552867323,466350,1649
X,1552867324,466882,2527
X,1552867324,467705,2777
P,1552867325,5098
X,1552867325,469459,3612
X,1552867325,469794,2736
X,1552867326,469410,2059
X,1552867327,469730,1584
X,1552867327,469663,5500
X,1552867327,467980,5784
X,1552867327,467276,4203
X,1552867328,469347,3540
X,1552867328,468542,3119
X,1552867329,466821,1818
X,1552867330,466140,3221
X,1552867330,466679,3267
X,1552867331,464547,3159
X,1552867331,465759,2322
X,1552867332,466895,1130
X,1552867332,464803,4573
X,1552867333,466284,2996
X,1552867334,464546,2747
X,1552867334,466575,2283
X,1552867335,465635,4356
X,1552867335,469555,2996
X,1552867336,466997,4978
X,1552867336,465062,2628
X,1552867337,464199,3141
X,1552867338,467265,3468
X,1552867338,468275,3860
X,1552867339,466547,2247
X,1552867339,467103,2225
X,1552867340,467877,3670
X,1552867340,466366,1864
X,1552867341,465071,4631
X,1552867341,465397,2858
X,1552867342,464282,1285
X,1552867343,462922,2707
X,1552867343,466416,5174
X,1552867344,468796,2077
X,1552867344,468309,3311
X,1552867345,466697,4076
X,1552867345,471767,15511
X,1552867346,478712,5859
X,1552867347,477657,10530
X,1552867347,469029,3716
X,1552867348,466507,1117
X,1552867348,466864,901
X,1552867349,467903,1343
X,1552867349,467044,1493
X,1552867350,466695,958
X,1552867351,466362,1916
X,1552867351,465879,3306
X,1552867352,466823,2533
X,1552867352,464971,3726
X,1552867353,465346,1766
X,1552867353,465091,4372
P,1552867354,5094
X,1552867354,463845,3926
X,1552867355,464986,4815
X,1552867355,465957,1695
X,1552867356,465304,2428
X,1552867356,465422,3991
X,1552867357,468091,3354
X,1552867357,465953,4344
X,1552867358,466410,2346
X,1552867358,467462,2014
X,1552867359,466814,3811
X,1552867360,466178,2829
X,1552867360,464333,5954
X,1552867361,462029,3102
X,1552867361,462742,4396
X,1552867362,463867,3602
X,1552867362,465146,2925
X,1552867363,467408,2517
X,1552867364,463600,4076
X,1552867364,466003,3175
X,1552867365,462798,7531
X,1552867365,461206,4408
X,1552867366,461486,3906
X,1552867366,461318,6262
X,1552867367,462520,2185
X,1552867368,464344,2210
X,1552867368,462796,1927
X,1552867368,461324,7184
X,1552867368,465596,5137
X,1552867369,462888,5848
X,1552867369,464881,1593
X,1552867370,466182,4104
X,1552867371,468228,1837
X,1552867371,467004,2102
X,1552867372,467347,1895
X,1552867372,466634,840
X,1552867373,465735,3503
X,1552867373,466509,3062
X,1552867374,464565,5525
X,1552867375,463962,4538
X,1552867375,466107,5349
X,1552867376,468086,2258
X,1552867376,467009,3000
X,1552867377,466378,2248
X,1552867377,464683,2354
X,1552867378,463492,2143
X,1552867378,464290,2642
X,1552867379,463693,2083
X,1552867380,464698,1407
X,1552867380,463554,2676
X,1552867381,464457,3729
X,1552867381,465181,3983
X,1552867382,464390,5687
X,1552867382,466509,3004
P,1552867383,5106
X,1552867383,465606,4547
X,1552867384,467130,5618
X,1552867384,466919,2019
X,1552867385,465443,6017
X,1552867385,465259,2158
X,1552867386,463952,4739
X,1552867386,466855,1987
X,1552867387,465222,2502
X,1552867388,465311,4180
X,1552867388,462111,5172
X,1552867389,464586,3421
X,1552867389,465246,3062
X,1552867390,466307,1714
X,1552867390,464906,2466
X,1552867391,465159,2137
X,1552867392,464433,2770
X,1552867392,466387,1419
X,1552867393,467771,1707
X,1552867393,467952,2666
X,1552867394,467091,1364
X,1552867394,467665,2067
X,1552867395,468376,1216
X,1552867396,468634,2123
X,1552867396,472321,2823
X,1552867397,471067,2532
X,1552867397,467132,1549
X,1552867398,466911,4286
X,1552867398,468135,2405
X,1552867399,468962,3120
X,1552867399,475748,7183
X,1552867400,471905,4185
X,1552867401,471597,1647
X,1552867401,469453,3328
X,1552867402,470087,1917
X,1552867402,469233,2793
X,1552867403,467878,1335
X,1552867403,467363,662
