H,1552853862,411581
P,1552853862,5152
P,1552853891,5151
P,1552853920,5149
P,1552853950,5152
P,1552853979,5152
P,1552854008,5149
P,1552854038,5152
P,1552854068,5149
P,1552854097,5151
P,1552854126,5152
P,1552854156,5150
P,1552854185,5151
P,1552854214,5152
P,1552854243,5151
P,1552854273,5151
P,1552854302,5150
P,1552854331,5151
P,1552854362,5149
P,1552854391,5151
P,1552854420,5150
P,1552854449,5150
P,1552854479,5149
P,1552854508,5151
P,1552854537,5149
P,1552854567,5151
P,1552854596,5151
P,1552854625,5150
P,1552854656,5150
P,1552854686,5150
P,1552854715,5151
P,1552854744,5150
D,1552854758,545536
D,1552854761,536064
R,1552854761,5C00DDFC36
R,1552854761,5C00DDFC36
R,1552854761,5C00DDFC36
X,1552854762,811150,20375
X,1552854763,815754,25957
X,1552854764,813211,3070
X,1552854764,811621,5576
X,1552854765,815923,2252
X,1552854765,816366,5234
X,1552854766,816189,4392
X,1552854766,815401,7256
X,1552854767,817417,1959
X,1552854768,816834,3467
X,1552854768,816561,4381
X,1552854769,815419,2016
X,1552854769,815892,3559
X,1552854770,815845,3010
X,1552854770,816053,5152
X,1552854771,817097,2462
X,1552854771,817100,2191
X,1552854772,815351,7646
X,1552854773,812472,5169
X,1552854773,813037,3122
X,1552854774,814897,9892
P,1552854774,5142
X,1552854774,815825,5522
X,1552854775,815282,2076
X,1552854775,815638,8197
X,1552854776,813208,3903
X,1552854777,809868,25977
X,1552854777,810768,2892
X,1552854777,813371,3579
X,1552854777,813592,2528
X,1552854778,813213,1602
X,1552854778,814574,5225
X,1552854779,815580,22204
X,1552854780,813229,4733
X,1552854780,814857,10352
X,1552854781,816046,64970
X,1552854781,817348,4755
X,1552854782,816543,3419
X,1552854782,816849,8678
X,1552854783,816657,1913
X,1552854784,816810,3576
X,1552854784,817110,2739
X,1552854785,818332,3584
X,1552854785,818685,2201
X,1552854786,820150,6387
X,1552854786,819200,10581
X,1552854787,819723,2985
X,1552854788,818824,9156
X,1552854788,819155,2372
X,1552854789,818371,16468
X,1552854789,817315,4886
X,1552854790,817285,1004
X,1552854790,817710,2774
X,1552854791,817871,1559
X,1552854791,817906,2249
X,1552854792,817922,2242
X,1552854793,818150,21639
X,1552854793,817799,12172
X,1552854794,817704,2467
X,1552854794,822260,41251
X,1552854795,818616,4856
X,1552854795,819211,11581
X,1552854796,814958,53418
X,1552854797,808158,35172
X,1552854797,810624,62709
X,1552854798,811383,17818
X,1552854798,813377,29785
X,1552854799,813503,5920
X,1552854799,812476,10213
X,1552854800,811294,10529
X,1552854801,817461,3877
X,1552854801,815351,42058
X,1552854802,814871,37122
X,1552854802,814218,13362
X,1552854803,812732,7476
P,1552854803,5144
X,1552854803,813578,6418
X,1552854804,813930,5301
X,1552854805,811531,16479
X,1552854805,811131,5009
X,1552854806,813554,2988
X,1552854806,813521,2291
X,1552854807,814400,8170
X,1552854807,813635,38885
X,1552854808,695301,32361
X,1552854809,474625,4664
X,1552854809,473748,1050
X,1552854810,472551,1058
X,1552854810,469780,3106
X,1552854811,469956,1900
X,1552854811,470341,1049
X,1552854812,470573,991
X,1552854812,469977,1386
X,1552854813,470327,1200
X,1552854814,470788,959
X,1552854814,470867,789
X,1552854815,471820,1139
X,1552854815,472174,522
X,1552854816,472071,281
X,1552854816,472084,145
X,1552854817,472353,580
X,1552854818,472461,536
X,1552854818,472083,462
X,1552854818,472053,1219
X,1552854818,471915,283
X,1552854819,472141,258
X,1552854819,471715,805
X,1552854820,472239,236
X,1552854821,472571,1181
X,1552854821,471600,3350
X,1552854822,470020,936
X,1552854822,470754,594
X,1552854823,469191,2129
X,1552854823,470326,792
X,1552854824,470842,682
X,1552854825,471152,350
X,1552854825,471469,563
X,1552854826,471667,932
A,1552854826,471484,2441
T,1552854826,2764
U,1552854826,64566
X,1552854828,471069,1639
X,1552854828,470495,823
X,1552854829,470852,1333
X,1552854829,471728,341
X,1552854830,471720,188
X,1552854830,471926,161
X,1552854831,471813,148
X,1552854832,471617,195
P,1552854832,5142
X,1552854832,470655,2452
X,1552854833,470787,847
X,1552854833,471031,822
X,1552854834,471103,370
X,1552854834,470889,628
X,1552854835,471288,590
X,1552854836,471127,920
X,1552854836,471378,234
X,1552854837,471587,421
X,1552854837,471848,471
X,1552854838,471829,311
X,1552854838,471840,355
X,1552854839,471737,222
X,1552854840,471450,88
X,1552854840,471414,173
A,1552854840,471430,1
