2,462865,1669
X,1552866573,461580,2538
X,1552866573,462352,2919
X,1552866574,463080,4579
X,1552866575,462029,4811
X,1552866575,464845,2707
X,1552866576,465545,1933
X,1552866576,464743,1391
X,1552866577,464093,3165
X,1552866577,464913,2371
X,1552866578,467356,1582
X,1552866578,466334,1372
X,1552866579,464554,3059
X,1552866580,465917,1728
X,1552866580,464889,4653
X,1552866581,469525,8914
X,1552866581,467141,2617
X,1552866582,467293,1301
X,1552866582,466019,6157
X,1552866583,468749,1305
X,1552866584,464441,5873
X,1552866584,461828,3242
X,1552866585,464211,1597
X,1552866585,460184,2710
X,1552866586,463760,4784
X,1552866586,466203,3022
X,1552866587,467326,1372
X,1552866588,467088,2300
X,1552866588,464601,3529
X,1552866589,467035,2932
X,1552866589,467167,2989
X,1552866589,466732,988
P,1552866589,5108
X,1552866589,467910,2592
X,1552866590,467315,3442
X,1552866591,464233,3254
X,1552866591,464387,2376
X,1552866592,463346,2838
X,1552866592,464944,2734
X,1552866593,464953,2764
X,1552866593,465272,1852
X,1552866594,465219,2109
X,1552866594,466215,3764
X,1552866595,468925,2073
X,1552866596,467110,4412
X,1552866596,465495,2743
X,1552866597,464006,2382
X,1552866597,464492,2514
X,1552866598,466161,2445
X,1552866598,464268,4294
X,1552866599,463929,3075
X,1552866600,466076,4441
X,1552866600,469089,5041
X,1552866601,467841,11797
X,1552866601,476299,11050
X,1552866602,480988,4200
X,1552866602,473781,8359
X,1552866603,467572,7128
X,1552866604,466475,6313
X,1552866604,466889,5616
X,1552866605,462925,5430
X,1552866605,465971,2860
X,1552866606,464144,2446
X,1552866606,466455,3146
X,1552866607,468591,1558
X,1552866608,464478,3858
X,1552866608,462402,3485
X,1552866609,463707,1151
X,1552866609,462567,1536
X,1552866610,462434,1983
X,1552866610,462049,2623
X,1552866611,461503,2906
X,1552866612,460724,1837
X,1552866612,462395,4608
X,1552866613,462439,1765
X,1552866613,461608,1958
X,1552866614,462345,3330
X,1552866614,461213,5381
X,1552866615,461162,3754
X,1552866615,462645,1932
X,1552866616,463006,1917
X,1552866617,464116,3035
X,1552866617,464633,2306
X,1552866618,465423,1561
X,1552866618,462898,4249
X,1552866619,462977,4637
P,1552866619,5103
X,1552866619,463523,2323
X,1552866620,463953,2242
X,1552866621,463696,3654
X,1552866621,463001,4652
X,1552866622,462614,7294
X,1552866622,466447,4441
X,1552866623,466551,4290
X,1552866623,465728,982
X,1552866624,465183,2085
X,1552866625,467197,4341
X,1552866625,466098,5616
X,1552866626,466626,2209
X,1552866626,464439,4407
X,1552866627,467166,8631
X,1552866627,467119,5395
X,1552866628,469246,5168
X,1552866629,466459,2172
X,1552866629,465967,3352
X,1552866630,463322,10321
X,1552866630,465637,5012
X,1552866630,467741,5654
X,1552866630,468435,2896
X,1552866631,469329,2804
X,1552866632,469081,6903
X,1552866632,474076,7443
X,1552866633,471645,5873
X,1552866633,469977,2896
X,1552866634,468389,5743
X,1552866634,468944,4608
X,1552866635,468742,1416
X,1552866635,468384,789
X,1552866636,466265,5484
X,1552866637,465298,3262
X,1552866637,461978,2578
X,1552866638,462587,2909
X,1552866638,466058,3774
X,1552866639,468128,6748
X,1552866639,472086,5058
X,1552866640,468921,1640
X,1552866641,467473,1793
X,1552866641,466460,1431
X,1552866642,466764,3738
X,1552866642,469930,6036
X,1552866643,468734,13658
X,1552866643,468720,9040
X,1552866644,470042,11303
X,1552866645,464996,3600
X,1552866645,466541,3802
X,1552866646,466592,6080
X,1552866646,464758,7681
X,1552866647,467769,8404
X,1552866647,464304,4894
X,1552866648,465369,3511
P,1552866648,5108
X,1552866649,465821,2931
X,1552866649,466088,2427
X,1552866650,465728,2245
X,1552866650,464858,5444
X,1552866651,462384,3308
X,1552866651,462233,9260
X,1552866652,465414,2768
X,1552866652,465687,3745
X,1552866653,465926,3783
X,1552866654,464090,2299
X,1552866654,463851,780
X,1552866655,465074,3679
X,1552866655,464156,1846
X,1552866656,466259,3342
X,1552866656,466934,2740
X,1552866657,465172,6095
X,1552866658,466121,4563
X,1552866658,466062,2215
X,1552866659,465392,2769
X,1552866659,463194,3694
X,1552866660,463181,3845
