H,1552255690,411581
D,1552255690,471296
D,1552255692,473600
D,1552255694,472832
D,1552255696,473600
D,1552255698,471040
D,1552255701,470272
D,1552255703,472320
P,1552255705,5167
D,1552255705,471808
D,1552255707,471808
D,1552255709,472576
D,1552255712,472320
D,1552255714,472064
D,1552255715,470016
D,1552255717,473088
D,1552255719,471552
D,1552255722,472320
D,1552255724,471808
D,1552255726,466432
D,1552255728,469504
D,1552255730,469248
D,1552255733,466944
P,1552255734,5170
D,1552255735,461056
D,1552255737,470016
D,1552255739,471808
D,1552255741,470016
D,1552255744,470016
D,1552255746,470784
D,1552255748,472064
D,1552255750,472064
D,1552255752,472832
D,1552255755,472576
D,1552255756,472320
D,1552255758,469504
D,1552255760,470784
D,1552255762,471552
P,1552255763,5168
D,1552255765,471296
D,1552255767,467968
D,1552255769,465408
D,1552255771,472320
D,1552255773,470272
D,1552255776,459008
P,1552255793,5169
D,1552255813,472064
D,1552255815,466944
D,1552255817,473088
D,1552255819,471552
D,1552255822,475136
P,1552255822,5093
D,1552255824,477184
P,1552255851,5169
P,1552255880,5171
P,1552255910,5171
P,1552255939,5169
P,1552255968,5170
P,1552255999,5169
P,1552256028,5169
P,1552256057,5171
P,1552256086,5171
D,1552256097,480512
R,1552256097,5C00DDFC36
R,1552256097,5C00DDFC36
R,1552256097,5C00DDFC36
X,1552256098,730351,24201
X,1552256099,736202,13777
X,1552256100,721091,14132
X,1552256100,719251,9020
X,1552256101,718782,18900
X,1552256101,721254,5866
X,1552256102,725750,21821
X,1552256102,726257,14236
X,1552256103,719582,31333
X,1552256104,723977,8113
X,1552256104,727962,13190
X,1552256105,726980,11264
X,1552256105,730969,7289
X,1552256106,731008,10974
X,1552256106,731982,5889
X,1552256107,736033,5034
X,1552256108,733365,29368
X,1552256108,728009,18275
X,1552256109,730521,12963
X,1552256109,730094,20714
X,1552256110,734823,7822
X,1552256110,736737,23993
X,1552256111,734514,11516
X,1552256112,731446,18629
X,1552256112,734000,21793
X,1552256113,734137,6685
X,1552256113,739131,16222
X,1552256114,736891,9836
X,1552256114,731275,50466
X,1552256115,737702,17843
X,1552256115,735865,13713
P,1552256116,5165
X,1552256116,730429,9935
X,1552256117,729456,36845
X,1552256117,725085,32355
X,1552256118,724469,32552
X,1552256118,729803,30363
X,1552256119,734436,15066
X,1552256119,734273,12660
X,1552256120,734344,4994
X,1552256121,736028,4025
X,1552256121,730896,11522
X,1552256122,731992,8350
X,1552256122,731732,10062
X,1552256123,728297,13229
X,1552256123,729524,10091
X,1552256124,728923,20203
X,1552256124,732729,19341
X,1552256124,733424,13226
X,1552256125,732820,13730
X,1552256125,732149,10530
X,1552256126,731092,14104
X,1552256126,728615,11265
X,1552256127,729940,13979
X,1552256128,731851,7823
X,1552256128,732203,7744
X,1552256129,730626,4846
X,1552256129,729607,10855
X,1552256130,736450,8616
X,1552256130,740781,8011
X,1552256131,742749,11060
X,1552256132,736064,24127
X,1552256132,731430,13163
X,1552256133,734451,20029
X,1552256133,736694,7691
X,1552256134,740300,4393
X,1552256134,735955,17191
X,1552256135,736395,9485
X,1552256135,734365,18428
X,1552256136,732312,17764
X,1552256137,733130,8611
X,1552256137,734657,6015
X,1552256138,733646,2464
X,1552256138,734235,6460
X,1552256139,735328,18117
X,1552256139,732818,11202
X,1552256140,730638,10943
X,1552256141,732006,7295
X,1552256141,730763,11232
X,1552256142,735377,7519
X,1552256142,738130,9210
X,1552256143,736488,16571
X,1552256143,734195,13739
X,1552256144,729279,11612
X,1552256145,732699,12898
P,1552256145,5163
X,1552256145,727454,25647
X,1552256146,731582,11020
X,1552256146,728425,26191
X,1552256147,729447,35135
X,1552256147,733146,21554
X,1552256148,735968,8882
X,1552256149,739563,8512
X,1552256149,739484,9615
X,1552256150,738764,4504
X,1552256150,738348,1771
X,1552256151,739301,5034
X,1552256151,740069,3260
X,1552256152,739153,5485
X,1552256152,737617,3956
X,1552256153,737092,2005
X,1552256154,736549,5905
X,1552256154,737641,5099
X,1552256155,738570,3970
X,1552256155,738707,4415
X,1552256156,734712,14328
X,1552256156,737928,15931
X,1552256157,740371,8742
X,1552256158,735615,13336
X,1552256158,732452,12547
X,1552256159,729429,9622
X,1552256159,733910,4515
X,1552256160,735563,4403
X,1552256160,737516,3933
X,1552256161,737489,1925
X,1552256162,735956,3761
X,1552256162,737845,2936
X,1552256163,738461,2040
X,1552256163,738935,7231
X,1552256164,738834,4602
X,1552256164,738099,2294
X,1552256165,737248,4311
X,1552256165,732445,9885
X,1552256165,730029,6833
X,1552256166,734323,4216
X,1552256166,736797,3327
X,1552256167,734926,3496
