8,469388,3157
X,1552864899,471384,1271
X,1552864899,469572,1677
X,1552864900,470234,1907
X,1552864900,466594,2074
X,1552864901,468962,2900
X,1552864902,469366,1889
X,1552864902,469006,2971
X,1552864903,468875,3636
X,1552864903,467589,927
A,1552864903,467078,7591
T,1552864903,2751
U,1552864904,64566
X,1552864905,468354,873
X,1552864906,467362,5541
X,1552864906,468473,1284
X,1552864907,468053,399
X,1552864907,468125,1025
X,1552864907,468389,1064
X,1552864908,468411,1361
X,1552864908,468182,2843
X,1552864909,467700,1616
X,1552864909,467343,2724
X,1552864910,467646,5269
X,1552864911,468229,2556
X,1552864911,465882,1415
X,1552864912,465538,2192
X,1552864912,467090,4236
X,1552864913,466664,5463
X,1552864913,463276,1501
P,1552864913,5108
X,1552864914,463773,5302
X,1552864915,465873,2477
X,1552864915,465535,2060
X,1552864916,463802,5462
X,1552864916,466593,1228
X,1552864917,467707,1872
X,1552864917,467850,1079
X,1552864918,466689,2689
X,1552864918,467198,2638
X,1552864919,466116,1872
X,1552864920,464947,3260
X,1552864920,467245,2268
X,1552864921,468045,1653
X,1552864921,468064,2418
X,1552864922,469450,2766
X,1552864922,467618,1922
X,1552864923,466934,2899
X,1552864924,465346,2538
X,1552864924,466812,2704
X,1552864925,469437,1954
X,1552864925,469672,3266
X,1552864926,468326,1747
X,1552864926,469389,1245
X,1552864927,469111,868
X,1552864928,468011,795
X,1552864928,467254,2380
X,1552864929,465373,1669
X,1552864929,466159,1518
X,1552864930,465858,3302
X,1552864930,464558,2671
X,1552864931,465967,3905
X,1552864932,466982,3548
X,1552864932,468714,1308
X,1552864933,468614,1152
X,1552864933,467632,3117
X,1552864934,468433,3708
X,1552864934,467688,1119
X,1552864935,467962,1602
X,1552864936,466940,5623
X,1552864936,469474,2856
X,1552864937,466831,2015
X,1552864937,466847,3149
X,1552864938,465612,1168
X,1552864938,464201,2976
X,1552864939,464285,4599
X,1552864939,465091,1721
X,1552864940,464107,4441
X,1552864941,464014,2309
X,1552864941,464666,2751
X,1552864942,466317,2856
X,1552864942,467324,2521
X,1552864943,462860,5222
X,1552864943,463908,3049
P,1552864944,5109
X,1552864944,464470,2419
X,1552864945,464602,1682
X,1552864945,467279,3294
X,1552864946,466151,1797
X,1552864946,465163,1388
X,1552864947,466216,1015
X,1552864947,467453,2846
X,1552864948,467049,3171
X,1552864948,465888,626
X,1552864948,465225,1797
X,1552864949,464364,3618
X,1552864949,466552,3245
X,1552864950,468412,1526
X,1552864950,468668,1047
X,1552864951,467162,1597
X,1552864952,467973,1136
X,1552864952,468898,936
X,1552864953,467495,1902
X,1552864953,467650,634
X,1552864954,464420,3815
X,1552864954,465810,929
X,1552864955,465522,2489
X,1552864955,466329,1344
X,1552864956,466851,1075
X,1552864957,468481,2761
X,1552864957,468147,3626
X,1552864958,468165,1114
X,1552864958,466604,2468
X,1552864959,467403,1428
X,1552864959,468195,1221
X,1552864960,468298,876
X,1552864961,468019,524
X,1552864961,467111,975
X,1552864962,469928,4488
X,1552864962,468522,3421
X,1552864963,470231,2650
X,1552864963,468381,1022
X,1552864964,467955,992
X,1552864965,468573,531
X,1552864965,469383,699
X,1552864966,469069,1089
X,1552864966,468954,3613
X,1552864967,467061,1287
X,1552864967,467802,2326
X,1552864968,468878,1245
X,1552864969,468221,1035
X,1552864969,467819,1013
X,1552864970,467618,1510
X,1552864970,468808,1959
X,1552864971,470563,3438
X,1552864971,474702,3816
X,1552864972,473801,3059
X,1552864973,473946,4911
P,1552864973,5111
X,1552864973,473795,1089
X,1552864974,469963,4789
X,1552864974,468958,1949
X,1552864975,467622,1005
X,1552864975,467432,843
X,1552864976,467820,934
X,1552864976,468264,492
X,1552864977,467487,1123
X,1552864978,468203,1424
X,1552864978,468637,299
X,1552864979,468442,750
X,1552864979,467748,1169
X,1552864980,467929,963
A,1552864980,467981,3573
T,1552864980,2751
U,1552864980,64566
X,1552864982,468827,3568
X,1552864982,471270,2195
X,1552864983,468068,2333
X,1552864984,466731,1936
X,1552864984,467360,1169
X,1552864985,467033,1087
X,1552864985,466851,1035
X,1552864986,467824,2798
X,1552864986,469066,149
