1552889636,5111
P,1552889665,5110
P,1552889694,5111
P,1552889723,5112
P,1552889753,5112
P,1552889782,5113
P,1552889811,5112
O,1552889827,468011,3981
T,1552889828,2742
P,1552889841,5112
P,1552889870,5111
P,1552889899,5110
P,1552889929,5113
P,1552889959,5112
P,1552889988,5109
P,1552890017,5109
P,1552890047,5113
P,1552890076,5113
P,1552890105,5113
D,1552890114,473344
D,1552890117,472832
D,1552890119,458240
D,1552890121,452608
D,1552890123,456448
D,1552890125,451840
D,1552890128,457728
D,1552890130,453888
D,1552890132,461056
D,1552890133,453632
P,1552890134,5112
D,1552890135,455168
D,1552890138,455168
D,1552890140,454656
D,1552890142,454656
D,1552890144,455680
D,1552890146,455936
D,1552890149,455680
D,1552890151,455680
D,1552890153,454400
D,1552890155,455168
D,1552890157,455936
D,1552890160,456960
D,1552890162,453376
D,1552890164,454144
P,1552890164,5035
D,1552890166,456448
D,1552890168,443904
D,1552890171,455424
D,1552890173,455680
D,1552890174,459776
D,1552890176,452864
D,1552890178,456960
D,1552890181,455936
D,1552890183,455936
D,1552890185,457216
D,1552890187,456448
D,1552890189,456704
D,1552890192,457216
P,1552890193,5107
D,1552890194,455680
D,1552890196,455168
D,1552890198,457728
D,1552890200,455936
D,1552890203,457216
D,1552890205,455936
D,1552890207,456448
D,1552890209,455424
D,1552890211,455424
D,1552890214,457728
D,1552890215,457472
D,1552890217,457472
D,1552890219,456448
D,1552890221,456192
P,1552890223,5111
D,1552890224,457216
D,1552890226,456448
D,1552890228,460288
D,1552890230,459776
D,1552890232,457216
D,1552890235,456960
D,1552890237,457472
D,1552890239,457984
D,1552890241,458752
D,1552890244,453888
D,1552890246,446464
P,1552890253,5111
P,1552890282,5110
P,1552890311,5110
P,1552890340,5111
P,1552890370,5110
P,1552890399,5111
P,1552890428,5111
P,1552890458,5112
P,1552890487,5112
P,1552890517,5109
P,1552890546,5112
P,1552890576,5112
P,1552890605,5111
P,1552890634,5112
P,1552890664,5111
P,1552890693,5111
P,1552890722,5111
P,1552890751,5110
P,1552890781,5112
P,1552890811,5110
P,1552890840,5110
P,1552890870,5112
P,1552890899,5112
P,1552890928,5111
P,1552890957,5111
P,1552890987,5110
P,1552891016,5112
P,1552891045,5111
P,1552891075,5111
P,1552891105,5110
P,1552891134,5110
P,1552891163,5109
P,1552891193,5112
P,1552891222,5111
P,1552891251,5109
P,1552891280,5111
P,1552891310,5111
P,1552891339,5112
P,1552891368,5110
P,1552891399,5112
P,1552891429,5113
P,1552891458,5110
P,1552891487,5112
P,1552891517,5111
P,1552891546,5110
P,1552891575,5112
P,1552891605,5112
P,1552891634,5113
P,1552891663,5112
P,1552891693,5111
P,1552891723,5111
P,1552891752,5113
P,1552891781,5111
P,1552891811,5113
P,1552891840,5113
P,1552891869,5111
P,1552891898,5110
P,1552891928,5108
P,1552891957,5110
P,1552891987,5112
P,1552892017,5113
P,1552892046,5111
P,1552892075,5112
P,1552892104,5110
P,1552892134,5113
P,1552892163,5112
P,1552892192,5114
P,1552892222,5113
P,1552892251,5112
P,1552892281,5109
P,1552892310,5111
P,1552892340,5113
P,1552892369,5113
P,1552892398,5110
D,1552892426,485120
P,1552892428,5112
D,1552892429,449536
D,1552892430,441088
D,1552892432,453120
D,1552892434,446720
D,1552892436,453120
D,1552892439,452864
D,1552892441,458752
D,1552892443,459776
D,1552892445,454912
D,1552892447,455168
D,1552892450,454400
D,1552892452,454656
D,1552892454,453888
D,1552892456,452864
P,1552892457,5112
D,1552892458,455424
D,1552892461,454656
D,1552892463,454912
D,1552892465,453376
D,1552892467,454144
D,1552892469,455168
D,1552892471,455424
D,1552892473,455424
D,1552892475,454400
D,1552892477,454912
D,1552892479,454912
D,1552892482,455424
D,1552892484,455168
D,1552892486,456448
P,1552892486,5033
D,1552892488,455424
D,1552892490,454144
D,1552892493,455168
D,1552892495,454400
D,1552892497,456192
D,1552892499,455680
D,1552892501,455936
D,1552892504,457472
D,1552892506,455936
D,1552892508,455168
D,1552892510,454656
D,1552892511,453376
D,1552892514,455168
P,1552892515,5112
D,1552892516,455168
D,1552892518,454656
D,1552892520,455680
D,1552892522,455168
D,1552892525,452352
D,1552892527,455168
D,1552892529,454656
D,1552892531,454144
D,1552892533,454656
D,1552892536,455168
D,1552892538,446976
D,1552892540,455168
D,1552892542,455168
D,1552892544,454912
P,1552892545,5111
D,1552892547,453632
D,1552892549,454144
D,1552892551,455168
D,1552892552,452864
D,1552892554,455168
D,1552892557,455680
D,1552892559,453888
D,1552892561,462080
D,1552892563,456704
D,1552892565,455424
D,1552892568,455168
D,1552892570,456192
D,1552892572,456960
D,1552892574,455680
P,1552892575,5036
D,1552892576,455936
D,1552892579,453632
D,1552892581,455168
D,1552892583,455168
D,1552892585,455424
