8,466411,1651
X,1552864248,466595,2238
X,1552864249,465954,1363
X,1552864249,465781,1116
X,1552864250,466605,4683
X,1552864251,474956,8280
X,1552864251,482261,9875
X,1552864251,474080,6817
X,1552864251,472484,7365
X,1552864252,472376,5969
X,1552864252,477823,11084
X,1552864253,473020,10199
X,1552864253,469418,2007
X,1552864254,468491,2823
X,1552864255,467961,2730
X,1552864255,468123,2797
X,1552864256,467609,2786
X,1552864256,465488,3599
X,1552864257,465665,2256
X,1552864257,465810,1890
X,1552864258,467074,5009
X,1552864259,467256,3226
X,1552864259,465852,2131
X,1552864260,464894,3505
X,1552864260,467074,4761
X,1552864261,466804,3946
X,1552864261,466441,1742
X,1552864262,466925,2230
X,1552864263,464985,3515
X,1552864263,463074,3512
X,1552864264,464576,2558
X,1552864264,463833,7021
X,1552864265,466220,3844
X,1552864265,468631,3262
X,1552864266,464145,3784
X,1552864267,463053,3157
X,1552864267,464693,3379
P,1552864267,5112
X,1552864268,464410,1973
X,1552864268,465960,3966
X,1552864269,468226,1750
X,1552864269,470517,6500
X,1552864270,469932,12025
X,1552864270,469006,2936
X,1552864271,469589,1115
X,1552864272,468325,1948
X,1552864272,468118,2750
X,1552864273,467467,1171
X,1552864273,468258,851
X,1552864274,467727,3485
X,1552864274,467163,8340
X,1552864275,470819,7079
X,1552864276,473308,9017
X,1552864276,480795,10671
X,1552864277,475579,3231
X,1552864277,468853,6266
X,1552864278,468341,5002
X,1552864278,466046,7356
X,1552864279,473816,13658
X,1552864280,474295,6387
X,1552864280,470328,5008
X,1552864281,469496,8219
X,1552864281,471925,9734
X,1552864282,469397,7827
X,1552864282,470860,2241
X,1552864283,469619,2028
X,1552864284,469335,2496
X,1552864284,467843,2794
X,1552864285,465332,4328
X,1552864285,468087,1156
X,1552864286,467812,793
X,1552864286,469067,14112
X,1552864287,465786,6083
X,1552864288,465086,1742
X,1552864288,463989,5161
X,1552864289,463135,3848
X,1552864289,465187,4164
X,1552864290,468487,2373
X,1552864290,466394,2627
X,1552864291,466518,2380
X,1552864291,467652,1903
X,1552864292,466339,3525
X,1552864292,464238,3808
X,1552864292,464071,7747
X,1552864293,464644,2334
X,1552864293,465444,2108
X,1552864294,466684,1867
X,1552864294,466718,1477
X,1552864295,465586,2410
X,1552864296,465734,5134
X,1552864296,465977,2575
P,1552864296,5114
X,1552864297,464157,4211
X,1552864297,463526,7326
X,1552864298,465396,6781
X,1552864298,468073,1838
X,1552864299,467105,5054
X,1552864300,465850,1526
X,1552864300,466261,1344
X,1552864301,465447,782
X,1552864301,464533,1052
X,1552864302,464419,4499
X,1552864302,465824,1777
X,1552864303,465773,1537
X,1552864304,466272,2244
X,1552864304,465195,2437
X,1552864305,465192,2514
X,1552864305,466454,1830
X,1552864306,464507,2447
X,1552864306,463566,1635
X,1552864307,467280,3136
X,1552864308,471069,5446
X,1552864308,466703,12497
X,1552864309,458444,8099
X,1552864309,463851,5799
X,1552864310,464707,4373
X,1552864310,462451,3926
X,1552864311,463201,1615
X,1552864311,462841,8895
X,1552864312,464826,2875
X,1552864313,464829,1515
X,1552864313,465086,1632
X,1552864314,464313,1798
X,1552864314,463540,3849
X,1552864315,462818,2707
X,1552864315,465652,2407
X,1552864316,467976,1775
X,1552864317,466015,5097
X,1552864317,464745,2719
X,1552864318,465403,1828
X,1552864318,464748,3281
X,1552864319,469428,12033
X,1552864319,466379,3347
X,1552864320,464941,3464
X,1552864321,469040,4706
X,1552864321,473941,4310
X,1552864322,470131,8170
X,1552864322,468766,3687
X,1552864323,473032,6151
X,1552864323,467545,4560
X,1552864324,467796,1610
X,1552864325,468003,1109
X,1552864325,465893,2244
X,1552864326,465496,2771
X,1552864326,469101,3992
P,1552864326,5112
X,1552864327,468356,2181
X,1552864327,467768,2460
X,1552864328,468223,442
X,1552864328,468561,691
X,1552864329,468513,1362
X,1552864330,467490,3195
X,1552864330,473879,3006
X,1552864331,467762,1533
X,1552864331,468142,3290
X,1552864332,465221,4474
X,1552864332,465957,2289
X,1552864333,469019,3621
X,1552864333,467812,3735
X,1552864333,469645,4674
X,1552864334,471761,7960
X,1552864334,464325,10037
