H,1548901450,311106
P,1548901450,5117
P,1548901479,5117
P,1548901508,5117
P,1548901538,5118
P,1548901567,5117
P,1548901596,5118
P,1548901626,5118
P,1548901655,5118
P,1548901684,5119
P,1548901714,5118
P,1548901744,5118
P,1548901773,5118
P,1548901802,5118
P,1548901832,5118
P,1548901861,5118
P,1548901890,5118
P,1548901919,5119
P,1548901949,5117
P,1548901978,5118
P,1548902008,5118
P,1548902037,5118
P,1548902067,5118
P,1548902096,5119
P,1548902125,5118
P,1548902155,5119
P,1548902184,5118
P,1548902213,5118
P,1548902242,5118
P,1548902272,5119
P,1548902302,5118
P,1548902331,5118
P,1548902361,5118
P,1548902390,5118
P,1548902419,5118
P,1548902448,5118
P,1548902478,5118
P,1548902507,5119
P,1548902536,5118
P,1548902566,5117
P,1548902596,5117
P,1548902625,5119
P,1548902654,5118
P,1548902684,5118
P,1548902713,5118
P,1548902742,5119
P,1548902772,5119
P,1548902801,5119
P,1548902830,5119
O,1548902838,302336,1999
O,1548902839,302545,120
O,1548902839,302566,134
O,1548902840,302532,96
O,1548902840,302573,198
O,1548902841,302534,305
O,1548902842,302455,104
O,1548902842,302455,145
O,1548902843,302497,196
O,1548902843,302540,102
O,1548902844,302545,155
O,1548902844,302377,208
O,1548902845,302340,146
O,1548902846,302497,154
O,1548902846,302538,185
O,1548902847,302706,141
O,1548902847,302668,318
O,1548902848,302339,250
O,1548902848,302304,296
O,1548902849,302196,387
O,1548902849,301992,343
O,1548902850,302049,410
O,1548902851,302406,161
O,1548902851,302561,196
O,1548902852,302025,458
O,1548902852,301856,459
O,1548902853,302342,142
O,1548902853,302441,310
O,1548902854,302023,334
O,1548902855,302226,288
O,1548902855,302264,119
O,1548902856,302443,286
O,1548902856,302472,120
O,1548902857,302331,264
O,1548902857,302351,143
O,1548902857,302139,473
O,1548902858,302159,141
O,1548902858,302491,290
O,1548902859,302203,206
O,1548902859,302254,164
P,1548902859,5108
O,1548902860,302288,83
O,1548902860,302321,88
O,1548902861,302431,198
O,1548902862,302391,97
O,1548902862,302417,138
O,1548902863,302334,188
O,1548902863,302087,209
O,1548902864,302144,312
O,1548902864,302213,185
O,1548902865,302055,513
O,1548902865,302012,322
O,1548902866,302181,145
O,1548902867,301965,259
O,1548902867,301950,329
O,1548902868,302041,256
O,1548902868,301938,379
O,1548902869,302088,407
O,1548902869,302343,324
O,1548902870,302388,148
O,1548902871,302458,86
O,1548902871,302544,158
O,1548902872,302587,198
O,1548902872,302839,762
O,1548902873,302845,263
O,1548902873,302922,399
O,1548902874,302699,273
O,1548902875,301801,712
O,1548902875,301995,565
O,1548902876,302261,449
O,1548902876,302559,428
O,1548902877,302455,143
O,1548902877,302569,195
O,1548902878,302728,210
O,1548902878,302692,465
O,1548902879,301801,1448
O,1548902880,301835,303
O,1548902880,302079,361
O,1548902881,301933,272
O,1548902881,302121,204
O,1548902882,302032,300
O,1548902882,301497,736
O,1548902883,301721,889
O,1548902884,301858,558
O,1548902884,301903,1812
O,1548902885,304626,1300
O,1548902885,303999,1280
O,1548902886,302970,520
O,1548902886,303213,557
O,1548902887,302857,506
O,1548902888,303009,240
O,1548902888,302892,409
O,1548902889,302862,239
O,1548902889,302908,189
P,1548902890,5110
O,1548902890,302843,405
O,1548902890,302896,278
O,1548902891,302634,356
O,1548902892,302485,235
O,1548902892,302717,406
O,1548902893,302830,763
O,1548902893,302077,516
O,1548902894,302091,249
T,1548902894,2706
P,1548902919,5118
P,1548902948,5118
P,1548902978,5118
P,1548903007,5117
P,1548903036,5117
P,1548903065,5117
P,1548903095,5117
P,1548903124,5118
P,1548903153,5118
P,1548903184,5117
P,1548903213,5118
P,1548903242,5119
P,1548903271,5118
P,1548903301,5117
P,1548903330,5116
P,1548903359,5118
P,1548903389,5116
P,1548903418,5117
P,1548903447,5118
P,1548903477,5117
P,1548903507,5118
P,1548903536,5118
P,1548903565,5118
P,1548903595,5117
P,1548903625,5118
P,1548903654,5118
P,1548903683,5117
P,1548903713,5117
P,1548903742,5118
P,1548903772,5118
P,1548903801,5117
P,1548903831,5117
P,1548903860,5118
P,1548903889,5118
P,1548903919,5116
P,1548903948,5117
P,1548903977,5118
P,1548904006,5116
P,1548904036,5117
P,1548904066,5117
P,1548904095,5119
P,1548904125,5118
P,1548904154,5118
P,1548904183,5119
P,1548904212,5116
P,1548904242,5118
P,1548904271,5118
P,1548904300,5118
P,1548904330,5117
P,1548904360,5117
P,1548904389,5118
