H,1549077247,311106
P,1549077247,5115
P,1549077277,5114
P,1549077307,5113
P,1549077336,5115
P,1549077365,5115
P,1549077395,5114
P,1549077424,5114
P,1549077453,5114
P,1549077482,5114
P,1549077512,5113
P,1549077541,5112
P,1549077571,5113
P,1549077600,5114
P,1549077630,5113
P,1549077659,5114
P,1549077688,5113
P,1549077718,5114
P,1549077747,5113
P,1549077776,5113
P,1549077805,5114
P,1549077835,5113
P,1549077865,5114
P,1549077894,5113
P,1549077924,5114
P,1549077953,5114
P,1549077982,5112
P,1549078011,5112
P,1549078041,5114
P,1549078070,5114
P,1549078099,5114
P,1549078129,5113
P,1549078159,5113
P,1549078188,5114
P,1549078217,5114
P,1549078247,5114
P,1549078276,5113
P,1549078305,5113
P,1549078335,5114
P,1549078364,5114
P,1549078393,5113
P,1549078422,5114
P,1549078453,5113
P,1549078482,5114
P,1549078511,5113
P,1549078541,5113
O,1549078567,305784,2291
O,1549078568,305961,436
O,1549078568,305754,699
O,1549078569,305715,760
O,1549078569,305797,468
P,1549078570,5104
O,1549078570,305807,461
O,1549078571,305831,409
O,1549078571,305763,298
O,1549078572,305876,264
O,1549078572,306104,522
O,1549078573,305301,2307
O,1549078573,305793,395
O,1549078574,305624,805
O,1549078574,306045,404
O,1549078575,305545,242
O,1549078576,305949,492
O,1549078576,305389,628
O,1549078577,306044,398
O,1549078577,305877,250
O,1549078578,305956,176
O,1549078578,305777,306
O,1549078579,305993,392
O,1549078580,305844,599
O,1549078580,305959,435
O,1549078581,305773,229
O,1549078581,305875,709
O,1549078582,306174,461
O,1549078582,306056,300
O,1549078583,305977,121
O,1549078584,306057,114
O,1549078584,305929,117
O,1549078584,305847,210
O,1549078584,305915,498
O,1549078585,305984,127
O,1549078585,305837,324
O,1549078586,305856,223
O,1549078586,306031,330
O,1549078587,306429,606
O,1549078588,306302,503
O,1549078588,306575,491
O,1549078589,306102,424
O,1549078589,306403,237
O,1549078590,305941,719
O,1549078590,305935,385
O,1549078591,306071,542
O,1549078592,305723,338
O,1549078592,305917,532
O,1549078593,305897,299
O,1549078593,306499,387
O,1549078594,306649,423
O,1549078594,306584,495
O,1549078595,306258,354
O,1549078596,305985,558
O,1549078596,306003,366
O,1549078597,306250,187
O,1549078597,306203,149
O,1549078598,306141,139
O,1549078598,306218,172
O,1549078599,306062,197
P,1549078599,5104
O,1549078600,306095,89
O,1549078600,306052,145
O,1549078601,306055,256
O,1549078601,306253,416
O,1549078602,306353,196
O,1549078602,306060,1073
O,1549078603,305723,734
O,1549078603,306309,401
O,1549078604,306472,698
O,1549078605,305712,959
O,1549078605,306284,896
O,1549078606,306151,510
O,1549078606,305727,317
O,1549078607,305734,596
O,1549078607,305793,727
O,1549078608,306100,266
O,1549078609,305822,174
O,1549078609,305860,185
O,1549078610,305926,139
O,1549078610,305842,168
O,1549078611,305901,294
O,1549078611,306105,132
O,1549078612,306134,130
O,1549078613,306112,132
O,1549078613,306112,152
O,1549078614,306119,174
O,1549078614,306107,183
O,1549078615,306117,203
O,1549078615,305962,386
O,1549078616,305984,133
O,1549078616,306089,302
O,1549078617,306177,233
O,1549078618,306094,358
O,1549078618,305905,332
O,1549078619,305783,361
O,1549078619,306215,464
O,1549078620,306261,525
O,1549078620,305692,147
O,1549078621,305762,267
O,1549078622,305831,187
O,1549078622,305935,124
O,1549078623,305952,179
T,1549078623,2728
P,1549078628,5113
P,1549078658,5113
P,1549078687,5113
P,1549078716,5112
P,1549078747,5112
P,1549078776,5114
P,1549078805,5114
P,1549078834,5114
P,1549078864,5114
P,1549078893,5113
P,1549078922,5114
P,1549078952,5111
P,1549078981,5115
P,1549079010,5114
P,1549079040,5113
P,1549079070,5111
P,1549079099,5113
P,1549079128,5113
P,1549079158,5112
P,1549079187,5113
P,1549079216,5114
P,1549079245,5114
P,1549079275,5114
P,1549079305,5113
P,1549079335,5114
P,1549079364,5114
P,1549079394,5114
P,1549079423,5106
P,1549079452,5113
P,1549079482,5113
P,1549079511,5114
P,1549079540,5113
P,1549079569,5112
P,1549079599,5112
P,1549079629,5113
P,1549079658,5115
P,1549079688,5113
P,1549079717,5114
P,1549079746,5112
P,1549079775,5114
P,1549079805,5114
P,1549079834,5114
P,1549079863,5112
P,1549079893,5114
P,1549079923,5115
P,1549079952,5114
P,1549079981,5114
P,1549080011,5113
P,1549080040,5114
P,1549080069,5114
P,1549080099,5113
P,1549080128,5113
P,1549080157,5113
P,1549080186,5113
P,1549080217,5115
P,1549080246,5113
