H,1549209600,311106
U,1549209600,0
E,1549209600,1
P,1549209600,5111
P,1549209630,5111
P,1549209659,5111
P,1549209688,5113
P,1549209718,5112
P,1549209747,5111
P,1549209776,5110
P,1549209806,5112
P,1549209835,5113
P,1549209864,5111
P,1549209893,5112
P,1549209924,5112
P,1549209953,5112
P,1549209982,5112
P,1549210012,5111
P,1549210041,5110
P,1549210070,5111
P,1549210099,5110
P,1549210129,5112
P,1549210158,5111
P,1549210187,5112
P,1549210218,5110
P,1549210247,5111
P,1549210276,5112
P,1549210305,5112
P,1549210335,5112
P,1549210365,5112
P,1549210394,5110
P,1549210424,5111
P,1549210453,5111
P,1549210482,5113
P,1549210512,5113
P,1549210542,5111
P,1549210571,5111
P,1549210600,5112
P,1549210630,5113
P,1549210659,5111
P,1549210688,5111
P,1549210717,5112
P,1549210747,5111
P,1549210776,5113
P,1549210806,5112
P,1549210835,5112
P,1549210865,5109
P,1549210894,5112
P,1549210923,5111
P,1549210953,5112
P,1549210982,5112
P,1549211011,5110
P,1549211040,5112
P,1549211070,5112
P,1549211100,5112
P,1549211129,5112
P,1549211159,5112
P,1549211188,5111
P,1549211217,5112
P,1549211246,5110
P,1549211276,5112
P,1549211305,5112
O,1549211327,259884,1698
O,1549211327,259952,739
O,1549211327,260213,654
O,1549211327,260468,718
O,1549211328,260304,570
O,1549211328,260114,1157
O,1549211329,260218,590
O,1549211330,260320,834
O,1549211330,260025,1246
O,1549211331,260419,542
O,1549211331,260191,324
O,1549211332,260481,583
O,1549211332,260110,600
O,1549211333,260049,293
O,1549211333,260214,591
O,1549211334,260432,233
P,1549211334,5104
O,1549211335,260390,444
O,1549211335,260429,469
O,1549211336,259900,805
O,1549211336,260227,974
O,1549211337,260392,607
O,1549211337,260129,603
O,1549211338,260368,1084
O,1549211339,260102,640
O,1549211339,260407,535
O,1549211340,260165,555
O,1549211340,260146,891
O,1549211341,260033,457
O,1549211341,260298,676
O,1549211342,260530,275
O,1549211343,260231,670
O,1549211343,260195,819
O,1549211344,260583,899
O,1549211344,260169,259
O,1549211345,260217,847
O,1549211345,260432,514
O,1549211346,260404,235
O,1549211347,260408,405
O,1549211347,260242,304
O,1549211348,260303,199
O,1549211348,260447,313
O,1549211349,260323,783
O,1549211349,260072,538
O,1549211350,260164,531
O,1549211350,260194,296
O,1549211351,260178,407
O,1549211352,260255,202
O,1549211352,260345,378
O,1549211353,260219,404
O,1549211353,260420,355
O,1549211354,260364,302
O,1549211354,260475,279
O,1549211355,260552,258
O,1549211356,260178,766
O,1549211356,260202,558
O,1549211357,260083,608
O,1549211357,260357,940
O,1549211358,260471,395
O,1549211358,260210,760
O,1549211359,260033,503
O,1549211360,260241,763
O,1549211360,260357,406
O,1549211361,260013,540
O,1549211361,260075,768
O,1549211362,260114,321
O,1549211362,260197,549
O,1549211363,260329,427
O,1549211363,260223,340
O,1549211364,260346,160
P,1549211364,5101
O,1549211365,260488,558
O,1549211365,260238,488
O,1549211366,260372,245
O,1549211366,260520,290
O,1549211367,260433,163
O,1549211367,260406,559
O,1549211368,260267,485
O,1549211368,260326,596
O,1549211368,260593,390
O,1549211369,260179,504
O,1549211369,260366,243
O,1549211370,260229,486
O,1549211370,260158,342
O,1549211371,260288,423
O,1549211372,260311,488
O,1549211372,260411,298
O,1549211373,260409,106
O,1549211373,260156,810
O,1549211374,260214,438
O,1549211374,260434,359
O,1549211375,260413,406
O,1549211376,260223,496
O,1549211376,260397,391
O,1549211377,260388,389
O,1549211377,260411,341
O,1549211378,260370,414
O,1549211378,260487,317
O,1549211379,260307,436
O,1549211379,260410,343
O,1549211380,260431,215
O,1549211381,260508,293
O,1549211381,260305,319
T,1549211381,2733
P,1549211394,5111
P,1549211423,5110
P,1549211452,5111
P,1549211482,5111
P,1549211511,5112
P,1549211540,5111
P,1549211570,5112
P,1549211599,5110
P,1549211628,5111
P,1549211657,5112
P,1549211688,5112
P,1549211717,5112
P,1549211746,5112
P,1549211776,5110
P,1549211805,5111
P,1549211834,5112
P,1549211863,5113
P,1549211893,5109
P,1549211922,5111
P,1549211951,5110
P,1549211982,5110
P,1549212011,5110
P,1549212040,5113
P,1549212069,5111
P,1549212099,5112
P,1549212128,5110
P,1549212157,5111
P,1549212187,5111
P,1549212216,5112
P,1549212245,5111
P,1549212275,5110
P,1549212305,5111
P,1549212334,5111
P,1549212363,5112
P,1549212393,5110
P,1549212422,5112
P,1549212451,5110
P,1549212480,5112
P,1549212510,5112
P,1549212539,5110
