H,1552063770,306256
P,1552063770,5192
P,1552063799,5193
P,1552063828,5192
P,1552063857,5192
P,1552063887,5192
P,1552063916,5192
P,1552063946,5193
P,1552063976,5191
P,1552064005,5192
P,1552064034,5191
P,1552064063,5192
P,1552064093,5193
P,1552064122,5194
P,1552064151,5192
P,1552064181,5192
P,1552064210,5192
P,1552064240,5193
P,1552064269,5193
P,1552064299,5193
P,1552064328,5191
P,1552064357,5192
P,1552064387,5192
P,1552064416,5193
P,1552064445,5191
P,1552064474,5193
P,1552064504,5192
P,1552064534,5191
P,1552064563,5191
P,1552064593,5193
P,1552064622,5192
P,1552064651,5193
P,1552064680,5192
P,1552064710,5193
P,1552064739,5192
P,1552064768,5192
P,1552064798,5192
P,1552064828,5191
P,1552064857,5193
P,1552064886,5192
P,1552064916,5192
P,1552064945,5192
P,1552064974,5193
P,1552065004,5192
P,1552065033,5192
P,1552065062,5193
P,1552065091,5192
P,1552065122,5192
O,1552065131,312461,2378
O,1552065131,312597,212
O,1552065132,312645,90
O,1552065132,312548,217
O,1552065133,312491,172
O,1552065134,312436,170
O,1552065134,312590,184
O,1552065135,312739,134
O,1552065135,312750,71
O,1552065136,312776,174
O,1552065136,312696,358
O,1552065137,312690,195
O,1552065138,312476,324
O,1552065138,312558,154
O,1552065139,312581,134
O,1552065139,312625,86
O,1552065140,312632,216
O,1552065140,312480,89
O,1552065141,312237,425
O,1552065142,312219,90
O,1552065142,312349,206
O,1552065143,312497,342
O,1552065143,312289,566
O,1552065144,312530,216
O,1552065144,312508,166
O,1552065145,312670,503
O,1552065145,312977,274
O,1552065146,312908,173
O,1552065147,312855,180
O,1552065147,312382,592
O,1552065148,312296,149
O,1552065148,312305,182
O,1552065149,312337,235
O,1552065149,312402,275
O,1552065150,312436,97
O,1552065151,312188,344
P,1552065151,5184
O,1552065151,312279,336
O,1552065152,312571,218
O,1552065152,312579,185
O,1552065153,312538,261
O,1552065153,312589,122
O,1552065154,312563,153
O,1552065155,312686,397
O,1552065155,312726,120
O,1552065156,312764,178
O,1552065156,312896,266
O,1552065157,313030,188
O,1552065157,312838,292
O,1552065158,312813,98
O,1552065159,312564,459
O,1552065159,312187,364
O,1552065160,312451,692
O,1552065160,312670,305
O,1552065161,312664,317
O,1552065161,312467,337
O,1552065162,312532,266
O,1552065163,312467,269
O,1552065163,312479,172
O,1552065164,312709,595
O,1552065164,312948,150
O,1552065165,312982,271
O,1552065165,313021,216
O,1552065166,312809,89
O,1552065166,312688,320
O,1552065167,312499,202
O,1552065168,312581,201
O,1552065168,312593,159
O,1552065169,312635,197
O,1552065169,312716,104
O,1552065169,312740,130
O,1552065169,312662,114
O,1552065170,312745,137
O,1552065171,312683,158
O,1552065171,312677,92
O,1552065172,312664,170
O,1552065172,312745,99
O,1552065173,312747,129
O,1552065173,312891,315
O,1552065174,312764,439
O,1552065175,312352,251
O,1552065175,312491,221
O,1552065176,312534,162
O,1552065176,312551,190
O,1552065177,312600,125
O,1552065177,312568,153
O,1552065178,312590,267
O,1552065179,312529,144
O,1552065179,312605,200
O,1552065180,312688,385
P,1552065180,5185
O,1552065180,312813,270
O,1552065181,312774,143
O,1552065181,312789,152
O,1552065182,312520,209
O,1552065182,312584,114
O,1552065183,312531,245
O,1552065184,312581,203
O,1552065184,312613,177
O,1552065185,312364,411
O,1552065185,312138,262
O,1552065186,312484,218
O,1552065186,312508,301
T,1552065187,2828
P,1552065210,5191
P,1552065239,5192
P,1552065268,5191
P,1552065297,5192
P,1552065327,5192
P,1552065356,5192
P,1552065385,5191
P,1552065415,5193
P,1552065445,5192
P,1552065474,5191
P,1552065503,5191
P,1552065533,5192
P,1552065562,5193
P,1552065591,5192
P,1552065620,5193
P,1552065650,5193
P,1552065679,5192
P,1552065709,5192
P,1552065739,5193
P,1552065768,5193
P,1552065797,5192
P,1552065826,5190
P,1552065856,5192
P,1552065885,5193
P,1552065914,5193
P,1552065944,5192
P,1552065973,5193
P,1552066003,5192
P,1552066032,5192
P,1552066062,5192
P,1552066091,5193
P,1552066120,5192
P,1552066150,5192
P,1552066179,5192
P,1552066208,5192
P,1552066238,5191
P,1552066268,5192
P,1552066298,5191
P,1552066327,5192
P,1552066357,5192
P,1552066386,5192
P,1552066415,5191
P,1552066444,5192
P,1552066474,5192
P,1552066503,5192
P,1552066532,5191
P,1552066562,5192
P,1552066592,5192
P,1552066621,5192
P,1552066650,5191
P,1552066680,5192
P,1552066709,5193
