H,1553206788,306256
U,1553206788,64508
X,1553206789,657440,1588
X,1553206790,657417,1437
X,1553206791,657352,1171
X,1553206791,657324,993
X,1553206792,657349,1419
X,1553206792,657359,1339
X,1553206793,657336,1399
X,1553206793,657315,1282
X,1553206794,657280,1902
X,1553206794,657345,1535
X,1553206795,657249,1873
X,1553206796,657463,1339
X,1553206796,657418,1203
X,1553206797,657399,1463
X,1553206797,657408,1414
X,1553206798,657384,1938
X,1553206798,657455,1219
X,1553206799,657585,1046
X,1553206800,657508,1404
X,1553206800,657698,1619
X,1553206801,657686,1517
X,1553206801,657553,1193
X,1553206802,657518,1187
X,1553206802,657489,2436
X,1553206803,657461,1136
X,1553206804,657461,1719
X,1553206804,657502,1686
X,1553206804,657495,961
X,1553206804,657486,1502
X,1553206805,657350,2047
X,1553206805,657493,1430
X,1553206806,657415,1291
X,1553206807,657321,1576
X,1553206807,657482,1493
X,1553206808,657453,1663
X,1553206808,657423,1370
X,1553206809,657000,7393
X,1553206809,657242,7083
P,1553206810,5136
X,1553206810,657347,5047
X,1553206810,657320,4580
X,1553206811,657498,4299
X,1553206812,657599,3917
X,1553206812,657323,5690
X,1553206813,657579,3633
X,1553206813,657387,1555
X,1553206814,657476,1693
X,1553206814,657538,1345
X,1553206815,657428,1055
X,1553206816,657436,1017
X,1553206816,657294,2718
X,1553206817,657528,2286
X,1553206817,657332,1486
X,1553206818,657437,798
X,1553206818,657454,677
X,1553206819,657380,947
X,1553206820,657596,1559
X,1553206820,657477,1478
X,1553206821,657525,1592
X,1553206821,657554,767
X,1553206822,657366,871
X,1553206822,657460,1658
X,1553206823,657431,1770
X,1553206824,657412,1131
X,1553206824,657504,1445
X,1553206825,657315,1622
X,1553206825,657565,1182
X,1553206826,657499,2103
X,1553206826,657559,1353
X,1553206827,657529,1261
X,1553206828,657430,1205
X,1553206828,657590,1961
X,1553206829,657438,2159
X,1553206829,657460,1283
X,1553206830,657486,1044
X,1553206830,657435,1129
X,1553206831,657639,1542
X,1553206831,657405,1684
X,1553206832,657240,6725
X,1553206833,657617,3475
X,1553206833,657369,1889
X,1553206834,657556,1542
X,1553206834,657423,1962
X,1553206835,657470,1113
X,1553206835,657472,1543
X,1553206836,657358,1824
X,1553206837,657558,1039
X,1553206837,657422,1210
X,1553206838,657438,1461
X,1553206838,657486,1441
X,1553206839,657462,1702
X,1553206839,657481,1360
P,1553206840,5133
X,1553206840,657429,1673
X,1553206841,657463,1380
X,1553206841,657365,1420
X,1553206842,657500,1645
X,1553206842,657293,1618
X,1553206843,657330,1547
X,1553206843,657450,1518
X,1553206844,657270,1411
X,1553206845,657448,1998
X,1553206845,657303,2219
X,1553206846,657352,1012
X,1553206846,657343,1118
X,1553206847,657311,1713
X,1553206847,657391,1552
X,1553206848,657362,2387
X,1553206848,657401,1252
X,1553206849,657506,1576
X,1553206850,657470,1630
X,1553206850,657562,2103
X,1553206851,657377,1698
X,1553206851,657340,1369
X,1553206852,657464,1355
X,1553206852,657351,2288
X,1553206853,657356,1562
X,1553206854,657398,1417
X,1553206854,657341,1471
X,1553206855,657462,1204
X,1553206855,657388,1516
X,1553206856,657529,1784
X,1553206856,657415,1723
X,1553206857,657479,1255
X,1553206858,657554,3797
X,1553206858,657668,4904
X,1553206859,657435,2003
X,1553206859,657401,1137
X,1553206860,657459,1253
X,1553206860,657383,1149
X,1553206861,657530,1065
X,1553206862,657310,1680
X,1553206862,657426,1092
X,1553206863,657353,923
X,1553206863,657261,1397
X,1553206864,657430,1654
X,1553206864,657417,934
X,1553206865,657371,1338
X,1553206865,657461,1004
X,1553206866,657401,1471
X,1553206867,657422,1222
X,1553206867,657456,1288
X,1553206868,657424,1557
X,1553206868,657349,1119
X,1553206869,657465,1239
X,1553206869,657316,2031
P,1553206870,5136
X,1553206870,657313,1299
X,1553206871,657393,1267
X,1553206871,657349,1061
X,1553206872,657537,1203
X,1553206872,657426,1467
X,1553206873,657510,1059
X,1553206873,657441,1078
X,1553206874,657465,1310
X,1553206875,657508,1470
X,1553206875,657461,2512
X,1553206876,657396,1053
X,1553206876,657414,1090
X,1553206877,657390,1415
X,1553206877,657511,1812
X,1553206878,657331,1499
X,1553206879,657345,821
X,1553206879,657326,1196
X,1553206880,657323,1500
X,1553206880,657374,1471
X,1553206881,657285,1612
X,1553206881,657303,830
X,1553206882,657168,1545
X,1553206882,657161,1068
X,1553206883,657433,1384
