H,1552066738,306256
P,1552066738,5192
P,1552066768,5193
P,1552066797,5192
P,1552066826,5193
P,1552066855,5191
P,1552066886,5191
P,1552066915,5192
P,1552066944,5193
P,1552066974,5193
P,1552067003,5193
P,1552067032,5192
P,1552067061,5192
P,1552067091,5192
P,1552067120,5193
P,1552067149,5193
P,1552067179,5192
P,1552067209,5192
P,1552067238,5192
P,1552067267,5192
P,1552067297,5193
P,1552067326,5193
P,1552067355,5193
P,1552067384,5191
P,1552067414,5191
P,1552067443,5191
P,1552067473,5192
P,1552067503,5186
P,1552067532,5192
P,1552067561,5192
P,1552067590,5192
P,1552067620,5193
P,1552067649,5191
P,1552067678,5192
P,1552067708,5191
P,1552067737,5192
P,1552067767,5192
P,1552067796,5192
P,1552067826,5191
P,1552067855,5191
P,1552067884,5191
P,1552067914,5192
P,1552067943,5192
P,1552067972,5193
P,1552068001,5192
P,1552068031,5193
P,1552068061,5191
P,1552068090,5193
P,1552068120,5192
P,1552068149,5191
P,1552068178,5193
P,1552068207,5193
P,1552068237,5188
P,1552068266,5192
P,1552068295,5191
P,1552068325,5193
P,1552068355,5191
P,1552068384,5191
P,1552068413,5194
P,1552068443,5193
P,1552068472,5191
P,1552068501,5193
P,1552068531,5193
P,1552068560,5192
P,1552068589,5192
P,1552068618,5192
P,1552068649,5192
P,1552068678,5193
P,1552068707,5192
O,1552068712,313767,2103
O,1552068712,313952,79
O,1552068713,313900,106
O,1552068713,313886,106
O,1552068714,313884,136
O,1552068714,313909,79
O,1552068715,313937,119
O,1552068716,313921,132
O,1552068716,313948,63
O,1552068717,313972,63
O,1552068717,313929,90
O,1552068718,313952,94
O,1552068718,313974,136
O,1552068719,314009,117
O,1552068720,313943,139
O,1552068720,313889,102
O,1552068721,313926,107
O,1552068721,313925,77
O,1552068722,313932,98
O,1552068722,313974,89
O,1552068723,313980,66
O,1552068724,313961,109
O,1552068724,313933,95
O,1552068725,313931,114
O,1552068725,313904,110
O,1552068726,313918,83
O,1552068726,313888,102
O,1552068727,313885,60
O,1552068728,313898,80
O,1552068728,313878,114
O,1552068729,313872,118
O,1552068729,313873,92
O,1552068730,313867,104
O,1552068730,313916,80
O,1552068731,313924,153
O,1552068731,313945,87
O,1552068732,313938,101
O,1552068733,313979,81
O,1552068733,313950,68
O,1552068734,313974,110
O,1552068734,313980,154
O,1552068735,313915,98
O,1552068735,313993,167
O,1552068736,314027,94
O,1552068737,314005,85
P,1552068737,5183
O,1552068737,313965,102
O,1552068737,313959,86
O,1552068737,313909,114
O,1552068738,313953,95
O,1552068738,313969,82
O,1552068739,314003,133
O,1552068740,314008,107
O,1552068740,314028,168
O,1552068741,314040,123
O,1552068741,314060,122
O,1552068742,314091,77
O,1552068742,314097,112
O,1552068743,314101,120
O,1552068744,314100,90
O,1552068744,314085,155
O,1552068745,314109,154
O,1552068745,314113,130
O,1552068746,314158,50
O,1552068746,314134,125
O,1552068747,314162,129
O,1552068747,314124,134
O,1552068748,314102,78
O,1552068749,314122,123
O,1552068749,314130,125
O,1552068750,314116,68
O,1552068750,314168,123
O,1552068751,314107,78
O,1552068751,314111,147
O,1552068752,314113,173
O,1552068753,314136,136
O,1552068753,314150,85
O,1552068754,314208,191
O,1552068754,314219,80
O,1552068755,314304,112
O,1552068755,314268,83
O,1552068756,314239,161
O,1552068757,314212,114
O,1552068757,314180,109
O,1552068758,314205,89
O,1552068758,314133,114
O,1552068759,314125,116
O,1552068759,314135,89
O,1552068760,314124,93
O,1552068761,314101,83
O,1552068761,314103,90
O,1552068762,314083,69
O,1552068762,314034,92
O,1552068763,314030,163
O,1552068763,314049,151
O,1552068764,314031,68
O,1552068764,314015,122
O,1552068765,314006,70
O,1552068766,313998,99
P,1552068766,5184
O,1552068766,314008,116
O,1552068767,313978,87
O,1552068767,314002,68
T,1552068767,2812
P,1552068795,5192
P,1552068824,5192
P,1552068854,5193
P,1552068884,5192
P,1552068913,5193
P,1552068943,5192
P,1552068973,5193
P,1552069002,5191
P,1552069031,5192
P,1552069061,5193
P,1552069090,5193
P,1552069119,5193
P,1552069148,5191
P,1552069178,5191
P,1552069207,5192
P,1552069237,5192
P,1552069267,5191
P,1552069296,5192
P,1552069325,5193
P,1552069354,5192
P,1552069384,5192
P,1552069413,5193
P,1552069442,5192
P,1552069472,5193
P,1552069501,5192
P,1552069531,5190
P,1552069560,5191
P,1552069590,5194
P,1552069619,5192
D,1552069644,476160
D,1552069647,435968
R,1552069647,5C00DDFBFC
