H,1554766177,306256
X,1554766177,640595,1209
X,1554766178,640658,1997
X,1554766179,640615,2274
X,1554766179,640759,1544
X,1554766180,640749,1757
X,1554766180,640747,1812
X,1554766181,640677,2114
X,1554766181,640734,1734
X,1554766182,640780,1418
X,1554766183,640750,874
X,1554766183,640827,1559
P,1554766184,5071
X,1554766184,640648,1827
X,1554766184,640847,1442
X,1554766185,640796,1162
X,1554766185,640665,1519
X,1554766186,640828,1977
X,1554766186,640636,1503
X,1554766187,640771,1456
X,1554766188,640708,983
X,1554766188,640724,2181
X,1554766189,640688,1493
X,1554766189,640838,1266
X,1554766190,640758,1692
X,1554766190,640666,1530
X,1554766191,640732,2188
X,1554766192,640647,1730
X,1554766192,640809,1353
X,1554766193,640597,1402
X,1554766193,640816,1654
X,1554766194,640620,1782
X,1554766194,641048,4832
X,1554766195,640826,2914
X,1554766196,640826,1319
X,1554766196,640844,2770
X,1554766197,640835,1662
X,1554766197,640816,1934
X,1554766198,641284,4101
X,1554766198,640682,5262
X,1554766199,641008,2349
X,1554766200,640867,1191
X,1554766200,640849,2075
X,1554766201,640788,1601
X,1554766201,640812,2165
X,1554766202,640736,1780
X,1554766202,640728,2359
X,1554766203,640746,1201
X,1554766204,640826,1677
X,1554766204,640897,1364
X,1554766205,640718,2098
X,1554766205,640956,1082
X,1554766206,640828,1392
X,1554766206,640862,1883
X,1554766207,640945,881
X,1554766207,640910,2287
X,1554766208,640917,1497
X,1554766209,640937,1380
X,1554766209,640852,1520
X,1554766210,640930,1700
X,1554766210,640966,1147
X,1554766211,640988,1237
X,1554766211,640864,1681
X,1554766212,640859,1254
X,1554766213,641208,2812
X,1554766213,641104,2929
P,1554766214,5081
X,1554766214,640942,1443
X,1554766214,640718,1676
X,1554766215,640937,1743
X,1554766215,640694,2277
X,1554766216,640983,1926
X,1554766217,640895,1319
X,1554766217,640869,1296
X,1554766218,640785,2426
X,1554766218,640848,1736
X,1554766218,640823,570
X,1554766218,640761,1997
X,1554766219,640844,1366
X,1554766220,640838,1735
X,1554766220,640951,1925
X,1554766221,640703,1427
X,1554766221,640821,1279
X,1554766222,640689,8537
X,1554766222,641010,3342
X,1554766223,640765,1443
X,1554766223,640879,1474
X,1554766224,640699,1333
X,1554766225,640744,1348
X,1554766225,640794,1330
X,1554766226,640718,1281
X,1554766226,640999,2476
X,1554766227,640884,1854
X,1554766227,640866,1634
X,1554766228,641173,3485
X,1554766229,641027,1336
X,1554766229,640962,2312
X,1554766230,640996,1891
X,1554766230,640759,1680
X,1554766231,641044,1550
X,1554766231,640959,1655
X,1554766232,640930,1497
X,1554766233,640951,1690
X,1554766233,640912,1819
X,1554766234,640940,2220
X,1554766234,641062,1305
X,1554766235,640874,1720
X,1554766235,640879,2516
X,1554766236,640885,2517
X,1554766237,641017,1436
X,1554766237,640938,1332
X,1554766238,640814,1983
X,1554766238,641094,1365
X,1554766239,640878,2092
X,1554766239,640940,1417
X,1554766240,640974,1307
X,1554766240,641067,1383
X,1554766241,640983,1718
X,1554766242,640955,1622
X,1554766242,640967,2015
P,1554766243,5080
X,1554766243,640929,1681
X,1554766243,640821,1295
X,1554766244,641002,1267
X,1554766244,640974,1661
X,1554766245,640917,1911
X,1554766246,640959,1276
X,1554766246,640965,1847
X,1554766247,640798,2013
X,1554766247,640745,1990
X,1554766248,640966,1261
X,1554766248,640837,1465
X,1554766249,640905,1496
X,1554766250,640792,1253
X,1554766250,641068,2021
X,1554766251,640826,1016
X,1554766251,640970,1590
X,1554766252,641020,1446
X,1554766252,640871,1901
X,1554766253,640862,1687
X,1554766254,640996,1337
X,1554766254,640986,1515
X,1554766255,640825,2299
X,1554766255,640895,2184
X,1554766256,640853,1471
X,1554766256,640751,1588
X,1554766257,640747,1311
X,1554766258,640964,1542
X,1554766258,640693,1472
X,1554766259,640748,1434
X,1554766259,640829,807
X,1554766259,640900,1892
X,1554766259,640791,1787
X,1554766260,640796,1842
X,1554766260,640825,798
X,1554766261,640734,1318
X,1554766262,640735,2045
X,1554766262,640981,1821
X,1554766263,640979,1445
X,1554766263,640746,1512
X,1554766264,641078,1536
X,1554766264,640919,826
X,1554766265,641014,1836
X,1554766266,640942,1440
X,1554766266,641018,2238
X,1554766267,640856,1457
X,1554766267,640960,1782
X,1554766268,641117,1368
X,1554766268,640938,2890
X,1554766269,640880,2150
X,1554766270,640897,1534
X,1554766270,640995,1443
