H,1555305483,306256
P,1555305483,5075
P,1555305513,5077
P,1555305543,5075
P,1555305572,5077
P,1555305602,5076
P,1555305631,5076
P,1555305660,5076
P,1555305689,5074
P,1555305719,5076
P,1555305748,5076
P,1555305777,5075
P,1555305807,5075
P,1555305837,5075
P,1555305866,5077
P,1555305895,5075
P,1555305925,5075
P,1555305954,5075
P,1555305983,5075
P,1555306013,5075
P,1555306042,5076
P,1555306071,5076
P,1555306100,5076
P,1555306131,5076
P,1555306160,5075
P,1555306189,5074
P,1555306218,5076
P,1555306248,5076
P,1555306277,5075
P,1555306306,5077
P,1555306336,5077
P,1555306365,5076
P,1555306394,5075
P,1555306424,5076
P,1555306454,5076
P,1555306483,5076
P,1555306512,5075
P,1555306542,5076
P,1555306571,5075
P,1555306600,5077
P,1555306629,5075
P,1555306659,5076
P,1555306688,5075
P,1555306718,5076
P,1555306748,5076
P,1555306777,5075
P,1555306806,5076
P,1555306835,5074
P,1555306865,5076
P,1555306894,5075
P,1555306923,5075
P,1555306953,5075
P,1555306982,5074
P,1555307012,5076
P,1555307041,5076
P,1555307071,5076
P,1555307100,5076
P,1555307129,5076
P,1555307159,5075
P,1555307189,5077
P,1555307218,5076
O,1555307233,307476,3132
O,1555307234,307557,803
O,1555307234,307994,376
O,1555307235,308263,482
O,1555307236,308513,176
O,1555307236,308531,298
O,1555307237,308136,422
O,1555307237,307956,1297
O,1555307238,307964,456
O,1555307238,307424,1427
O,1555307239,307636,1140
O,1555307240,307697,741
O,1555307240,307601,1129
O,1555307241,308099,287
O,1555307241,307787,1288
O,1555307242,307550,1121
O,1555307242,308467,2921
O,1555307243,310604,3998
O,1555307244,312781,1240
O,1555307244,310652,5339
O,1555307244,307802,5055
O,1555307244,306452,1233
O,1555307245,307322,2132
O,1555307245,306046,1494
O,1555307246,306292,2380
O,1555307246,306986,2125
O,1555307247,308308,826
P,1555307247,5069
O,1555307248,308471,519
O,1555307248,308540,1295
O,1555307249,308181,328
O,1555307249,308377,277
O,1555307250,308431,172
O,1555307250,308338,328
O,1555307251,308410,269
O,1555307252,308597,367
O,1555307252,308627,1254
O,1555307253,308742,514
O,1555307253,308344,544
O,1555307254,308287,390
O,1555307254,308191,509
O,1555307255,309051,713
O,1555307256,308890,658
O,1555307256,309056,1456
O,1555307257,308366,766
O,1555307257,308325,138
O,1555307258,308258,333
O,1555307258,307856,774
O,1555307259,307850,802
O,1555307260,308075,164
O,1555307260,308013,380
O,1555307261,308098,215
O,1555307261,307978,560
O,1555307262,307770,916
O,1555307262,307621,1005
O,1555307263,306676,703
O,1555307264,307021,1259
O,1555307264,307672,944
O,1555307265,307186,620
O,1555307265,307779,485
O,1555307266,307899,421
O,1555307266,308185,707
O,1555307267,307675,493
O,1555307267,308261,725
O,1555307268,307617,1192
O,1555307269,307480,270
O,1555307269,307586,865
O,1555307270,307150,366
O,1555307270,306866,647
O,1555307271,307385,272
O,1555307271,307306,238
O,1555307272,307376,441
O,1555307273,307422,504
O,1555307273,307102,214
O,1555307274,306930,386
O,1555307274,306969,371
O,1555307275,306754,796
O,1555307275,306977,958
O,1555307276,307626,763
O,1555307277,307927,360
O,1555307277,307590,493
P,1555307277,5069
O,1555307278,307643,991
O,1555307278,307566,240
O,1555307279,307620,535
O,1555307279,307228,870
O,1555307280,307215,1127
O,1555307281,307204,204
O,1555307281,307214,698
O,1555307282,307176,428
O,1555307282,306629,779
O,1555307283,306854,934
O,1555307283,307057,412
O,1555307284,307032,450
O,1555307284,307461,227
O,1555307285,307439,287
O,1555307285,307213,919
O,1555307285,307328,423
O,1555307286,307417,689
O,1555307286,307105,1413
O,1555307287,306940,1008
O,1555307287,307042,1457
O,1555307288,307296,852
T,1555307288,2769
P,1555307307,5077
P,1555307336,5074
P,1555307366,5076
P,1555307395,5075
P,1555307424,5075
P,1555307453,5076
P,1555307483,5076
P,1555307512,5075
P,1555307541,5074
P,1555307571,5073
P,1555307601,5074
P,1555307630,5075
P,1555307659,5075
P,1555307689,5076
P,1555307718,5075
P,1555307747,5074
P,1555307777,5075
P,1555307806,5075
P,1555307835,5075
P,1555307864,5075
P,1555307895,5075
P,1555307924,5076
P,1555307953,5076
P,1555307982,5076
P,1555308012,5075
P,1555308041,5077
D,1555308050,390656
D,1555308052,387328
D,1555308054,390400
D,1555308057,396032
D,1555308059,390144
D,1555308061,391936
D,1555308063,388864
D,1555308064,393472
D,1555308067,392448
D,1555308069,393472
P,1555308070,5075
D,1555308071,400384
D,1555308073,392704
