H,1552445302,306256
U,1552445302,64508
X,1552445303,703373,962
X,1552445304,703425,685
X,1552445304,703391,1028
X,1552445305,703279,1536
X,1552445306,703331,1499
X,1552445306,703409,787
X,1552445307,703272,1389
X,1552445307,703302,2740
X,1552445308,703567,1144
X,1552445308,703538,1010
X,1552445309,703320,996
X,1552445310,703294,2157
X,1552445310,703076,1044
X,1552445311,703349,964
X,1552445311,703383,1464
X,1552445312,703025,1340
X,1552445312,702520,1365
X,1552445313,702858,848
X,1552445313,703042,1468
X,1552445314,703117,2135
X,1552445315,703219,955
X,1552445315,703522,1247
X,1552445316,703432,2150
X,1552445316,703337,1934
X,1552445317,703222,1430
X,1552445317,702937,904
X,1552445318,703276,1739
P,1552445318,5142
X,1552445319,703336,1766
X,1552445319,703444,939
X,1552445320,703447,968
X,1552445320,703380,1298
X,1552445321,703403,2797
X,1552445321,703409,991
X,1552445322,703373,1040
X,1552445323,703394,1220
X,1552445323,703130,2222
X,1552445324,703208,1071
X,1552445324,703268,880
X,1552445325,703359,1738
X,1552445325,703433,1813
X,1552445326,703404,679
X,1552445327,703076,977
X,1552445327,703115,1525
X,1552445328,703473,1436
X,1552445328,703659,857
X,1552445329,703708,831
X,1552445329,703748,1287
X,1552445329,703629,2944
X,1552445329,703640,1292
X,1552445330,703545,752
X,1552445331,703319,1389
X,1552445331,703227,832
X,1552445332,703497,1383
X,1552445332,703488,1365
X,1552445333,703556,796
X,1552445333,703573,1395
X,1552445334,703600,1099
X,1552445335,703486,1438
X,1552445335,703279,1408
X,1552445336,703350,881
A,1552445336,703349,850
T,1552445336,2786
U,1552445336,64508
X,1552445338,703134,879
X,1552445338,702921,2136
X,1552445339,702924,1328
X,1552445339,703012,1285
X,1552445340,703002,1571
X,1552445341,703124,1985
X,1552445341,703151,1376
X,1552445342,703171,898
X,1552445342,703244,2276
X,1552445343,703392,1416
X,1552445343,703421,1175
X,1552445344,703335,604
X,1552445345,702764,1363
X,1552445345,702830,1271
X,1552445346,703081,1357
X,1552445346,703378,1098
X,1552445347,703263,1049
P,1552445347,5147
X,1552445347,703341,1446
X,1552445348,703619,2094
X,1552445348,703597,577
X,1552445349,703686,825
X,1552445350,703437,2139
X,1552445350,703345,1030
X,1552445351,703211,834
X,1552445351,703132,1102
X,1552445352,702887,1319
X,1552445352,703130,1122
X,1552445353,703442,1078
X,1552445354,703736,1021
X,1552445354,704370,1309
X,1552445355,703767,1390
X,1552445355,703744,643
X,1552445356,703441,874
X,1552445356,703741,2357
X,1552445357,704257,1179
X,1552445358,704119,723
X,1552445358,703572,831
X,1552445359,703559,1400
X,1552445359,703671,6384
X,1552445360,703589,1971
X,1552445360,703409,2274
X,1552445361,703414,3605
X,1552445362,703434,1373
X,1552445362,703303,811
X,1552445363,702968,902
X,1552445363,702776,1516
X,1552445364,703228,1702
X,1552445364,703245,959
X,1552445365,703935,1245
X,1552445365,703535,1155
X,1552445366,704064,3124
X,1552445367,703430,1396
X,1552445367,703831,1414
X,1552445368,702872,1476
X,1552445368,703382,2098
X,1552445369,703762,803
X,1552445369,703887,748
X,1552445370,704076,909
X,1552445370,704094,1688
X,1552445370,703793,893
X,1552445371,703328,1273
X,1552445371,703376,697
X,1552445372,703173,1413
X,1552445372,703311,1110
X,1552445373,703622,1479
X,1552445374,703543,1191
X,1552445374,703250,1616
X,1552445375,703270,1197
X,1552445375,703131,846
X,1552445376,703248,1021
P,1552445376,5145
X,1552445376,703121,1211
X,1552445377,703261,1097
X,1552445378,702979,1045
X,1552445378,703148,1164
X,1552445379,703117,1587
X,1552445379,703202,637
A,1552445379,703487,1151
T,1552445379,2786
U,1552445380,64508
X,1552445381,703046,1675
X,1552445382,702910,955
X,1552445382,702360,1339
X,1552445383,702503,978
X,1552445383,702955,1564
X,1552445384,702483,1613
X,1552445385,702758,1585
X,1552445385,702982,1519
X,1552445386,702433,1151
X,1552445386,702838,626
X,1552445387,703272,921
X,1552445387,704034,1534
X,1552445388,704133,999
X,1552445389,703880,1359
X,1552445389,703757,1254
X,1552445390,703582,1752
X,1552445390,703458,1047
X,1552445391,703446,1161
X,1552445391,703262,1294
X,1552445392,703273,1818
X,1552445393,703154,3418
X,1552445393,702770,1457
X,1552445394,702879,1487
X,1552445394,703088,3055
X,1552445395,702781,1634
X,1552445395,703304,3788
