H,1554228179,306256
P,1554228179,5130
P,1554228209,5131
P,1554228238,5132
P,1554228267,5132
P,1554228297,5131
P,1554228326,5131
P,1554228355,5131
P,1554228384,5131
P,1554228414,5130
P,1554228444,5131
P,1554228473,5130
P,1554228503,5131
P,1554228532,5131
D,1554228560,362752
P,1554228561,5132
D,1554228562,374016
D,1554228565,372224
D,1554228567,364544
D,1554228569,366080
D,1554228571,365312
R,1554228571,000000000
X,1554228573,560374,5578
X,1554228574,560897,2900
X,1554228574,560942,6709
X,1554228575,560652,14372
X,1554228575,559774,11661
X,1554228576,561364,20725
X,1554228576,557717,7874
X,1554228577,559321,2265
X,1554228578,560463,30554
X,1554228578,560308,25989
X,1554228579,560893,22478
X,1554228579,560995,4960
X,1554228580,560873,16162
X,1554228580,561165,14664
X,1554228581,560355,2290
X,1554228582,560417,3171
X,1554228582,560699,704
X,1554228583,560672,3172
X,1554228583,560750,1192
X,1554228584,560406,6395
X,1554228584,560526,14262
X,1554228585,560596,13074
X,1554228585,560693,12413
X,1554228586,561195,13776
X,1554228586,562750,18984
X,1554228586,560530,6235
X,1554228587,561286,2255
X,1554228587,561403,24393
X,1554228588,560597,3337
X,1554228588,496588,9733
X,1554228589,305193,13203
X,1554228590,305265,3533
P,1554228590,5123
X,1554228590,304812,1649
X,1554228591,305265,608
X,1554228591,304784,291
X,1554228592,305155,772
X,1554228592,305470,892
X,1554228593,304988,474
X,1554228594,304396,625
X,1554228594,303543,856
X,1554228595,302458,1370
O,1554228595,302873,1123
O,1554228596,302987,1028
O,1554228596,303522,484
O,1554228597,303547,709
O,1554228598,303024,747
O,1554228598,302562,1242
O,1554228599,302595,2012
O,1554228599,302873,1388
O,1554228600,303580,472
O,1554228600,303196,601
O,1554228601,302557,927
O,1554228602,303004,994
O,1554228602,304221,811
O,1554228603,303528,959
O,1554228603,301501,2212
O,1554228604,301935,2514
O,1554228604,302157,768
O,1554228605,301758,941
O,1554228605,302363,479
O,1554228606,302934,451
O,1554228607,303353,339
O,1554228607,303417,684
O,1554228608,303146,1880
O,1554228608,301890,1233
O,1554228609,299773,2619
O,1554228609,300828,3263
O,1554228610,300807,2235
O,1554228611,299977,3582
O,1554228611,299793,2813
O,1554228612,300301,1637
O,1554228612,300344,3159
O,1554228613,300693,2629
O,1554228613,302452,2218
O,1554228614,302836,791
O,1554228615,302303,1765
O,1554228615,301025,2707
O,1554228616,300089,4224
O,1554228616,301448,2285
O,1554228617,300325,1556
O,1554228617,300024,3285
O,1554228618,297931,7729
O,1554228619,299176,6143
O,1554228619,298698,3582
O,1554228620,301011,6325
P,1554228620,5125
O,1554228620,304629,5090
O,1554228621,303538,5652
O,1554228621,302796,2658
O,1554228622,299155,6294
O,1554228622,302631,1485
O,1554228623,303760,418
O,1554228624,303532,1328
O,1554228624,302696,1625
O,1554228625,303803,1478
O,1554228625,303189,883
O,1554228626,303160,418
O,1554228626,302623,942
O,1554228627,300900,3331
O,1554228627,300639,4727
O,1554228627,299581,3583
O,1554228628,301914,971
O,1554228628,301693,3216
O,1554228629,302732,909
O,1554228629,302620,460
O,1554228630,303662,573
O,1554228631,302665,837
O,1554228631,302241,1513
O,1554228632,302961,390
O,1554228632,303720,1520
O,1554228633,303797,1455
O,1554228633,302742,2403
O,1554228634,302467,691
O,1554228635,302829,1808
O,1554228635,301509,3294
O,1554228636,299031,3907
O,1554228636,300941,1382
O,1554228637,299476,5249
O,1554228637,302404,1860
O,1554228638,301922,1704
O,1554228639,301666,2697
O,1554228639,303232,495
O,1554228640,303396,769
O,1554228640,302826,893
O,1554228641,303346,508
O,1554228641,302739,1844
O,1554228642,303714,225
O,1554228642,303971,320
O,1554228643,303797,281
O,1554228644,303345,722
O,1554228644,303107,618
O,1554228645,302045,1775
T,1554228645,2886
P,1554228649,5129
P,1554228678,5131
P,1554228708,5130
P,1554228738,5130
P,1554228767,5131
P,1554228796,5130
P,1554228826,5130
P,1554228855,5131
P,1554228884,5131
P,1554228914,5129
P,1554228943,5131
P,1554228972,5130
P,1554229001,5131
P,1554229032,5130
P,1554229061,5130
P,1554229090,5131
P,1554229119,5130
P,1554229149,5130
P,1554229178,5131
P,1554229207,5131
P,1554229237,5131
P,1554229266,5131
P,1554229295,5131
P,1554229325,5131
P,1554229355,5131
P,1554229384,5130
P,1554229413,5130
P,1554229443,5129
P,1554229473,5131
P,1554229502,5132
P,1554229531,5131
P,1554229561,5131
P,1554229590,5131
O,1554229600,306867,3416
