68,174080
D,1559019470,173568
D,1559019473,173824
D,1559019475,173568
D,1559019477,173568
P,1559019479,5156
D,1559019479,173824
D,1559019481,173824
D,1559019484,174080
D,1559019486,174080
D,1559019488,173824
D,1559019490,173824
D,1559019492,173824
D,1559019495,173824
D,1559019497,173824
D,1559019498,174080
D,1559019500,173824
D,1559019502,174080
D,1559019505,174080
D,1559019507,173568
P,1559019508,5156
D,1559019509,174080
D,1559019511,173568
D,1559019514,173568
D,1559019516,173824
D,1559019518,173824
D,1559019520,173568
D,1559019522,173568
D,1559019525,173824
D,1559019527,173568
D,1559019529,173824
D,1559019531,173312
D,1559019533,173568
D,1559019536,173568
D,1559019538,173568
P,1559019538,5156
D,1559019539,173312
D,1559019541,173312
D,1559019543,173824
D,1559019546,173568
D,1559019548,174336
D,1559019550,173312
D,1559019552,173312
D,1559019554,173568
D,1559019557,173824
D,1559019559,173824
D,1559019561,174080
D,1559019563,173312
D,1559019565,173568
P,1559019567,5157
D,1559019568,173824
D,1559019570,173568
D,1559019572,173568
D,1559019574,173312
D,1559019576,173312
D,1559019579,173568
D,1559019580,173056
D,1559019582,174080
D,1559019584,174080
D,1559019586,173824
D,1559019589,173312
D,1559019591,173824
D,1559019593,173568
D,1559019595,173056
P,1559019596,5157
D,1559019597,174080
D,1559019600,173568
D,1559019602,173568
D,1559019604,174080
D,1559019606,173824
D,1559019608,173824
D,1559019611,173568
D,1559019613,173312
D,1559019615,173568
D,1559019617,173824
D,1559019619,173824
D,1559019621,173568
D,1559019623,173056
D,1559019625,173568
P,1559019625,5155
D,1559019627,173824
D,1559019629,173568
D,1559019632,173824
D,1559019634,173824
D,1559019636,173312
D,1559019638,173824
D,1559019640,173312
D,1559019643,173056
D,1559019645,173568
D,1559019647,173824
D,1559019649,173568
D,1559019651,173312
D,1559019654,173312
P,1559019656,5156
D,1559019656,174080
D,1559019658,173568
D,1559019660,173824
D,1559019661,174080
D,1559019664,173824
D,1559019666,173824
D,1559019668,173568
D,1559019670,174080
D,1559019672,173568
D,1559019675,173568
D,1559019677,173824
D,1559019679,173568
D,1559019681,173312
D,1559019683,174080
P,1559019685,5157
D,1559019686,173056
D,1559019688,173568
D,1559019690,173824
D,1559019692,173312
D,1559019694,173056
D,1559019697,173568
D,1559019699,173056
D,1559019701,173824
D,1559019702,174080
D,1559019704,173568
D,1559019707,173824
D,1559019709,173312
D,1559019711,174080
D,1559019713,173568
P,1559019714,5157
D,1559019715,173568
D,1559019718,173824
D,1559019720,173312
D,1559019722,173568
D,1559019724,173824
D,1559019726,173568
D,1559019729,173056
D,1559019731,173568
D,1559019733,173568
D,1559019735,173056
D,1559019738,173312
D,1559019740,173824
D,1559019742,173056
P,1559019743,5157
D,1559019743,173312
D,1559019745,173056
D,1559019748,174080
D,1559019750,173568
D,1559019752,173824
D,1559019754,173824
D,1559019756,173056
D,1559019759,173568
D,1559019761,173568
D,1559019763,173568
D,1559019765,173568
D,1559019767,173312
D,1559019770,173312
D,1559019772,173056
P,1559019773,5156
D,1559019774,173312
D,1559019776,173312
D,1559019778,173568
D,1559019781,173056
D,1559019783,173568
D,1559019784,173312
D,1559019786,173568
D,1559019788,173568
D,1559019791,173568
D,1559019793,173312
D,1559019795,173568
D,1559019797,173568
D,1559019799,173568
D,1559019802,173312
P,1559019802,5157
D,1559019804,174080
D,1559019806,173568
D,1559019808,173312
D,1559019810,173312
D,1559019813,173568
D,1559019815,173056
D,1559019817,173568
D,1559019819,173824
D,1559019821,173568
D,1559019824,173312
D,1559019825,174080
D,1559019827,173824
D,1559019829,173056
P,1559019831,5157
D,1559019831,173056
D,1559019834,173568
D,1559019836,173568
D,1559019838,173312
D,1559019840,173312
D,1559019842,173312
D,1559019845,173568
D,1559019847,173312
D,1559019849,173312
D,1559019851,173568
D,1559019853,174336
D,1559019856,173312
D,1559019858,173568
D,1559019860,174080
P,1559019861,5156
D,1559019862,173056
D,1559019864,173056
D,1559019866,173312
D,1559019868,173312
D,1559019870,173568
D,1559019872,173824
D,1559019874,173824
D,1559019877,173312
D,1559019879,173824
D,1559019881,173312
D,1559019883,173056
D,1559019885,173312
D,1559019888,174080
D,1559019890,173056
P,1559019890,5157
D,1559019892,173056
