H,1558977381,272815
D,1558977381,129536
D,1558977383,130304
D,1558977385,129280
P,1558977386,5199
D,1558977388,130304
D,1558977390,129536
D,1558977392,129280
D,1558977394,130304
D,1558977396,129536
D,1558977399,131328
D,1558977401,130304
D,1558977403,131328
D,1558977405,130048
D,1558977407,129792
D,1558977410,131072
D,1558977412,130560
D,1558977414,130816
P,1558977415,5200
D,1558977415,129280
D,1558977417,131072
D,1558977420,129280
D,1558977422,127744
D,1558977424,129536
D,1558977426,131584
D,1558977428,129536
D,1558977431,130816
D,1558977433,129792
D,1558977435,130560
D,1558977437,131072
D,1558977439,131072
D,1558977442,131072
D,1558977444,130816
P,1558977445,5200
D,1558977446,130816
D,1558977448,131072
D,1558977450,130560
D,1558977453,131072
R,1558977453,000000000
X,1558977455,258971,3106
X,1558977455,259182,823
X,1558977456,258425,1407
X,1558977456,256944,2321
X,1558977456,258213,1504
X,1558977456,259323,887
X,1558977457,259833,1509
X,1558977457,260011,472
X,1558977458,260459,474
X,1558977459,259690,1893
X,1558977459,258951,1595
O,1558977460,260143,1249
O,1558977460,260363,276
O,1558977461,260047,825
O,1558977461,257662,5056
O,1558977462,258003,3773
O,1558977463,256275,3333
O,1558977463,257903,2088
O,1558977464,256486,3704
O,1558977464,257945,2343
O,1558977465,258080,2310
O,1558977465,258634,1728
O,1558977466,259156,1244
O,1558977467,258354,1070
O,1558977467,259090,1069
O,1558977468,259224,1244
O,1558977468,259096,1531
O,1558977469,258624,1530
O,1558977469,257530,1954
O,1558977470,257135,2687
O,1558977471,257994,1600
O,1558977471,258393,1319
O,1558977472,259022,772
O,1558977472,258801,1591
O,1558977473,258066,1529
O,1558977473,258911,1305
O,1558977474,258516,1739
P,1558977474,5193
O,1558977475,257913,650
O,1558977475,256457,2919
O,1558977476,257842,1233
O,1558977476,258502,1432
O,1558977477,259076,455
O,1558977477,258198,856
O,1558977478,258639,890
O,1558977479,259128,698
O,1558977479,258931,1361
O,1558977480,258557,1238
O,1558977480,259109,414
O,1558977481,259113,418
O,1558977481,259151,433
O,1558977482,258411,2451
O,1558977482,258665,1226
O,1558977483,258479,367
O,1558977484,258436,867
O,1558977484,258354,773
O,1558977485,258017,804
O,1558977485,257500,934
O,1558977486,257173,1891
O,1558977486,257181,782
O,1558977487,257178,935
O,1558977488,257092,1894
O,1558977488,258205,572
O,1558977489,257489,2763
O,1558977489,257106,4740
O,1558977490,256457,3318
O,1558977490,253948,9736
O,1558977491,253226,6975
O,1558977492,252502,3493
O,1558977492,256214,3308
O,1558977493,255998,3658
O,1558977493,255755,2567
O,1558977494,255861,1400
O,1558977494,256810,2521
O,1558977495,257289,2551
O,1558977496,256650,1542
O,1558977496,256927,1242
O,1558977497,257182,806
O,1558977497,256395,4132
O,1558977497,256074,2851
O,1558977497,256190,4042
O,1558977498,256905,3913
O,1558977499,256961,1979
O,1558977499,256201,2329
O,1558977500,255441,2644
O,1558977500,256604,759
O,1558977501,257633,2360
O,1558977501,257013,2819
O,1558977502,256718,2628
O,1558977502,257395,1616
O,1558977503,257634,1677
P,1558977503,5191
O,1558977504,257773,2205
O,1558977504,257739,1871
O,1558977505,257855,1468
O,1558977505,256440,2956
O,1558977506,255876,4597
O,1558977506,256755,1750
O,1558977507,255656,3377
O,1558977508,257584,2982
O,1558977508,257013,1936
O,1558977509,257853,1922
O,1558977509,256934,3295
T,1558977509,2940
D,1558977511,131072
D,1558977513,131328
D,1558977515,130816
D,1558977517,129792
D,1558977519,131328
D,1558977522,131072
D,1558977524,131072
D,1558977526,131328
D,1558977528,129024
D,1558977530,131328
D,1558977533,131328
P,1558977533,5198
D,1558977535,130560
D,1558977537,131328
D,1558977538,131328
D,1558977540,131840
D,1558977543,130560
D,1558977545,131072
D,1558977547,132352
D,1558977549,131328
D,1558977551,131840
D,1558977554,131840
D,1558977556,132864
D,1558977558,131072
D,1558977560,130304
P,1558977562,5200
D,1558977562,131328
D,1558977565,133120
D,1558977567,133120
R,1558977567,000000000
X,1558977569,257923,3035
X,1558977569,258023,1458
X,1558977570,257603,783
X,1558977570,258283,914
X,1558977571,258462,944
X,1558977572,257477,1759
X,1558977572,258642,1336
X,1558977573,258976,839
X,1558977573,259251,413
X,1558977574,259154,3151
X,1558977574,257503,3457
O,1558977575,258258,2836
O,1558977576,258981,1487
O,1558977576,258989,1201
O,1558977577,258180,3603
O,1558977577,258447,1669
O,1558977578,259178,1094
O,1558977578,259624,989
O,1558977579,259105,548
O,1558977579,258783,526
O,1558977579,258890,953
