H,1564542231,266219
T,1564542231,2904
U,1564542232,0
X,1564542233,645398,16385
X,1564542233,644466,783
X,1564542233,644434,1457
X,1564542234,644401,21067
X,1564542234,644405,11513
X,1564542235,644524,5196
X,1564542235,644446,1100
X,1564542236,644348,1366
X,1564542237,644377,789
X,1564542237,644739,22254
X,1564542238,644188,1368
X,1564542238,644315,17922
X,1564542239,644342,1228
X,1564542239,644396,860
X,1564542240,644402,976
X,1564542241,644345,2852
X,1564542241,644462,948
X,1564542242,644538,689
X,1564542242,644522,952
X,1564542243,644376,1980
X,1564542243,644759,20428
X,1564542244,644562,4352
X,1564542245,644144,17776
X,1564542245,644566,1753
X,1564542246,644489,582
X,1564542246,644420,882
X,1564542247,644327,2272
X,1564542247,645290,5395
X,1564542248,644612,2450
X,1564542249,644365,20832
X,1564542249,644579,1223
X,1564542250,644371,912
X,1564542250,644232,1692
X,1564542251,645306,5294
X,1564542251,644612,3924
X,1564542252,644202,12728
X,1564542252,644269,2443
X,1564542253,644393,1051
X,1564542254,644401,917
X,1564542254,644303,2251
X,1564542255,644511,14248
X,1564542255,644245,15241
X,1564542256,644793,4184
X,1564542256,644424,1453
X,1564542257,644349,955
X,1564542258,644352,3032
X,1564542258,644475,814
P,1564542259,5136
X,1564542259,644350,849
X,1564542259,644282,2179
X,1564542260,644286,1432
X,1564542260,644388,12628
X,1564542261,644329,1877
X,1564542262,644289,15813
X,1564542262,644350,1315
X,1564542263,644384,683
X,1564542263,644177,21679
X,1564542264,644482,595
X,1564542264,644373,767
X,1564542265,644285,2640
X,1564542266,644409,1292
X,1564542266,644275,1525
X,1564542267,644518,21682
X,1564542267,644276,1250
X,1564542268,644498,16726
X,1564542268,644396,909
X,1564542269,644334,708
X,1564542270,643978,18441
X,1564542270,644470,5654
X,1564542271,644150,12312
X,1564542271,644462,1642
X,1564542272,644463,622
A,1564542272,644422,204
T,1564542272,2904
U,1564542272,0
X,1564542274,643893,11108
X,1564542274,644062,15439
X,1564542274,644357,2501
X,1564542274,644465,824
X,1564542275,644395,1220
X,1564542276,644287,3705
X,1564542276,644449,1338
X,1564542277,644368,542
X,1564542277,644336,578
X,1564542278,644470,3707
X,1564542278,643461,6812
X,1564542279,644335,1011
X,1564542280,644387,1025
X,1564542280,644258,20187
X,1564542281,644603,9810
X,1564542281,644262,3437
X,1564542282,644327,2287
X,1564542282,644111,20557
X,1564542283,644325,2669
X,1564542284,645230,11052
X,1564542284,644514,1288
X,1564542285,644371,1322
X,1564542285,644469,1849
X,1564542286,644236,2046
X,1564542286,644437,1472
X,1564542287,644343,1112
X,1564542288,644468,14460
P,1564542288,5136
X,1564542288,643084,10818
X,1564542289,644460,6196
X,1564542289,644482,1348
X,1564542290,644401,1463
X,1564542290,645308,9714
X,1564542291,644351,6351
X,1564542292,644124,18726
X,1564542292,644417,1514
X,1564542293,644426,967
X,1564542293,644443,648
X,1564542294,644231,3008
X,1564542294,644445,830
X,1564542295,644258,1080
X,1564542295,644502,24377
X,1564542296,644297,20683
X,1564542297,644793,2159
X,1564542297,644289,13727
X,1564542298,644447,21302
X,1564542298,644046,10567
X,1564542299,644523,1853
X,1564542299,644648,1399
X,1564542300,643951,3988
X,1564542301,644684,2364
X,1564542301,643625,15468
X,1564542302,644075,18142
X,1564542302,644720,2117
X,1564542303,644433,1036
X,1564542303,644458,1025
X,1564542304,644369,2674
X,1564542305,644496,1032
X,1564542305,644500,929
X,1564542306,644577,2084
X,1564542306,644397,3722
X,1564542307,644456,876
X,1564542307,644426,19925
X,1564542308,644394,18148
X,1564542309,644786,3695
X,1564542309,644436,2276
X,1564542310,644465,707
X,1564542310,644455,2559
X,1564542311,644518,2537
X,1564542311,644449,969
X,1564542312,644182,2998
X,1564542313,645175,2211
X,1564542313,644421,4031
X,1564542314,644468,912
X,1564542314,644527,1227
X,1564542315,643873,4633
X,1564542315,644916,4592
X,1564542315,644776,3181
X,1564542315,644209,2850
X,1564542316,644449,2062
X,1564542317,645036,13627
P,1564542317,5134
X,1564542317,643551,5338
X,1564542318,644478,3102
X,1564542318,644221,6436
X,1564542319,645198,2521
X,1564542319,644015,3237
X,1564542320,644611,16523
X,1564542321,644543,3018
X,1564542321,644601,2272
X,1564542322,644469,992
X,1564542322,644411,2502
X,1564542323,644628,1714
X,1564542323,644500,2183
X,1564542324,644421,1153
X,1564542325,644359,1322
