H,1559256648,272815
D,1559256648,258304
D,1559256649,257280
D,1559256651,256512
D,1559256653,255488
D,1559256655,253184
D,1559256658,250368
D,1559256660,253952
D,1559256662,252928
P,1559256663,5137
D,1559256664,254464
D,1559256666,259072
D,1559256669,259328
D,1559256671,258048
D,1559256673,252928
D,1559256675,254464
D,1559256677,253184
D,1559256680,253184
D,1559256682,251392
D,1559256684,250368
D,1559256686,252416
D,1559256688,253440
D,1559256690,252160
P,1559256692,5138
D,1559256692,253440
D,1559256694,248320
D,1559256696,249088
D,1559256698,248320
D,1559256701,252928
D,1559256703,251136
D,1559256705,252160
D,1559256707,254208
D,1559256709,252672
D,1559256712,256256
D,1559256714,254720
D,1559256716,253696
D,1559256718,251136
D,1559256720,250624
P,1559256722,5141
D,1559256723,255488
D,1559256725,257792
D,1559256727,246016
D,1559256729,248832
D,1559256730,251136
D,1559256733,254976
D,1559256735,250112
R,1559256735,5C00DDFC90
R,1559256735,5C00DDFC90
R,1559256735,5C00DDFC90
X,1559256737,561611,16759
X,1559256737,563301,2973
X,1559256738,563515,2734
X,1559256738,559761,11998
X,1559256739,561731,21566
X,1559256740,564879,9408
X,1559256740,561563,11930
X,1559256741,558740,10207
X,1559256741,558178,10863
X,1559256742,556194,15599
X,1559256742,562990,18698
X,1559256743,566870,19584
X,1559256744,571402,26573
X,1559256744,567594,10002
X,1559256745,568363,2465
X,1559256745,566762,2732
X,1559256746,565736,4368
X,1559256746,564344,3576
X,1559256747,565546,2306
X,1559256747,570261,7795
X,1559256748,572705,2081
X,1559256749,573944,3222
X,1559256749,574436,2447
X,1559256750,574816,1964
X,1559256750,575424,1321
X,1559256751,575556,2671
P,1559256751,5134
X,1559256751,574756,1812
X,1559256752,573985,3113
X,1559256753,573281,9799
X,1559256753,572924,3758
X,1559256754,570507,3606
X,1559256754,568460,4492
X,1559256755,564949,5798
X,1559256755,560320,6941
X,1559256756,554248,61493
X,1559256757,390976,6579
X,1559256757,254950,3675
X,1559256758,256023,396
X,1559256758,256011,378
X,1559256759,254788,2894
X,1559256759,252437,2579
X,1559256760,252979,2230
X,1559256761,253754,563
X,1559256761,254462,811
X,1559256762,254537,1336
X,1559256762,254239,388
X,1559256763,253727,471
O,1559256763,253584,755
O,1559256764,254082,947
O,1559256765,254309,765
O,1559256765,253755,1226
O,1559256766,253835,964
O,1559256766,253839,1087
O,1559256767,254201,3476
O,1559256767,254281,1275
O,1559256768,255049,885
O,1559256768,255171,638
O,1559256769,254976,520
O,1559256770,255419,262
O,1559256770,254946,700
O,1559256771,254529,863
O,1559256771,254783,779
O,1559256771,254958,463
O,1559256771,254140,1266
O,1559256772,253852,400
O,1559256773,254867,2924
O,1559256773,255526,123
O,1559256774,255548,761
O,1559256774,255037,344
O,1559256775,255484,452
O,1559256775,256072,271
O,1559256776,256298,292
O,1559256777,255856,576
O,1559256777,255841,406
O,1559256778,255793,255
O,1559256778,255720,597
O,1559256779,255365,639
O,1559256779,256101,709
O,1559256780,255874,220
P,1559256780,5132
O,1559256781,255756,251
O,1559256781,255517,392
O,1559256782,255704,321
O,1559256782,255465,509
O,1559256783,253911,1961
O,1559256783,253106,839
O,1559256784,253717,1127
O,1559256785,253651,1229
O,1559256785,254942,1511
O,1559256786,255430,688
O,1559256786,255589,1029
O,1559256787,255069,352
O,1559256787,254571,620
O,1559256788,254542,712
O,1559256789,254252,612
O,1559256789,255064,444
O,1559256790,255377,227
O,1559256790,256051,705
O,1559256791,256264,271
O,1559256791,256244,211
O,1559256792,256085,246
O,1559256792,255987,593
O,1559256793,255661,583
O,1559256794,255945,235
O,1559256794,255961,370
O,1559256795,255806,287
O,1559256795,255621,411
O,1559256796,255703,494
O,1559256796,255383,668
O,1559256797,255644,335
O,1559256798,255758,311
O,1559256798,255681,692
O,1559256799,255543,390
O,1559256799,255441,474
O,1559256800,255671,245
O,1559256800,255008,1255
O,1559256801,253833,3254
O,1559256802,254953,773
O,1559256802,254989,925
O,1559256803,253790,1662
O,1559256803,254833,816
O,1559256804,255265,715
O,1559256804,255803,745
O,1559256805,255700,341
O,1559256806,255407,372
O,1559256806,255053,413
O,1559256807,255138,718
O,1559256807,255294,211
O,1559256808,255254,245
O,1559256808,255274,301
O,1559256809,254963,587
O,1559256810,254631,729
O,1559256810,255035,904
P,1559256810,5133
O,1559256811,254418,586
O,1559256811,254654,655
O,1559256812,253658,2652
