9950195,143872
D,1559950196,142592
D,1559950199,143360
D,1559950201,143360
D,1559950203,142336
D,1559950205,142080
D,1559950207,142848
D,1559950210,142848
D,1559950212,142336
P,1559950213,5027
D,1559950214,142336
D,1559950216,141312
D,1559950218,141824
D,1559950221,142592
D,1559950223,142336
D,1559950225,143360
D,1559950227,143616
D,1559950229,143616
D,1559950232,142592
D,1559950234,142336
D,1559950236,142592
D,1559950237,143104
D,1559950239,143360
D,1559950242,142080
P,1559950242,5026
D,1559950244,141824
D,1559950246,142848
D,1559950248,142848
D,1559950250,143872
D,1559950253,143872
D,1559950255,143360
D,1559950257,143872
D,1559950259,143104
D,1559950261,142848
D,1559950264,143872
D,1559950266,143616
D,1559950268,142848
D,1559950270,141824
P,1559950272,5025
D,1559950272,141568
D,1559950275,138496
D,1559950277,143616
D,1559950278,139008
D,1559950280,143872
D,1559950282,141824
D,1559950285,142592
D,1559950287,143872
D,1559950289,143104
D,1559950291,144384
D,1559950293,144384
D,1559950296,144384
D,1559950298,143872
D,1559950300,143872
P,1559950301,5026
D,1559950302,143104
D,1559950304,143872
D,1559950307,143616
D,1559950309,143616
D,1559950311,143616
D,1559950313,143104
D,1559950315,142592
D,1559950318,142592
D,1559950319,143104
D,1559950321,143104
D,1559950323,142080
D,1559950325,143360
D,1559950328,142592
D,1559950330,142336
P,1559950330,5025
D,1559950332,143616
D,1559950334,143616
D,1559950336,143360
D,1559950339,140544
D,1559950341,143616
D,1559950343,142848
D,1559950345,143360
D,1559950347,144896
D,1559950350,144384
D,1559950352,144896
D,1559950354,144640
D,1559950356,143872
D,1559950358,143104
P,1559950359,5026
D,1559950360,143360
D,1559950362,141824
D,1559950364,141568
D,1559950366,144128
D,1559950369,143360
D,1559950371,144128
D,1559950373,144384
D,1559950375,144128
D,1559950377,144128
D,1559950380,144128
D,1559950382,144896
D,1559950384,144128
D,1559950386,144128
D,1559950388,144384
P,1559950389,5024
D,1559950391,144384
D,1559950393,144384
D,1559950395,143872
D,1559950397,143616
D,1559950399,144384
D,1559950401,143360
D,1559950403,145152
D,1559950405,144896
D,1559950407,145152
D,1559950409,144896
D,1559950412,145152
D,1559950414,145408
D,1559950416,145664
D,1559950418,144896
P,1559950419,5025
D,1559950420,144896
D,1559950423,145408
D,1559950425,145152
D,1559950427,145664
D,1559950429,145408
D,1559950431,144640
D,1559950434,143872
D,1559950436,142848
D,1559950438,143360
D,1559950440,143104
D,1559950441,140544
D,1559950444,138240
D,1559950446,143616
P,1559950448,5026
D,1559950448,143616
D,1559950450,143616
D,1559950452,141824
D,1559950455,142080
D,1559950457,144128
D,1559950459,143616
D,1559950461,142848
D,1559950463,142848
D,1559950466,142848
D,1559950468,141824
D,1559950470,142592
D,1559950472,142848
D,1559950474,142592
D,1559950477,143104
P,1559950478,5026
D,1559950479,141824
D,1559950481,142336
D,1559950482,139520
D,1559950484,140544
D,1559950487,143616
D,1559950489,143616
D,1559950491,141824
D,1559950493,145664
D,1559950495,142848
D,1559950498,143360
D,1559950500,142848
D,1559950502,144128
D,1559950504,143104
D,1559950506,143616
P,1559950507,5024
D,1559950509,144128
D,1559950511,143104
D,1559950513,143104
D,1559950515,143360
D,1559950517,143104
D,1559950520,142336
D,1559950522,143616
D,1559950523,143104
D,1559950525,143616
D,1559950527,144384
D,1559950530,143360
D,1559950532,142848
D,1559950534,142848
P,1559950536,5026
D,1559950536,142848
D,1559950538,143616
D,1559950541,143616
D,1559950543,143104
D,1559950545,144128
D,1559950547,143616
D,1559950549,142592
D,1559950552,142336
D,1559950554,143360
D,1559950556,143872
D,1559950558,143360
D,1559950560,142080
D,1559950563,143360
D,1559950564,144128
