28206,689638,596
X,1564628206,689784,944
X,1564628207,689663,762
X,1564628207,689651,787
X,1564628208,689602,648
X,1564628209,689694,927
A,1564628209,689642,287
T,1564628209,2869
U,1564628209,0
X,1564628211,689756,753
X,1564628211,689696,679
X,1564628212,689652,1113
X,1564628212,689720,1005
X,1564628213,689981,983
X,1564628213,689861,586
X,1564628214,689764,642
X,1564628215,689786,634
X,1564628215,689770,834
X,1564628216,689813,1236
X,1564628216,690002,813
X,1564628217,689870,663
X,1564628217,689857,800
P,1564628218,5124
X,1564628218,689749,645
X,1564628219,689766,1030
X,1564628219,689745,654
X,1564628219,689826,1351
X,1564628219,689746,654
X,1564628220,689738,574
X,1564628220,689687,934
X,1564628221,689745,1232
X,1564628221,689880,716
X,1564628222,689751,661
X,1564628223,689771,690
X,1564628223,689733,736
X,1564628224,689759,1283
X,1564628224,689781,912
A,1564628224,689796,315
T,1564628224,2869
U,1564628225,0
X,1564628226,689861,696
X,1564628227,689808,954
X,1564628227,689855,938
X,1564628228,689979,1695
X,1564628229,689898,666
X,1564628229,689886,455
X,1564628230,689791,701
X,1564628230,689772,804
X,1564628231,689903,937
X,1564628231,689931,1075
X,1564628232,689909,535
X,1564628233,689885,665
X,1564628233,689808,510
X,1564628234,689880,1263
X,1564628234,689980,620
X,1564628235,690079,1452
X,1564628235,690065,668
X,1564628236,689982,579
X,1564628237,689860,721
X,1564628237,689902,903
X,1564628238,690009,1380
X,1564628238,689873,1678
X,1564628239,689910,782
X,1564628239,689887,756
X,1564628240,689821,631
X,1564628241,689853,1113
X,1564628241,689935,953
A,1564628241,689885,293
T,1564628241,2869
U,1564628242,0
X,1564628243,689964,706
X,1564628244,689866,942
X,1564628244,689957,1626
X,1564628245,690002,1217
X,1564628245,690147,1049
X,1564628246,690050,920
X,1564628246,689995,832
X,1564628247,689925,664
P,1564628247,5128
X,1564628248,689926,1245
X,1564628248,690137,1083
X,1564628249,690027,1036
X,1564628249,690044,598
X,1564628250,689919,466
X,1564628250,689944,1209
X,1564628251,690125,893
X,1564628252,690125,1737
X,1564628252,690022,574
X,1564628253,689968,768
X,1564628253,689865,986
X,1564628254,690022,1171
X,1564628254,690072,750
X,1564628255,690009,1165
X,1564628256,689971,800
X,1564628256,689966,671
X,1564628257,690019,1131
X,1564628257,689963,1026
X,1564628258,690203,681
