H,1562363758,266219
D,1562363758,413184
D,1562363760,411904
D,1562363763,401920
D,1562363765,402688
D,1562363767,417536
D,1562363769,412416
P,1562363770,5445
D,1562363771,412416
R,1562363771,5C00DDFC90
X,1562363773,621846,15011
X,1562363774,622045,3557
X,1562363774,622176,3756
X,1562363775,622057,12793
X,1562363775,622061,1500
X,1562363776,622186,2869
X,1562363777,622104,2942
X,1562363777,622060,3089
X,1562363778,622064,2920
X,1562363778,622211,3385
X,1562363779,622155,3137
X,1562363779,622145,3346
X,1562363780,622085,2406
X,1562363781,622294,2885
X,1562363781,622194,14591
X,1562363782,621731,2472
X,1562363782,622132,19878
X,1562363782,622405,3453
X,1562363782,622380,3818
X,1562363783,621825,3783
X,1562363784,620011,16161
X,1562363784,622449,4726
X,1562363785,622153,20063
X,1562363785,622281,4698
X,1562363786,622152,3199
X,1562363786,622287,3269
X,1562363787,622233,3100
X,1562363788,622005,20138
X,1562363788,622714,5135
X,1562363789,622505,6007
X,1562363789,622270,2899
X,1562363790,622331,4086
X,1562363790,622292,3539
X,1562363791,622726,16579
X,1562363792,622563,10073
X,1562363792,621624,40571
X,1562363793,622043,14853
X,1562363793,620790,24353
X,1562363794,622473,60951
X,1562363794,622916,10006
X,1562363795,622230,5944
X,1562363795,622158,2711
X,1562363796,622298,3576
X,1562363797,622196,2963
X,1562363797,622386,8690
X,1562363798,622072,3737
X,1562363798,622085,3696
X,1562363799,622051,2933
P,1562363799,5462
X,1562363799,622086,2252
X,1562363800,622120,3035
X,1562363801,622217,2193
X,1562363801,622154,3508
X,1562363802,622198,2651
X,1562363802,622179,2269
X,1562363803,622228,2741
X,1562363803,622098,2579
X,1562363804,622150,2322
X,1562363805,622123,2635
X,1562363805,622159,2969
X,1562363806,622048,2395
X,1562363806,622257,3475
X,1562363807,622090,2075
X,1562363807,622037,2727
X,1562363808,622050,4662
X,1562363809,622255,9246
X,1562363809,622133,2168
X,1562363810,622259,22054
X,1562363810,621476,7148
X,1562363811,621906,4517
X,1562363811,622435,24507
X,1562363812,606949,2279
X,1562363813,362624,46770
X,1562363813,287139,16381
X,1562363814,287023,11330
X,1562363814,286943,7098
X,1562363815,287162,4370
X,1562363815,287047,2927
X,1562363816,286971,1872
X,1562363816,286875,1291
X,1562363817,286796,1199
X,1562363818,286757,1006
X,1562363818,286736,714
X,1562363819,286738,707
O,1562363819,286759,543
O,1562363820,286744,419
O,1562363820,286751,315
O,1562363821,286689,131
O,1562363822,286692,204
O,1562363822,286637,163
O,1562363823,286621,147
O,1562363823,286598,117
O,1562363823,286584,150
O,1562363823,286569,341
O,1562363824,286547,397
O,1562363825,286582,220
O,1562363825,286559,209
O,1562363826,286567,189
O,1562363826,286535,231
O,1562363827,286537,147
O,1562363827,286558,155
O,1562363828,286554,160
P,1562363828,5463
O,1562363829,286536,143
O,1562363829,286524,96
O,1562363830,286528,103
O,1562363830,286522,130
O,1562363831,286524,96
O,1562363831,286528,141
O,1562363832,286523,151
O,1562363833,286514,98
O,1562363833,286502,78
O,1562363834,286523,263
O,1562363834,286517,217
O,1562363835,286517,318
O,1562363835,286523,341
O,1562363836,286527,364
O,1562363837,286523,306
O,1562363837,286520,120
O,1562363838,286513,118
O,1562363838,286536,111
O,1562363839,286507,94
O,1562363839,286525,121
O,1562363840,286518,91
O,1562363840,286539,110
O,1562363841,286534,75
O,1562363842,286517,114
O,1562363842,286522,146
O,1562363843,286535,105
O,1562363843,286519,76
O,1562363844,286523,113
O,1562363844,286537,102
O,1562363845,286517,124
O,1562363846,286497,177
O,1562363846,286502,116
O,1562363847,286495,126
O,1562363847,286519,101
O,1562363848,286510,110
O,1562363848,286499,175
O,1562363849,286512,71
O,1562363850,286499,192
O,1562363850,286480,186
O,1562363851,286481,133
O,1562363851,286492,190
O,1562363852,286475,187
O,1562363852,286513,137
O,1562363853,286494,138
O,1562363854,286517,186
O,1562363854,286503,115
O,1562363855,286511,190
O,1562363855,286494,99
O,1562363856,286494,121
O,1562363856,286486,81
O,1562363857,286474,121
O,1562363858,286487,114
O,1562363858,286486,95
P,1562363858,5461
O,1562363859,286450,133
O,1562363859,286470,99
O,1562363860,286476,127
O,1562363860,286505,87
O,1562363861,286474,135
O,1562363862,286485,45
O,1562363862,286498,95
