H,1559592822,272815
T,1559592822,2937
U,1559592822,0
X,1559592824,589881,778
X,1559592825,589595,1057
X,1559592825,589348,1179
X,1559592826,589598,1801
X,1559592826,589546,1664
P,1559592827,5082
X,1559592827,589635,1199
X,1559592827,590071,1567
X,1559592828,589010,26707
X,1559592829,589737,1113
X,1559592829,589898,967
X,1559592830,589447,1019
X,1559592830,588774,1530
X,1559592831,588548,856
X,1559592831,588461,644
X,1559592832,588781,1252
X,1559592833,588463,1417
X,1559592833,589118,2579
X,1559592834,589520,2569
X,1559592834,589159,894
X,1559592835,589523,1065
X,1559592835,589306,1726
X,1559592835,589419,842
X,1559592835,589035,762
X,1559592836,589228,1255
X,1559592837,589084,640
X,1559592837,589199,1090
X,1559592838,589422,1221
X,1559592838,588827,5054
X,1559592839,589144,2035
X,1559592839,589153,1656
X,1559592840,589562,1374
X,1559592841,588037,4892
X,1559592841,589037,7450
X,1559592842,590215,4333
X,1559592842,590179,1189
X,1559592843,590579,1532
X,1559592843,590792,1114
X,1559592844,590467,581
X,1559592845,590604,884
X,1559592845,590435,909
X,1559592846,589921,1425
X,1559592846,590662,1303
X,1559592847,589954,783
X,1559592847,589930,1098
X,1559592848,590189,2060
X,1559592849,589632,4068
X,1559592849,589863,1985
X,1559592850,588863,1237
X,1559592850,589467,1827
X,1559592851,590129,1488
X,1559592851,589948,1037
X,1559592852,589833,942
X,1559592853,589742,1405
X,1559592853,589960,1321
X,1559592854,589610,1435
X,1559592854,589680,945
X,1559592855,589410,1504
X,1559592855,589628,873
P,1559592856,5108
X,1559592856,589457,2721
X,1559592857,588613,1289
X,1559592857,589227,1531
X,1559592858,590146,947
X,1559592858,590603,1784
X,1559592859,590405,1246
X,1559592859,590757,944
X,1559592860,590943,1203
X,1559592860,591141,1246
X,1559592861,591237,1209
X,1559592862,590940,1208
X,1559592862,591248,1259
X,1559592863,591338,1487
X,1559592863,591467,609
X,1559592864,591262,584
X,1559592864,591486,675
A,1559592864,589960,3025
T,1559592865,2937
U,1559592865,0
X,1559592866,592173,1051
X,1559592867,592105,1352
X,1559592868,592171,1680
X,1559592868,592164,1609
X,1559592869,592190,804
X,1559592869,592406,1106
X,1559592870,592094,1567
X,1559592870,590916,1407
X,1559592871,591073,1760
X,1559592872,591279,2168
X,1559592872,590395,1106
X,1559592873,590504,1869
X,1559592873,591276,1243
X,1559592874,591190,1300
X,1559592874,588005,8103
X,1559592875,588828,6415
X,1559592876,590737,2423
X,1559592876,591267,1935
X,1559592876,591538,969
X,1559592876,591404,1238
X,1559592877,591752,1442
X,1559592877,591465,1663
X,1559592878,591956,1632
X,1559592878,591358,1923
X,1559592879,591496,1636
X,1559592880,592294,2120
X,1559592880,591392,1191
X,1559592881,591540,1279
X,1559592881,591609,1259
X,1559592882,591816,832
X,1559592882,592233,1395
X,1559592883,592231,856
X,1559592884,592272,660
X,1559592884,592401,1255
X,1559592885,592509,1410
P,1559592885,5108
X,1559592885,592462,923
X,1559592886,592394,612
X,1559592886,592089,1567
X,1559592887,592351,923
X,1559592888,592554,1489
X,1559592888,592934,1273
X,1559592889,592971,1439
X,1559592889,593238,713
X,1559592890,592810,872
X,1559592890,592427,1181
X,1559592891,592254,1950
X,1559592892,591124,7484
X,1559592892,591532,2934
X,1559592893,590879,15338
X,1559592893,590394,2580
X,1559592894,590601,5183
X,1559592894,590846,6137
X,1559592895,589677,6988
X,1559592896,589170,8714
X,1559592896,589673,11072
X,1559592897,592409,3290
X,1559592897,592186,2177
X,1559592898,592765,1340
X,1559592898,593441,1712
X,1559592899,593353,1188
X,1559592900,593172,1182
X,1559592900,593395,918
X,1559592901,592573,918
X,1559592901,591513,2071
X,1559592902,592972,24369
X,1559592902,592203,2589
X,1559592903,593007,3676
X,1559592903,593292,1315
X,1559592904,593911,1338
X,1559592905,594139,1115
X,1559592905,594041,706
X,1559592906,593812,943
X,1559592906,593567,953
X,1559592907,592641,1450
X,1559592907,593222,789
X,1559592908,593725,1441
X,1559592909,593542,1214
X,1559592909,593675,1324
X,1559592910,593763,586
X,1559592910,593890,1109
X,1559592911,594061,777
X,1559592911,593945,741
X,1559592912,593707,1056
X,1559592913,593446,618
A,1559592913,592956,2523
T,1559592913,2937
U,1559592913,0
X,1559592915,593125,2378
P,1559592915,5108
X,1559592915,593333,4072
X,1559592916,593956,1936
X,1559592916,593930,861
