H,1559419681,272815
D,1559419681,191488
D,1559419683,191488
D,1559419686,190976
D,1559419688,190976
D,1559419690,190976
D,1559419692,191232
D,1559419694,190976
D,1559419697,191232
D,1559419698,190720
D,1559419700,190720
D,1559419702,191232
P,1559419703,5154
D,1559419704,191232
D,1559419707,190976
D,1559419709,190976
D,1559419711,190976
D,1559419713,190464
D,1559419715,190976
D,1559419718,190976
D,1559419720,190720
D,1559419722,190720
D,1559419724,191232
D,1559419726,190464
D,1559419729,190720
D,1559419731,190976
D,1559419733,190720
P,1559419733,5154
D,1559419735,190720
D,1559419737,190720
D,1559419739,190720
D,1559419741,190720
D,1559419743,190208
D,1559419745,190464
D,1559419747,190464
D,1559419750,190208
D,1559419752,190464
D,1559419754,190464
D,1559419756,190720
D,1559419758,190208
D,1559419761,190976
P,1559419762,5153
D,1559419763,190464
D,1559419765,189952
D,1559419767,190464
D,1559419769,189952
D,1559419772,190464
D,1559419774,190208
D,1559419776,190464
D,1559419778,190720
D,1559419779,189952
R,1559419780,000000000
X,1559419781,286757,1912
X,1559419782,286927,105
X,1559419782,286943,122
X,1559419783,286953,54
X,1559419784,286958,113
X,1559419784,286945,110
X,1559419785,286923,121
X,1559419785,286927,76
X,1559419786,286910,50
X,1559419786,286923,78
X,1559419787,286881,54
O,1559419788,286884,178
O,1559419788,286873,103
O,1559419789,286850,91
O,1559419789,286835,48
O,1559419790,286830,104
O,1559419790,286847,97
O,1559419791,286854,127
O,1559419791,286846,50
P,1559419792,5147
O,1559419792,286826,105
O,1559419793,286796,109
O,1559419793,286804,157
O,1559419794,286787,119
O,1559419794,286791,98
O,1559419795,286819,102
O,1559419795,286811,127
O,1559419796,286777,130
O,1559419797,286745,117
O,1559419797,286713,101
O,1559419798,286734,126
O,1559419798,286697,167
O,1559419799,286697,72
O,1559419799,286667,83
O,1559419800,286648,98
O,1559419801,286660,109
O,1559419801,286601,115
O,1559419802,286611,104
O,1559419802,286577,103
O,1559419803,286565,89
O,1559419803,286536,103
O,1559419804,286541,74
O,1559419805,286549,116
O,1559419805,286538,91
O,1559419806,286547,59
O,1559419806,286538,53
O,1559419807,286511,120
O,1559419807,286526,66
O,1559419808,286519,98
O,1559419809,286504,80
O,1559419809,286494,130
O,1559419810,286465,64
O,1559419810,286435,138
O,1559419811,286415,87
O,1559419811,286426,129
O,1559419812,286386,142
O,1559419812,286377,140
O,1559419813,286372,57
O,1559419814,286336,76
O,1559419814,286310,100
O,1559419815,286316,71
O,1559419815,286291,114
O,1559419816,286293,110
O,1559419816,286288,115
O,1559419817,286273,70
O,1559419818,286300,90
O,1559419818,286249,119
O,1559419819,286213,112
O,1559419819,286204,74
O,1559419820,286183,92
O,1559419820,286145,86
O,1559419820,286141,130
O,1559419821,286097,138
P,1559419821,5147
O,1559419821,286081,183
O,1559419822,286036,111
O,1559419822,286026,100
O,1559419823,286019,110
O,1559419823,286022,84
O,1559419824,285978,168
O,1559419825,285977,125
O,1559419825,285955,114
O,1559419826,285967,151
O,1559419826,285954,98
O,1559419827,285894,85
O,1559419827,285893,70
O,1559419828,285868,129
O,1559419829,285857,59
O,1559419829,285857,149
O,1559419830,285853,92
O,1559419830,285813,114
O,1559419831,285823,136
O,1559419831,285826,128
O,1559419832,285810,141
O,1559419833,285834,118
O,1559419833,285767,115
O,1559419834,285741,145
O,1559419834,285691,76
O,1559419835,285689,93
O,1559419835,285697,88
O,1559419836,285670,102
O,1559419836,285654,114
O,1559419837,392817,30784
T,1559419837,2948
D,1559419838,420352
D,1559419841,407808
D,1559419843,399872
D,1559419845,406016
D,1559419847,406784
D,1559419849,406272
P,1559419851,5153
D,1559419852,405248
D,1559419854,404992
D,1559419856,404736
D,1559419858,404480
D,1559419860,401152
D,1559419862,401408
D,1559419864,403712
D,1559419866,405248
D,1559419868,404992
D,1559419870,405504
D,1559419873,404736
D,1559419875,405760
D,1559419877,404224
D,1559419879,404992
P,1559419880,5153
D,1559419881,405248
D,1559419884,404736
D,1559419886,405248
D,1559419888,404736
D,1559419890,405760
D,1559419892,404224
D,1559419895,404224
D,1559419897,404736
D,1559419899,404992
D,1559419901,403712
D,1559419902,398592
D,1559419905,403968
D,1559419907,404480
P,1559419909,5154
D,1559419909,404224
D,1559419911,402176
D,1559419913,403712
D,1559419916,402688
D,1559419918,403968
D,1559419920,404224
D,1559419922,401664
D,1559419924,403200
D,1559419927,402944
D,1559419929,408832
D,1559419931,402432
D,1559419933,402432
D,1559419935,401920
