558817622,156416
D,1558817624,155904
D,1558817627,156416
D,1558817629,156672
D,1558817631,156672
D,1558817633,156416
D,1558817635,156672
P,1558817637,5196
D,1558817638,156928
D,1558817640,156160
D,1558817642,155904
D,1558817644,156672
D,1558817645,156416
D,1558817648,156416
D,1558817650,155392
D,1558817652,155904
D,1558817654,156416
D,1558817656,156160
D,1558817659,156416
D,1558817661,155648
D,1558817663,155904
D,1558817665,156416
P,1558817666,5195
D,1558817667,156160
D,1558817670,155904
D,1558817672,155904
D,1558817674,155392
D,1558817676,155904
D,1558817678,155648
D,1558817681,155648
D,1558817683,156160
D,1558817685,155136
D,1558817686,156160
D,1558817688,155904
D,1558817691,155648
D,1558817693,155904
D,1558817695,155904
P,1558817696,5194
D,1558817697,156160
D,1558817700,156416
D,1558817702,156928
D,1558817704,156416
D,1558817706,156160
D,1558817708,156672
D,1558817711,155648
D,1558817713,156416
D,1558817715,156672
D,1558817717,156416
D,1558817719,156160
D,1558817722,156416
D,1558817724,155904
P,1558817726,5197
D,1558817726,155904
D,1558817727,154880
D,1558817729,155904
D,1558817732,155648
D,1558817734,155904
D,1558817736,156416
D,1558817738,155392
D,1558817740,155904
D,1558817743,156160
D,1558817745,156160
D,1558817747,156416
D,1558817749,155904
D,1558817751,155904
D,1558817754,156160
P,1558817755,5196
D,1558817756,155648
D,1558817758,155904
D,1558817760,156160
D,1558817762,155904
D,1558817765,155648
D,1558817767,155392
D,1558817768,155648
D,1558817770,155904
D,1558817772,155392
D,1558817775,155904
D,1558817777,155648
D,1558817779,155648
D,1558817781,155904
D,1558817783,156160
P,1558817784,5195
D,1558817786,155648
D,1558817788,155904
D,1558817790,155904
D,1558817792,155648
D,1558817794,155904
D,1558817797,155648
D,1558817799,155904
D,1558817801,156672
D,1558817803,156160
D,1558817805,156160
D,1558817808,155904
D,1558817809,155904
D,1558817811,156160
P,1558817813,5196
D,1558817813,155648
D,1558817815,155392
D,1558817818,156160
D,1558817820,156160
D,1558817822,155648
D,1558817824,155904
D,1558817826,155648
D,1558817829,156160
D,1558817831,156416
D,1558817833,155904
D,1558817835,155904
D,1558817837,155904
D,1558817840,156160
D,1558817842,155136
P,1558817843,5195
D,1558817844,155648
D,1558817846,155648
D,1558817848,155904
D,1558817850,155904
D,1558817852,155648
D,1558817854,155392
D,1558817856,155904
D,1558817858,155392
D,1558817861,155392
D,1558817863,155648
D,1558817865,155648
D,1558817867,156160
D,1558817869,155648
D,1558817872,155136
P,1558817872,5195
D,1558817874,155648
D,1558817876,155392
D,1558817878,155648
D,1558817880,155648
D,1558817883,155136
D,1558817885,155392
D,1558817887,155648
D,1558817889,155136
D,1558817891,155392
D,1558817893,155648
D,1558817895,155648
D,1558817897,155136
D,1558817899,155392
P,1558817901,5195
D,1558817901,155392
D,1558817904,155392
D,1558817906,156160
D,1558817908,155904
D,1558817910,155392
D,1558817913,155392
D,1558817915,155392
D,1558817917,155648
D,1558817919,155648
D,1558817921,155904
D,1558817924,155648
D,1558817926,155648
D,1558817928,155648
D,1558817930,155392
P,1558817931,5195
D,1558817932,155904
D,1558817934,155648
D,1558817936,155648
D,1558817938,155392
D,1558817940,155648
D,1558817942,155392
D,1558817945,155648
D,1558817947,155392
D,1558817949,155648
D,1558817951,155648
D,1558817953,155648
D,1558817956,155904
D,1558817958,156416
D,1558817960,156928
P,1558817960,5196
D,1558817962,156672
D,1558817964,156672
D,1558817967,156672
D,1558817969,157184
D,1558817971,156928
D,1558817973,156416
D,1558817974,156928
D,1558817977,157184
D,1558817979,156928
D,1558817981,157184
D,1558817983,156672
D,1558817985,156416
D,1558817988,156928
P,1558817990,5196
D,1558817990,156928
D,1558817992,156160
D,1558817994,156928
D,1558817996,156160
D,1558817999,156672
D,1558818001,156928
D,1558818003,156928
D,1558818005,156672
D,1558818007,156928
D,1558818010,156928
D,1558818012,156160
D,1558818014,156928
D,1558818015,156672
D,1558818017,156928
P,1558818019,5196
D,1558818020,156672
D,1558818022,156672
D,1558818024,156928
D,1558818026,156672
D,1558818028,156672
D,1558818031,156928
D,1558818033,156672
D,1558818035,156928
D,1558818037,156672
D,1558818039,156928
D,1558818042,156672
D,1558818044,156672
D,1558818046,156928
D,1558818048,156928
P,1558818049,5196
D,1558818050,156928
