6,4832
D,1561261646,196608
D,1561261648,196352
D,1561261650,196608
D,1561261653,196608
D,1561261655,196608
D,1561261657,196608
D,1561261658,196352
D,1561261661,196096
D,1561261663,195840
D,1561261665,196096
D,1561261667,196864
D,1561261669,196096
D,1561261672,196608
D,1561261674,196864
P,1561261675,4832
D,1561261676,196608
D,1561261678,197120
D,1561261680,196608
D,1561261683,196608
D,1561261685,196352
D,1561261687,196352
D,1561261689,196608
D,1561261691,196608
D,1561261694,196096
D,1561261696,196608
D,1561261698,196608
D,1561261699,196608
D,1561261701,196096
D,1561261704,196864
P,1561261704,4832
D,1561261706,196608
D,1561261708,196864
D,1561261710,196608
D,1561261712,196608
D,1561261715,196352
D,1561261717,196352
D,1561261719,196864
D,1561261721,196864
D,1561261723,196608
D,1561261726,196864
D,1561261728,197120
D,1561261730,196352
D,1561261732,196608
P,1561261734,4831
D,1561261734,196864
D,1561261737,196608
D,1561261739,196608
D,1561261740,196608
D,1561261742,197376
D,1561261744,197120
D,1561261747,196352
D,1561261749,196352
D,1561261751,196608
D,1561261753,196352
D,1561261755,196608
D,1561261758,196608
D,1561261760,196608
D,1561261762,196608
P,1561261763,4831
D,1561261764,196352
D,1561261766,196608
D,1561261769,196352
D,1561261771,196352
D,1561261773,196608
D,1561261775,196608
D,1561261777,196096
D,1561261780,196352
D,1561261781,196864
D,1561261783,196352
D,1561261785,196352
D,1561261787,196096
D,1561261790,196352
D,1561261792,196352
P,1561261792,4832
D,1561261794,196864
D,1561261796,196352
D,1561261798,197120
D,1561261801,196608
D,1561261803,196352
D,1561261805,196608
D,1561261807,196096
D,1561261809,196608
D,1561261812,196864
D,1561261814,196608
D,1561261816,196352
D,1561261818,196352
D,1561261820,196608
P,1561261822,4832
D,1561261822,196352
D,1561261824,196608
D,1561261826,197120
D,1561261828,196864
D,1561261830,196608
D,1561261833,196608
D,1561261835,196864
D,1561261837,196608
D,1561261839,196352
D,1561261841,196352
D,1561261844,196864
D,1561261846,196864
D,1561261848,196864
D,1561261850,196864
P,1561261852,4829
D,1561261852,196864
D,1561261855,196608
D,1561261857,196864
D,1561261859,196864
D,1561261861,196608
D,1561261862,196352
D,1561261865,196608
D,1561261867,196608
D,1561261869,196608
D,1561261871,196352
D,1561261873,196608
D,1561261876,196864
D,1561261878,196608
D,1561261880,196864
P,1561261881,4831
D,1561261882,196096
D,1561261885,197120
D,1561261887,196352
D,1561261889,197120
D,1561261891,196352
D,1561261893,196608
D,1561261896,196352
D,1561261898,196608
D,1561261900,197120
D,1561261902,196096
D,1561261903,196608
D,1561261906,196864
D,1561261908,196352
P,1561261910,4832
D,1561261910,196864
D,1561261912,196096
D,1561261914,196864
D,1561261917,196864
D,1561261919,196608
D,1561261921,196864
D,1561261923,196864
D,1561261925,196864
D,1561261928,196608
D,1561261930,196608
D,1561261932,196864
D,1561261934,196608
D,1561261936,196352
D,1561261939,196608
P,1561261940,4831
D,1561261941,196608
D,1561261943,196096
D,1561261944,196096
D,1561261946,196608
D,1561261949,196864
D,1561261951,196096
D,1561261953,196352
D,1561261955,196864
D,1561261957,196352
D,1561261960,196864
D,1561261962,196864
D,1561261964,196864
D,1561261966,196864
D,1561261968,196352
P,1561261969,4831
D,1561261971,196352
D,1561261973,196608
D,1561261975,196608
D,1561261977,196608
D,1561261979,196608
D,1561261982,197120
