8959,174080
D,1559018962,174080
D,1559018964,174336
D,1559018965,174592
D,1559018967,173824
D,1559018969,174080
D,1559018972,174336
D,1559018974,174080
D,1559018976,174592
D,1559018978,174336
P,1559018979,5157
D,1559018980,174336
D,1559018983,174080
D,1559018985,174336
D,1559018987,174592
D,1559018989,174080
D,1559018991,173824
D,1559018994,173568
D,1559018996,174080
D,1559018998,173824
D,1559019000,174080
D,1559019002,173824
D,1559019005,174080
D,1559019006,173824
D,1559019008,174336
P,1559019008,5156
D,1559019010,174336
D,1559019012,174336
D,1559019015,174080
D,1559019017,174080
D,1559019019,173824
D,1559019021,173824
D,1559019023,174592
D,1559019026,173568
D,1559019028,173568
D,1559019030,173824
D,1559019032,174080
D,1559019034,173824
D,1559019037,174592
P,1559019038,5156
D,1559019039,174080
D,1559019041,173824
D,1559019043,173568
D,1559019045,174080
D,1559019047,174336
D,1559019049,173568
D,1559019051,173568
D,1559019053,173568
D,1559019055,173312
D,1559019058,173568
D,1559019060,173824
D,1559019062,174080
D,1559019064,174080
D,1559019066,174080
P,1559019068,5157
D,1559019069,173824
D,1559019071,174080
D,1559019073,174080
D,1559019075,174336
D,1559019077,173824
D,1559019080,173824
D,1559019082,173824
D,1559019084,173824
D,1559019086,173568
D,1559019088,173824
D,1559019090,173824
D,1559019092,173568
D,1559019094,174080
D,1559019096,174080
P,1559019097,5155
D,1559019099,173824
D,1559019101,174080
D,1559019103,173568
D,1559019105,173824
D,1559019107,174080
D,1559019110,173824
D,1559019112,173568
D,1559019114,173824
D,1559019116,173824
D,1559019118,174080
D,1559019121,173824
D,1559019123,174336
D,1559019125,174080
P,1559019127,5157
D,1559019127,174336
D,1559019128,173824
D,1559019131,173824
D,1559019133,173568
D,1559019135,173824
D,1559019137,173056
D,1559019139,173824
D,1559019142,172544
D,1559019144,174080
D,1559019146,173568
D,1559019148,174080
D,1559019150,173824
D,1559019153,173312
D,1559019155,173568
P,1559019156,5156
D,1559019157,173568
D,1559019159,173568
D,1559019161,173824
D,1559019164,174080
D,1559019166,173824
D,1559019168,173568
D,1559019169,174336
D,1559019171,173824
D,1559019174,174080
D,1559019176,173824
D,1559019178,174336
D,1559019180,173568
D,1559019182,173824
D,1559019185,173824
P,1559019185,5156
D,1559019187,174080
D,1559019189,173568
D,1559019191,174080
D,1559019193,173824
D,1559019196,173568
D,1559019198,173824
D,1559019200,173312
D,1559019202,174080
D,1559019204,173568
D,1559019207,173824
D,1559019209,173568
D,1559019210,173312
D,1559019212,173824
P,1559019214,5157
D,1559019214,174336
D,1559019217,174080
D,1559019219,174336
D,1559019221,173824
D,1559019223,174080
D,1559019225,173568
D,1559019228,174080
D,1559019230,173824
D,1559019232,173568
D,1559019234,173824
D,1559019236,173568
D,1559019239,173312
D,1559019241,174080
D,1559019243,174080
P,1559019244,5156
D,1559019245,174080
D,1559019247,173824
D,1559019250,173824
D,1559019251,174080
D,1559019253,173824
D,1559019255,173824
D,1559019257,173312
D,1559019260,173824
D,1559019262,173568
D,1559019264,173824
D,1559019266,173568
D,1559019268,173824
D,1559019271,173568
D,1559019273,173824
P,1559019273,5156
D,1559019275,173056
D,1559019277,173568
D,1559019279,173824
D,1559019282,173824
D,1559019284,173568
D,1559019286,173312
D,1559019288,173568
D,1559019290,173312
D,1559019292,173824
D,1559019294,173568
D,1559019296,173824
D,1559019298,173312
D,1559019301,173568
P,1559019302,5156
D,1559019303,173312
D,1559019305,173568
D,1559019307,173568
D,1559019309,173056
D,1559019312,173568
D,1559019314,173568
D,1559019316,173312
D,1559019318,174080
D,1559019320,173568
D,1559019323,173824
D,1559019325,173568
D,1559019327,173568
D,1559019329,173312
D,1559019331,173312
P,1559019332,5156
D,1559019333,173568
D,1559019335,173824
D,1559019337,173568
D,1559019339,174080
D,1559019341,173056
D,1559019344,173568
D,1559019346,173312
D,1559019348,173312
D,1559019350,173312
D,1559019352,173568
D,1559019355,173568
D,1559019357,173568
D,1559019359,173824
D,1559019361,173824
P,1559019362,5155
D,1559019363,173824
D,1559019366,174080
D,1559019368,173568
D,1559019370,174080
D,1559019372,173824
D,1559019374,174080
D,1559019376,173568
D,1559019378,173056
D,1559019380,173568
D,1559019382,173568
