H,1560817272,272815
D,1560817272,90368
D,1560817274,93184
D,1560817276,93440
D,1560817278,88576
D,1560817281,88320
D,1560817283,88832
D,1560817285,88064
D,1560817287,88320
D,1560817289,88832
D,1560817291,88320
D,1560817293,88576
D,1560817295,88832
D,1560817297,88320
P,1560817301,4997
P,1560817330,4999
D,1560817336,215552
D,1560817338,233728
R,1560817338,5C00DDFC90
R,1560817338,5C00DDFC90
R,1560817338,5C00DDFC90
X,1560817340,604925,13786
X,1560817340,606326,3538
X,1560817341,604723,413
X,1560817341,603361,48232
X,1560817342,604556,11618
X,1560817342,605218,8269
X,1560817343,605104,17122
X,1560817344,605335,3132
X,1560817344,605084,5302
X,1560817345,605211,3605
X,1560817345,605750,6616
X,1560817346,605314,41727
X,1560817346,601710,34386
X,1560817347,608487,23435
X,1560817348,606160,40224
X,1560817348,603927,6720
X,1560817349,605522,46297
X,1560817349,605907,7084
X,1560817350,606407,4617
X,1560817350,606526,3016
X,1560817351,606626,3033
X,1560817351,606379,4223
X,1560817352,606396,3565
X,1560817353,606532,2956
X,1560817353,606561,2109
X,1560817354,606534,4138
X,1560817354,606709,2140
X,1560817355,606680,3071
X,1560817355,606719,2216
X,1560817356,606665,4810
X,1560817357,606703,2767
X,1560817357,606679,3110
X,1560817358,606798,2289
X,1560817358,606583,2992
X,1560817359,606624,2294
X,1560817359,606518,2008
P,1560817360,4990
X,1560817360,606498,2899
X,1560817361,606468,2000
X,1560817361,606671,2612
X,1560817362,606565,2248
X,1560817362,606552,2572
X,1560817363,606570,1940
X,1560817363,606642,3491
X,1560817364,606503,2160
X,1560817365,606454,2583
X,1560817365,606605,3588
X,1560817366,606688,12274
X,1560817366,606845,4227
X,1560817367,606226,4039
X,1560817367,606787,4647
X,1560817368,606853,5581
X,1560817369,606738,2389
X,1560817369,606438,4129
X,1560817370,606631,2953
X,1560817370,603804,12988
X,1560817371,609912,22350
X,1560817371,609213,36941
X,1560817371,607218,34183
X,1560817372,605636,2399
X,1560817372,606643,7527
X,1560817373,605470,5517
X,1560817373,605866,1745
X,1560817374,605675,13920
X,1560817374,606697,17132
X,1560817375,604731,19102
X,1560817375,604634,9846
X,1560817376,605062,6455
X,1560817377,606120,2769
X,1560817377,606042,3317
X,1560817378,606149,1935
X,1560817378,605463,14635
X,1560817379,605908,3204
X,1560817379,606366,3674
X,1560817380,606093,17144
X,1560817381,606077,1394
X,1560817381,606084,1559
X,1560817382,605836,9009
X,1560817382,605983,2607
X,1560817383,606601,3968
X,1560817383,606280,13509
X,1560817384,606308,4798
X,1560817385,606128,2475
X,1560817385,606293,1775
X,1560817386,606285,1725
X,1560817386,606289,1328
X,1560817387,606592,12201
X,1560817387,606353,3359
X,1560817388,606176,1631
X,1560817389,606187,2023
P,1560817389,4991
X,1560817389,606172,1978
X,1560817390,606123,2339
X,1560817390,606241,1468
X,1560817391,606148,2214
X,1560817391,606172,1439
X,1560817392,606220,1396
X,1560817393,606189,1716
X,1560817393,606261,1576
X,1560817394,606216,2789
X,1560817394,606297,1877
X,1560817395,606276,1442
X,1560817395,606256,2185
X,1560817396,606566,1561
X,1560817396,606355,4812
X,1560817397,606354,1435
X,1560817398,606475,1950
X,1560817398,606406,2649
X,1560817399,606263,1776
X,1560817399,606765,11630
X,1560817400,606248,2179
X,1560817400,606493,1764
X,1560817401,606396,2977
X,1560817402,606246,3171
X,1560817402,606459,1900
X,1560817403,606537,2584
X,1560817403,606465,2204
X,1560817404,607164,6276
X,1560817404,606129,6381
X,1560817405,606459,3438
X,1560817406,606558,1639
X,1560817406,606548,1443
X,1560817407,606558,1978
X,1560817407,606645,2019
X,1560817408,606543,2349
X,1560817408,606522,1824
X,1560817409,606490,1897
X,1560817410,606762,18155
X,1560817410,606698,1941
X,1560817411,606857,2797
X,1560817411,606795,2076
X,1560817412,606743,1960
X,1560817412,606596,1305
X,1560817412,606537,1884
X,1560817413,606584,1728
X,1560817413,606572,2251
X,1560817414,606577,10334
X,1560817414,606026,14488
X,1560817415,603844,19677
X,1560817415,609305,23932
X,1560817416,606333,3931
X,1560817417,606538,3090
X,1560817417,606335,1922
X,1560817418,606422,11950
P,1560817418,4990
X,1560817418,606508,2822
X,1560817419,606616,1187
X,1560817419,606505,2415
X,1560817420,606546,23489
X,1560817420,606791,2581
X,1560817421,606548,3693
X,1560817422,606794,2935
X,1560817422,607648,10298
X,1560817423,606456,1799
X,1560817423,606793,4104
X,1560817424,606784,2658
X,1560817424,606517,4356
