H,1559545793,272815
D,1559545793,175104
D,1559545796,174848
D,1559545798,174592
D,1559545800,174848
D,1559545802,174592
D,1559545804,174848
D,1559545807,175104
D,1559545808,174592
D,1559545810,174592
D,1559545812,174848
D,1559545815,174848
P,1559545815,5102
D,1559545817,174848
D,1559545819,174336
D,1559545821,174080
D,1559545823,173824
D,1559545826,174336
D,1559545828,174336
D,1559545830,174336
D,1559545832,174336
D,1559545834,174848
D,1559545837,174080
D,1559545839,174848
D,1559545841,174592
D,1559545843,174592
D,1559545845,174592
P,1559545845,5019
D,1559545848,174592
D,1559545849,175104
D,1559545851,174848
D,1559545853,174848
D,1559545855,174592
D,1559545858,174592
D,1559545860,174336
D,1559545862,174848
D,1559545864,174592
D,1559545866,174592
R,1559545866,000000000
X,1559545868,275115,2408
X,1559545869,275366,452
X,1559545869,275377,400
X,1559545870,275606,160
X,1559545870,275729,134
X,1559545871,275607,143
X,1559545872,275570,138
X,1559545872,275391,198
X,1559545873,275547,178
X,1559545873,275532,171
X,1559545874,275576,204
O,1559545874,275661,196
P,1559545875,5095
O,1559545875,275716,154
O,1559545876,275697,269
O,1559545876,275544,588
O,1559545877,275528,362
O,1559545877,275211,374
O,1559545878,275273,344
O,1559545878,275503,266
O,1559545879,275137,311
O,1559545880,275497,718
O,1559545880,275339,174
O,1559545881,275530,127
O,1559545881,275410,282
O,1559545882,275770,380
O,1559545882,275896,185
O,1559545883,275535,676
O,1559545884,275509,463
O,1559545884,275577,151
O,1559545885,275560,189
O,1559545885,275623,176
O,1559545886,275587,110
O,1559545886,275609,128
O,1559545887,275585,158
O,1559545887,275661,207
O,1559545888,275729,173
O,1559545889,275793,151
O,1559545889,275718,338
O,1559545889,275712,279
O,1559545889,275814,207
O,1559545890,275968,250
O,1559545890,275956,162
O,1559545891,275832,202
O,1559545892,275706,493
O,1559545892,275588,306
O,1559545893,275529,1812
O,1559545893,274538,1048
O,1559545894,274733,762
O,1559545894,275333,145
O,1559545895,275380,157
O,1559545896,275436,312
O,1559545896,275501,288
O,1559545897,275780,251
O,1559545897,275747,164
O,1559545898,275570,454
O,1559545898,275519,248
O,1559545899,275689,223
O,1559545900,275762,303
O,1559545900,275847,259
O,1559545901,275760,397
O,1559545901,275838,172
O,1559545902,275830,132
O,1559545902,275821,85
O,1559545903,275618,273
O,1559545904,275452,345
P,1559545904,5093
O,1559545904,275447,113
O,1559545905,275642,303
O,1559545905,275687,147
O,1559545906,275492,391
O,1559545906,275745,404
O,1559545907,275820,226
O,1559545908,275809,187
O,1559545908,275813,136
O,1559545909,275776,140
O,1559545909,275957,154
O,1559545910,276032,140
O,1559545910,276080,70
O,1559545911,276069,144
O,1559545911,276073,96
O,1559545912,276078,138
O,1559545913,276089,108
O,1559545913,276111,126
O,1559545914,276117,144
O,1559545914,276009,282
O,1559545915,275989,169
O,1559545915,276096,102
O,1559545916,276107,50
O,1559545917,276136,143
O,1559545917,276177,153
O,1559545918,276131,103
O,1559545918,275948,242
O,1559545919,275771,230
O,1559545919,275907,719
O,1559545920,275557,662
O,1559545921,275883,297
O,1559545921,276077,312
O,1559545922,276101,320
O,1559545922,276027,133
O,1559545923,276006,91
O,1559545923,276038,144
O,1559545924,275880,288
T,1559545924,2971
D,1559545925,174592
D,1559545928,174592
D,1559545930,174336
D,1559545931,174336
P,1559545933,5102
D,1559545933,173568
D,1559545935,174336
D,1559545938,174592
D,1559545940,174336
D,1559545942,174592
D,1559545944,175616
D,1559545946,174080
D,1559545949,174592
D,1559545951,174592
D,1559545953,174080
D,1559545955,174592
D,1559545957,174592
D,1559545960,174336
D,1559545962,174336
P,1559545963,5102
D,1559545964,173824
D,1559545966,174592
D,1559545968,173568
D,1559545971,173824
D,1559545972,173824
D,1559545974,174080
D,1559545976,174336
D,1559545978,174080
D,1559545981,174336
D,1559545983,174848
D,1559545985,174336
D,1559545987,174848
D,1559545989,174080
D,1559545992,174592
P,1559545992,5101
D,1559545994,175104
D,1559545996,174592
D,1559545998,174592
D,1559546000,174080
D,1559546003,174080
D,1559546005,174080
D,1559546007,174336
D,1559546009,173568
D,1559546011,173568
D,1559546013,173824
D,1559546015,173568
D,1559546017,173056
D,1559546019,173056
P,1559546021,5102
D,1559546021,173568
D,1559546024,173824
D,1559546026,173312
D,1559546028,173312
D,1559546030,173056
D,1559546032,173056
D,1559546035,173824
D,1559546037,173056
D,1559546039,173568
D,1559546041,173056
D,1559546043,173056
R,1559546043,000000000
