6733,176384
D,1559806736,176640
D,1559806738,176896
D,1559806740,176640
D,1559806741,176128
D,1559806743,176384
D,1559806746,176128
D,1559806748,176384
P,1559806748,5024
D,1559806750,176384
D,1559806752,176896
D,1559806754,176384
D,1559806757,176384
D,1559806759,176640
D,1559806761,176640
D,1559806763,176896
D,1559806765,176640
D,1559806768,176384
D,1559806770,176384
D,1559806772,176128
D,1559806774,176128
D,1559806776,176384
P,1559806778,5025
D,1559806779,176640
D,1559806781,176896
D,1559806782,177408
D,1559806784,176896
D,1559806786,176128
D,1559806789,176640
D,1559806791,176896
D,1559806793,177152
D,1559806795,176640
D,1559806798,176640
D,1559806800,176640
D,1559806802,176640
D,1559806804,176384
D,1559806806,176128
P,1559806808,5026
D,1559806809,176384
D,1559806811,176384
D,1559806813,176128
D,1559806815,176128
D,1559806817,176384
D,1559806820,175872
D,1559806822,176640
D,1559806823,176128
D,1559806825,176384
D,1559806827,176384
D,1559806830,176640
D,1559806832,176384
D,1559806834,176384
D,1559806836,176640
P,1559806837,5025
D,1559806838,176640
D,1559806841,176896
D,1559806843,176128
D,1559806845,175872
D,1559806847,176128
D,1559806849,176384
D,1559806852,175616
D,1559806854,176128
D,1559806856,176384
D,1559806858,176128
D,1559806860,176384
D,1559806863,176128
D,1559806864,176384
P,1559806866,5025
D,1559806866,176384
D,1559806868,175872
D,1559806870,176128
D,1559806873,176384
D,1559806875,176128
D,1559806877,176128
D,1559806879,176128
D,1559806881,176384
D,1559806884,176128
D,1559806886,176128
D,1559806888,176640
D,1559806890,176128
D,1559806892,176128
D,1559806895,175616
P,1559806896,5025
D,1559806897,175872
D,1559806899,175616
D,1559806901,175616
D,1559806903,175872
D,1559806905,175616
D,1559806907,176128
D,1559806909,175872
D,1559806911,176640
D,1559806913,176384
D,1559806916,175872
D,1559806918,176128
D,1559806920,176128
D,1559806922,175616
D,1559806924,175616
P,1559806925,5024
D,1559806927,176384
D,1559806929,175104
D,1559806931,175872
D,1559806933,175360
D,1559806935,175616
D,1559806938,176384
D,1559806940,176128
D,1559806942,176128
D,1559806944,176128
D,1559806945,175872
D,1559806948,175872
D,1559806950,175872
D,1559806952,175616
P,1559806954,5025
D,1559806954,175616
D,1559806956,175616
D,1559806959,175616
D,1559806961,175872
D,1559806963,175104
D,1559806965,175360
D,1559806967,175872
D,1559806970,175360
D,1559806972,175872
D,1559806974,175616
D,1559806976,175360
D,1559806978,175616
D,1559806981,175616
D,1559806983,175872
P,1559806984,5025
D,1559806985,175616
D,1559806986,175616
D,1559806988,175104
D,1559806991,175360
D,1559806993,175104
D,1559806995,175872
D,1559806997,175616
D,1559806999,176128
D,1559807002,176128
D,1559807004,175616
D,1559807006,176128
D,1559807008,175360
D,1559807011,176128
D,1559807013,175872
P,1559807013,5025
D,1559807015,175360
D,1559807017,175360
D,1559807019,175360
D,1559807022,176128
D,1559807024,175616
D,1559807026,175872
D,1559807027,175616
D,1559807029,176128
D,1559807032,175104
D,1559807034,175616
D,1559807036,175104
D,1559807038,175616
D,1559807040,175616
P,1559807042,5024
D,1559807043,175872
D,1559807045,175872
D,1559807047,175360
D,1559807049,175616
D,1559807051,175616
D,1559807054,175872
D,1559807056,175616
D,1559807058,175616
D,1559807060,175616
D,1559807062,175360
D,1559807065,175616
D,1559807067,175872
D,1559807068,175872
D,1559807070,175872
P,1559807071,5026
D,1559807072,175104
D,1559807075,175104
D,1559807077,175360
D,1559807079,175360
D,1559807081,175616
D,1559807083,175872
D,1559807086,175360
D,1559807088,175872
D,1559807090,176128
D,1559807092,175360
D,1559807094,175616
D,1559807097,176128
D,1559807099,175360
D,1559807101,175616
P,1559807102,5025
D,1559807103,175872
D,1559807105,175616
D,1559807108,175104
D,1559807109,176128
D,1559807111,175616
D,1559807113,175616
