4491,181760
P,1559794492,4933
D,1559794494,182272
D,1559794496,182016
D,1559794498,181504
D,1559794500,181248
D,1559794502,181760
D,1559794505,181248
D,1559794507,181504
D,1559794509,180992
D,1559794511,181248
D,1559794513,181504
D,1559794516,181504
D,1559794518,181760
D,1559794519,181504
P,1559794521,5034
D,1559794521,181504
D,1559794523,181504
D,1559794526,181248
D,1559794528,180992
D,1559794530,182016
D,1559794532,181248
D,1559794534,181504
D,1559794537,181760
D,1559794539,181760
D,1559794541,181248
D,1559794543,181504
D,1559794545,181248
D,1559794548,181760
D,1559794550,181504
P,1559794551,5033
D,1559794552,181760
D,1559794554,181760
D,1559794556,181760
D,1559794559,181248
D,1559794560,181504
D,1559794562,181760
D,1559794564,181248
D,1559794566,181248
D,1559794569,181760
D,1559794571,181248
D,1559794573,181248
D,1559794575,181760
D,1559794577,181504
D,1559794580,181504
P,1559794580,4968
D,1559794582,181504
D,1559794584,180992
D,1559794586,181248
D,1559794588,181248
D,1559794591,181248
D,1559794593,181248
D,1559794595,181248
D,1559794597,181248
D,1559794600,181504
D,1559794601,181760
D,1559794603,180992
D,1559794605,181248
D,1559794607,181248
P,1559794609,5035
D,1559794610,181504
D,1559794612,180992
D,1559794614,181248
D,1559794616,181504
D,1559794618,181504
D,1559794621,180992
D,1559794623,181504
D,1559794625,180992
D,1559794627,181504
D,1559794629,180992
D,1559794632,181248
D,1559794634,180992
D,1559794636,180992
D,1559794638,181248
P,1559794639,5033
D,1559794640,181248
D,1559794642,181248
D,1559794644,181504
D,1559794646,181504
D,1559794648,182016
D,1559794650,181248
D,1559794653,180992
D,1559794655,181760
D,1559794657,180992
D,1559794659,180992
D,1559794661,180992
D,1559794664,180992
D,1559794666,180992
D,1559794668,181760
P,1559794668,5033
D,1559794670,181248
D,1559794672,180992
D,1559794675,180992
D,1559794677,180480
D,1559794679,180992
D,1559794681,180736
D,1559794682,181248
D,1559794685,180992
D,1559794687,181760
D,1559794689,181504
D,1559794691,181504
D,1559794693,181504
D,1559794696,180992
P,1559794697,5033
D,1559794698,180992
D,1559794700,180992
D,1559794702,180992
D,1559794704,181504
D,1559794707,180992
D,1559794709,181504
D,1559794711,181760
D,1559794713,181504
D,1559794715,181248
D,1559794718,181504
D,1559794720,181504
D,1559794722,181504
D,1559794723,181504
D,1559794725,181248
P,1559794726,5034
D,1559794728,181248
D,1559794730,181248
D,1559794732,181504
D,1559794734,181248
D,1559794736,181248
D,1559794739,181248
D,1559794741,181504
D,1559794743,180992
D,1559794745,181248
D,1559794747,181248
D,1559794750,181504
D,1559794752,181504
D,1559794754,181504
D,1559794756,180992
P,1559794757,5033
D,1559794758,181248
D,1559794761,181248
D,1559794763,181248
D,1559794764,181504
D,1559794766,180992
D,1559794768,180736
D,1559794771,181504
D,1559794773,181248
D,1559794775,181248
D,1559794777,181504
D,1559794779,181504
D,1559794782,181760
D,1559794784,180992
P,1559794786,5034
D,1559794786,181504
D,1559794788,181248
D,1559794790,181504
D,1559794793,181248
D,1559794795,180736
D,1559794797,181248
D,1559794799,180992
D,1559794801,181248
D,1559794804,181504
D,1559794805,181504
D,1559794807,180480
D,1559794809,181504
D,1559794812,180736
D,1559794814,181504
P,1559794815,5034
D,1559794816,181504
D,1559794818,180992
D,1559794820,181248
D,1559794823,180992
D,1559794825,181248
D,1559794827,181248
D,1559794829,180992
D,1559794831,181248
D,1559794834,181248
D,1559794836,181504
D,1559794838,181504
D,1559794840,180736
D,1559794842,181248
D,1559794845,181248
P,1559794845,5032
D,1559794846,180736
D,1559794848,181248
D,1559794850,181248
D,1559794852,180736
D,1559794855,181248
D,1559794857,180736
D,1559794859,181248
D,1559794861,180736
D,1559794863,181248
D,1559794866,181760
D,1559794868,180992
D,1559794870,180992
D,1559794872,180736
P,1559794874,5034
D,1559794874,180992
