H,1559264261,272815
D,1559264261,130816
D,1559264263,131840
D,1559264265,131072
D,1559264268,131584
D,1559264270,131328
D,1559264272,130816
D,1559264274,130816
P,1559264276,5128
D,1559264276,130816
D,1559264278,130560
D,1559264280,131072
D,1559264282,131072
D,1559264284,131328
D,1559264286,130816
D,1559264289,320256
R,1559264289,5C00DDFC90
X,1559264290,531704,27347
X,1559264291,535568,4008
X,1559264292,535667,5324
X,1559264292,535947,3923
X,1559264293,536991,7232
X,1559264293,537788,4833
X,1559264294,538406,5777
X,1559264294,539148,5822
X,1559264295,539115,3793
X,1559264296,539512,12364
X,1559264296,540147,5203
X,1559264297,540068,5070
X,1559264297,540179,6279
X,1559264298,541506,5055
X,1559264298,541671,22604
X,1559264299,542435,7139
X,1559264299,542667,2078
X,1559264300,542626,8058
X,1559264301,542286,7255
X,1559264301,542297,3395
X,1559264302,542603,2241
X,1559264302,542661,15737
X,1559264303,543617,7144
X,1559264303,543051,7728
X,1559264304,543070,5775
X,1559264305,543227,3627
P,1559264305,5120
X,1559264305,543801,5463
X,1559264306,543662,5717
X,1559264306,543873,3804
X,1559264307,543819,16525
X,1559264307,543914,4173
X,1559264308,544495,5615
X,1559264309,544576,2186
X,1559264309,544040,23906
X,1559264310,543850,10929
X,1559264310,544073,3266
X,1559264311,543957,1666
X,1559264311,544219,2103
X,1559264312,544041,2185
X,1559264313,544006,1934
X,1559264313,543814,7999
X,1559264314,543903,9257
X,1559264314,543504,6221
X,1559264315,544495,10195
X,1559264315,544094,4182
X,1559264316,544366,3610
X,1559264317,544492,4803
X,1559264317,544021,4899
X,1559264317,544661,8352
X,1559264317,544816,13291
X,1559264318,544662,9197
X,1559264318,544596,8656
X,1559264319,544975,1405
X,1559264320,544955,1975
X,1559264320,544996,2222
X,1559264321,545070,2241
X,1559264321,544782,2017
X,1559264322,545146,2182
X,1559264322,545259,1305
X,1559264323,545296,11581
X,1559264323,545511,12435
X,1559264324,545116,9697
X,1559264325,545449,2914
X,1559264325,545492,1719
X,1559264326,545504,2182
X,1559264326,545422,1717
X,1559264327,545318,21781
X,1559264327,545096,10647
X,1559264328,545461,5791
X,1559264329,545122,4339
X,1559264329,545376,4187
X,1559264330,544885,19386
X,1559264330,546365,19044
X,1559264331,545678,15688
X,1559264331,545626,13963
X,1559264332,546096,27732
X,1559264333,545746,6233
X,1559264333,546880,22648
X,1559264334,543948,26296
P,1559264334,5122
X,1559264334,545564,14338
X,1559264335,540282,61997
X,1559264335,544562,35726
X,1559264336,555864,26390
X,1559264337,534987,24305
X,1559264337,462928,12915
X,1559264338,239159,9423
X,1559264338,238546,2554
X,1559264339,238609,1318
X,1559264339,238363,372
X,1559264340,238100,255
X,1559264341,238042,181
X,1559264341,237850,208
X,1559264342,237650,119
X,1559264342,237721,181
X,1559264343,237720,207
X,1559264343,237762,165
O,1559264344,237690,132
O,1559264345,237673,158
O,1559264345,237622,126
O,1559264346,237613,150
O,1559264346,237519,136
O,1559264347,237476,149
O,1559264347,237488,126
O,1559264348,237555,164
O,1559264348,237527,156
O,1559264349,237566,113
O,1559264350,237625,228
O,1559264350,237685,160
O,1559264351,237689,345
O,1559264351,237597,75
O,1559264352,237518,187
O,1559264352,237532,190
O,1559264353,237524,171
O,1559264354,237514,197
O,1559264354,237478,175
O,1559264355,237490,155
O,1559264355,237471,221
O,1559264356,237335,121
O,1559264356,237339,146
O,1559264357,237280,169
O,1559264358,237280,182
O,1559264358,237326,183
O,1559264358,237361,150
O,1559264358,237268,298
O,1559264359,237288,113
O,1559264359,237292,297
O,1559264360,237254,166
O,1559264361,237244,106
O,1559264361,237207,149
O,1559264362,237189,234
O,1559264362,237101,137
O,1559264363,237124,169
P,1559264363,5124
O,1559264363,237015,128
O,1559264364,236984,144
O,1559264365,237042,275
O,1559264365,236996,253
O,1559264366,236986,214
O,1559264366,236938,176
O,1559264367,237060,209
O,1559264367,237080,232
O,1559264368,237057,129
O,1559264368,236949,167
O,1559264369,236986,162
O,1559264370,237029,221
O,1559264370,237171,135
O,1559264371,237165,131
O,1559264371,237210,118
O,1559264372,237170,125
O,1559264372,237280,160
O,1559264373,237294,111
O,1559264374,237302,147
O,1559264374,237378,153
O,1559264375,237422,189
O,1559264375,237419,162
O,1559264376,237401,144
O,1559264376,237512,130
O,1559264377,237404,121
