H,1558901605,272815
T,1558901605,2896
U,1558901606,64656
X,1558901607,597465,1028
X,1558901608,597443,940
X,1558901608,597444,749
X,1558901609,597459,1761
X,1558901609,597455,1036
X,1558901610,597433,1278
X,1558901610,597508,478
X,1558901611,597492,1753
X,1558901612,597537,1280
X,1558901612,597499,939
X,1558901613,597499,1073
X,1558901613,597458,1155
X,1558901614,597401,10817
X,1558901614,597470,1116
X,1558901615,597474,780
X,1558901616,597471,703
X,1558901616,597421,907
X,1558901617,597631,14090
X,1558901617,597533,4002
X,1558901618,597561,1004
X,1558901618,597562,985
X,1558901619,597491,1466
X,1558901620,597542,919
X,1558901620,597530,1204
X,1558901621,597464,1115
X,1558901621,597395,1991
X,1558901622,597657,2315
X,1558901622,597485,2183
X,1558901623,597511,779
X,1558901624,597526,611
X,1558901624,597468,860
X,1558901625,597447,1097
X,1558901625,597451,822
X,1558901626,597449,889
X,1558901626,597425,1112
P,1558901626,5184
X,1558901627,597502,1152
X,1558901628,597421,1129
X,1558901628,597435,1362
X,1558901629,597383,1110
X,1558901629,597430,645
X,1558901630,597442,656
X,1558901630,597400,970
X,1558901631,597411,989
X,1558901631,597475,1354
X,1558901632,597515,711
X,1558901632,597458,1597
X,1558901632,597422,897
A,1558901632,597469,162
T,1558901633,2896
U,1558901633,64656
X,1558901634,597769,874
X,1558901635,597698,1291
X,1558901636,597831,909
X,1558901636,597774,1255
X,1558901637,597866,1333
X,1558901637,597819,1224
X,1558901638,597863,807
X,1558901638,597932,871
X,1558901639,597854,1641
X,1558901639,597919,776
X,1558901640,597868,982
X,1558901641,597844,913
X,1558901641,597820,2252
X,1558901642,597826,773
X,1558901642,597879,867
X,1558901643,597777,810
X,1558901643,597805,629
X,1558901644,597830,1153
X,1558901645,597832,785
X,1558901645,597811,1248
X,1558901646,597884,704
X,1558901646,597778,1011
X,1558901647,597855,1031
X,1558901647,597812,1089
X,1558901648,597814,898
X,1558901649,597822,889
X,1558901649,597853,1200
X,1558901650,597811,855
X,1558901650,597759,969
X,1558901651,597803,901
X,1558901651,597836,1103
X,1558901652,597787,1671
X,1558901653,597822,940
X,1558901653,597842,1115
X,1558901654,597729,1090
X,1558901654,597811,836
A,1558901654,597833,173
T,1558901654,2896
U,1558901655,64656
P,1558901656,5187
X,1558901656,598048,1151
X,1558901657,598115,857
X,1558901657,598087,1596
X,1558901658,598012,1454
X,1558901658,598052,844
X,1558901659,598073,1159
X,1558901660,598026,773
X,1558901660,598083,2223
X,1558901661,598036,967
X,1558901661,598059,1322
X,1558901662,598040,899
X,1558901662,598197,1133
X,1558901663,598150,779
X,1558901664,598133,828
X,1558901664,598086,1140
X,1558901665,598087,1004
X,1558901665,598056,1049
X,1558901666,598034,1120
X,1558901666,598145,786
X,1558901667,598080,1195
X,1558901668,598225,1627
X,1558901668,598041,2279
X,1558901669,598185,976
X,1558901669,598141,826
X,1558901670,598060,1150
X,1558901670,598079,862
X,1558901671,598071,1465
X,1558901672,598210,960
X,1558901672,598134,1071
X,1558901673,598127,907
X,1558901673,598137,873
X,1558901673,597794,7035
X,1558901673,598169,1637
X,1558901674,598094,1281
X,1558901675,598275,1061
X,1558901675,598307,1125
X,1558901676,598271,1443
X,1558901676,598247,1343
X,1558901677,598240,977
X,1558901677,598253,995
X,1558901678,598117,5279
X,1558901679,598180,1701
X,1558901679,598276,931
X,1558901680,598153,1163
X,1558901680,598238,1025
X,1558901681,598252,1024
X,1558901681,598213,738
X,1558901682,598255,818
X,1558901682,598266,755
A,1558901682,598153,250
T,1558901683,2895
U,1558901683,64656
X,1558901684,598488,1171
P,1558901685,5186
X,1558901685,598504,1426
X,1558901686,598427,795
X,1558901686,598455,1181
X,1558901687,598457,818
X,1558901687,598392,1287
X,1558901688,598473,853
X,1558901688,598477,770
X,1558901689,598392,812
X,1558901690,598451,994
X,1558901690,598464,1264
X,1558901691,598396,2019
X,1558901691,598480,966
X,1558901692,598417,1059
X,1558901692,598402,1442
X,1558901693,598376,722
X,1558901694,598387,950
X,1558901694,598411,1542
X,1558901695,598476,1411
X,1558901695,598446,2261
X,1558901696,598420,1212
X,1558901696,598449,704
X,1558901697,598455,942
X,1558901698,598499,906
X,1558901698,598502,875
X,1558901699,598478,1097
X,1558901699,598547,1145
X,1558901700,598600,1544
