1558919402,171008
D,1558919404,171520
D,1558919406,171008
D,1558919408,171008
P,1558919410,5174
D,1558919411,172032
D,1558919413,171264
D,1558919415,170752
D,1558919417,171264
D,1558919419,171520
D,1558919422,171264
D,1558919424,171264
D,1558919426,171008
D,1558919428,171008
D,1558919430,171008
D,1558919433,171008
D,1558919434,171776
D,1558919436,171008
D,1558919438,171520
P,1558919439,5173
D,1558919440,171008
D,1558919443,171264
D,1558919445,171520
D,1558919447,171264
D,1558919449,171008
D,1558919451,171264
D,1558919454,171520
D,1558919456,170752
D,1558919458,171008
D,1558919460,170496
D,1558919462,170752
D,1558919465,170752
D,1558919467,171008
D,1558919469,170752
P,1558919469,5070
D,1558919471,171008
D,1558919473,171008
D,1558919475,170496
D,1558919477,171008
D,1558919479,169984
D,1558919481,171008
D,1558919483,170496
D,1558919486,170752
D,1558919488,170496
D,1558919490,170240
D,1558919492,170752
D,1558919494,170752
D,1558919497,170240
P,1558919498,5172
D,1558919499,170496
D,1558919501,171008
D,1558919503,170240
D,1558919505,170752
D,1558919508,170496
D,1558919510,170496
D,1558919512,169984
D,1558919514,170496
D,1558919515,170752
D,1558919518,170240
D,1558919520,169984
D,1558919522,170496
D,1558919524,169984
D,1558919526,169984
P,1558919527,5174
D,1558919529,169984
D,1558919531,169984
D,1558919533,170240
D,1558919535,169984
D,1558919537,170240
D,1558919540,170496
D,1558919542,169728
D,1558919544,169472
D,1558919546,170496
D,1558919548,170240
D,1558919551,169984
D,1558919553,170240
D,1558919555,170496
D,1558919556,170240
P,1558919556,5078
D,1558919558,169728
D,1558919561,169984
D,1558919563,169984
D,1558919565,170240
D,1558919567,170240
D,1558919569,170240
D,1558919572,170240
D,1558919574,169984
D,1558919576,169728
D,1558919578,170240
D,1558919580,170240
D,1558919583,170496
D,1558919585,170496
P,1558919587,5173
D,1558919587,170752
D,1558919589,169728
D,1558919591,169728
D,1558919594,170240
D,1558919596,170240
D,1558919597,170496
D,1558919599,169984
D,1558919602,169984
D,1558919604,170752
D,1558919606,169728
D,1558919608,169984
D,1558919610,170496
D,1558919613,169984
D,1558919615,170496
P,1558919616,5173
D,1558919617,169472
D,1558919619,169728
D,1558919621,169728
D,1558919624,169728
D,1558919626,169984
D,1558919628,169728
D,1558919630,169984
D,1558919632,170240
D,1558919635,169984
D,1558919637,169728
D,1558919638,170240
D,1558919640,169472
D,1558919642,169984
D,1558919645,170496
P,1558919645,5085
D,1558919647,170240
D,1558919649,169728
D,1558919651,170240
D,1558919653,169984
D,1558919656,169728
D,1558919658,170240
D,1558919660,169984
D,1558919662,169984
D,1558919664,169728
D,1558919667,168960
D,1558919669,169984
D,1558919671,169472
D,1558919673,169472
P,1558919675,5172
D,1558919675,170240
D,1558919678,169728
D,1558919679,169216
D,1558919681,169472
D,1558919683,169472
D,1558919685,169728
D,1558919688,169472
D,1558919690,169216
D,1558919692,169728
D,1558919694,169216
D,1558919696,169728
D,1558919699,169728
D,1558919701,169728
D,1558919703,169728
P,1558919704,5174
D,1558919705,169216
D,1558919707,169472
D,1558919710,169472
D,1558919712,169216
D,1558919714,169728
D,1558919716,169216
D,1558919718,170240
D,1558919720,169216
D,1558919722,169984
D,1558919724,169728
D,1558919726,169472
D,1558919728,169472
D,1558919731,169472
D,1558919733,169984
P,1558919733,5093
D,1558919735,169472
D,1558919737,169472
D,1558919739,169472
D,1558919742,169216
D,1558919744,169216
D,1558919746,169472
D,1558919748,169472
D,1558919750,169984
D,1558919753,169728
D,1558919755,169216
D,1558919757,169216
D,1558919759,169728
D,1558919761,169216
P,1558919762,5172
D,1558919763,169728
D,1558919765,168960
D,1558919767,169472
D,1558919769,169728
D,1558919771,169728
D,1558919774,169728
D,1558919776,169984
D,1558919778,169728
D,1558919780,169472
D,1558919782,169216
D,1558919785,169216
D,1558919787,169472
D,1558919789,169472
D,1558919791,169216
P,1558919792,5173
D,1558919793,168960
D,1558919796,169216
D,1558919798,169472
D,1558919800,169216
D,1558919802,169984
D,1558919803,169472
D,1558919806,169984
D,1558919808,169216
D,1558919810,169472
D,1558919812,168960
D,1558919815,169472
D,1558919817,168704
