,1558823945,595344,1476
X,1558823945,595033,12812
X,1558823946,595095,8005
X,1558823946,595481,1195
X,1558823947,595393,1224
X,1558823947,595445,1570
X,1558823948,595556,1566
X,1558823948,595279,3075
X,1558823949,595400,1601
X,1558823950,595428,2441
X,1558823950,595415,1922
X,1558823951,595388,1351
X,1558823951,595425,502
X,1558823952,595436,1362
X,1558823952,595434,1885
X,1558823953,595318,1197
X,1558823954,595462,669
X,1558823954,595402,1158
X,1558823955,595394,3033
X,1558823955,595422,604
X,1558823956,595375,1464
X,1558823956,595447,1367
P,1558823957,5172
X,1558823957,595414,1042
X,1558823958,595482,1471
X,1558823958,595296,4803
X,1558823959,595710,1805
X,1558823959,595541,1453
X,1558823960,595577,2816
X,1558823960,595445,1220
X,1558823961,595413,2042
X,1558823962,595495,1959
X,1558823962,595401,1866
X,1558823963,595523,1426
X,1558823963,595453,992
X,1558823964,595445,1551
X,1558823964,595422,626
X,1558823965,595408,513
X,1558823966,595367,1447
X,1558823966,595364,668
X,1558823967,595328,1342
X,1558823967,595418,1166
X,1558823968,595420,591
X,1558823968,595215,16235
X,1558823969,595443,827
X,1558823969,595375,507
X,1558823970,595496,1204
X,1558823971,595865,4958
X,1558823971,594903,6406
X,1558823972,595464,1265
X,1558823972,595431,4907
X,1558823973,595469,776
X,1558823973,595384,1264
X,1558823974,595450,846
X,1558823975,595383,8663
X,1558823975,595489,848
X,1558823976,595345,1018
X,1558823976,595441,1857
X,1558823977,595583,2317
X,1558823977,595182,6407
X,1558823978,595432,748
A,1558823978,595414,159
T,1558823978,2859
X,1558823980,595260,452
X,1558823981,595259,790
X,1558823981,595336,1324
X,1558823982,595276,1095
X,1558823982,595259,1272
X,1558823983,595256,1433
X,1558823983,595253,971
X,1558823984,595272,1480
X,1558823984,595255,3558
X,1558823985,595405,1237
X,1558823986,595372,1486
X,1558823986,595269,850
X,1558823987,595348,1366
P,1558823987,5182
X,1558823987,595312,1427
X,1558823988,595319,1242
X,1558823988,595367,1663
X,1558823989,595350,539
X,1558823990,595301,2934
X,1558823990,595410,7340
X,1558823991,595263,2241
X,1558823991,595392,1778
X,1558823992,595345,1499
X,1558823992,595388,1539
X,1558823993,595375,3396
X,1558823994,595411,1201
X,1558823994,595407,1862
X,1558823995,595342,4853
X,1558823995,595244,1445
X,1558823996,595440,1261
X,1558823996,595383,1518
X,1558823997,595426,2014
X,1558823998,596215,7895
X,1558823998,594871,3729
X,1558823999,595543,1520
X,1558823999,595403,2077
X,1558824000,595576,1022
X,1558824000,595488,2080
X,1558824001,595571,2154
X,1558824002,595483,1636
X,1558824002,595486,1420
X,1558824003,595437,1525
X,1558824003,595559,1237
X,1558824003,595560,667
X,1558824003,595558,1114
X,1558824004,595515,1989
X,1558824004,595576,600
X,1558824005,595631,1283
X,1558824006,595587,1614
X,1558824006,595097,6650
X,1558824007,596011,3758
X,1558824007,595561,1481
X,1558824008,595608,1166
X,1558824008,595543,1436
X,1558824009,595584,547
X,1558824010,595613,964
X,1558824010,595592,1223
X,1558824011,595544,1303
X,1558824011,595520,734
X,1558824012,595459,1153
X,1558824012,595556,1453
X,1558824013,595467,1460
X,1558824014,595441,1080
X,1558824014,595628,589
X,1558824015,595555,1098
X,1558824015,595522,813
X,1558824016,595341,5504
P,1558824016,5183
X,1558824016,595779,1097
X,1558824017,595544,1308
X,1558824018,595667,16300
X,1558824018,595685,1944
X,1558824019,595682,1653
X,1558824019,595670,1485
X,1558824020,595636,1609
X,1558824020,595679,1329
X,1558824021,595417,3394
X,1558824022,596112,6463
X,1558824022,595755,1248
