H,1559607699,272815
D,1559607699,171008
P,1559607699,5002
D,1559607701,171776
D,1559607703,170752
D,1559607706,171008
D,1559607708,170496
D,1559607710,171008
D,1559607712,171008
D,1559607714,171008
D,1559607717,170752
D,1559607719,170752
D,1559607721,171520
D,1559607723,171008
D,1559607724,170496
D,1559607727,170752
P,1559607728,5091
D,1559607729,171264
D,1559607731,171008
D,1559607733,171008
D,1559607735,170752
D,1559607738,171008
D,1559607740,171008
D,1559607742,171008
D,1559607744,170752
D,1559607746,171264
D,1559607749,171008
D,1559607751,448000
R,1559607751,5C00DDFC90
R,1559607751,5C00DDFC90
R,1559607751,5C00DDFC90
X,1559607753,691569,53413
X,1559607753,690459,63824
X,1559607754,690317,26562
X,1559607754,691286,35991
X,1559607755,688507,24498
X,1559607756,689927,30253
X,1559607756,690164,28247
X,1559607757,689180,17287
X,1559607757,690153,5830
X,1559607758,690876,10999
X,1559607758,689766,14697
P,1559607758,5084
X,1559607759,689634,18085
X,1559607760,690784,3238
X,1559607760,692420,12410
X,1559607761,689243,14263
X,1559607761,690702,39679
X,1559607762,691336,33962
X,1559607762,692477,60862
X,1559607763,689173,11276
X,1559607763,689636,4135
X,1559607764,689445,7458
X,1559607764,690506,37048
X,1559607764,690252,29436
X,1559607765,690634,20199
X,1559607765,690554,2918
X,1559607766,690619,5140
X,1559607766,690681,2798
X,1559607767,690493,4413
X,1559607768,690465,5290
X,1559607768,689952,31701
X,1559607769,688073,32624
X,1559607769,690621,3799
X,1559607770,690489,2975
X,1559607770,690223,2582
X,1559607771,691118,12635
X,1559607772,690657,17484
X,1559607772,688371,20310
X,1559607773,691022,7138
X,1559607773,690428,3791
X,1559607774,690547,3266
X,1559607774,690448,2813
X,1559607775,690196,2973
X,1559607776,691616,32160
X,1559607776,691058,61858
X,1559607777,691512,19915
X,1559607777,691193,5972
X,1559607778,691762,2346
X,1559607778,692018,9363
X,1559607779,692331,51656
X,1559607780,689910,21080
X,1559607780,690012,22797
X,1559607781,691606,6163
X,1559607781,690944,12037
X,1559607782,691091,22733
X,1559607782,690740,19046
X,1559607783,690713,21913
X,1559607784,692526,33409
X,1559607784,689390,24297
X,1559607785,442009,54918
X,1559607785,285894,1938
X,1559607786,285423,740
X,1559607786,285020,453
X,1559607787,284877,429
X,1559607787,284697,162
P,1559607788,5083
X,1559607788,284606,232
X,1559607789,284474,156
X,1559607789,284327,166
X,1559607790,284259,206
X,1559607790,284140,119
X,1559607791,284075,146
O,1559607791,284004,119
O,1559607792,283963,133
O,1559607793,283922,220
O,1559607793,283868,137
O,1559607794,283816,99
O,1559607794,283795,96
O,1559607795,283748,114
O,1559607795,283712,133
O,1559607796,283683,88
O,1559607797,283684,143
O,1559607797,283641,89
O,1559607798,283630,165
O,1559607798,283593,179
O,1559607799,283514,197
O,1559607799,283512,129
O,1559607800,283469,176
O,1559607801,283443,163
O,1559607801,283442,200
O,1559607802,283421,179
O,1559607802,283385,154
O,1559607803,283370,162
O,1559607803,283348,122
O,1559607804,283346,149
O,1559607805,283328,125
O,1559607805,283329,109
O,1559607805,283303,119
O,1559607805,283299,93
O,1559607806,283274,94
O,1559607806,283269,88
O,1559607807,283256,109
O,1559607807,283227,98
O,1559607808,283223,117
O,1559607809,283221,144
O,1559607809,283211,125
O,1559607810,283202,96
O,1559607810,283177,120
O,1559607811,283182,156
O,1559607811,283151,180
O,1559607812,283126,134
O,1559607813,283106,145
O,1559607813,283126,97
O,1559607814,283091,73
O,1559607814,283111,78
O,1559607815,283070,102
O,1559607815,283072,120
O,1559607816,283056,88
O,1559607817,283072,120
P,1559607817,5085
O,1559607817,283035,96
O,1559607818,283066,113
O,1559607818,283018,164
O,1559607819,283016,124
O,1559607819,283003,145
O,1559607820,283004,64
O,1559607821,282973,131
O,1559607821,282962,94
O,1559607822,282946,66
O,1559607822,282961,157
O,1559607823,282977,74
O,1559607823,282961,157
O,1559607824,282960,134
O,1559607825,282932,124
O,1559607825,282933,43
O,1559607826,282930,108
O,1559607826,282940,118
O,1559607827,282929,94
O,1559607827,282930,108
O,1559607828,282932,67
O,1559607829,282907,77
O,1559607829,282893,139
O,1559607830,282877,128
O,1559607830,282861,97
O,1559607831,282863,86
O,1559607831,282866,128
O,1559607832,282836,105
O,1559607832,282832,95
O,1559607833,282831,63
O,1559607834,282834,49
