H,1564611022,266219
P,1564611022,5158
D,1564611023,385536
D,1564611025,384768
D,1564611027,384256
D,1564611029,384256
D,1564611032,385536
D,1564611034,385536
D,1564611035,385024
R,1564611035,000000000
X,1564611037,586084,5654
X,1564611037,588965,2312
X,1564611038,589963,1034
X,1564611038,590331,1597
X,1564611039,590678,1086
X,1564611040,589862,850
X,1564611040,590296,2041
X,1564611041,590592,7274
X,1564611041,591442,3994
X,1564611042,591647,2137
X,1564611042,597198,2761
X,1564611043,597476,1239
X,1564611044,597411,709
X,1564611044,597554,1149
X,1564611045,597602,1136
X,1564611045,598376,2128
X,1564611046,598812,2964
X,1564611046,598872,2092
X,1564611047,599433,1255
X,1564611048,599598,846
X,1564611048,599830,2000
X,1564611049,599593,1508
X,1564611049,599489,784
X,1564611050,599845,1094
X,1564611050,599660,1031
X,1564611051,599856,685
X,1564611052,600114,570
P,1564611052,5151
X,1564611052,600113,1355
X,1564611053,600240,999
X,1564611053,600327,1247
X,1564611054,600642,1606
X,1564611054,600550,1630
X,1564611055,600914,681
X,1564611056,600827,470
X,1564611056,600854,984
X,1564611057,600905,1077
X,1564611057,600984,830
X,1564611058,601051,418
X,1564611058,600966,837
X,1564611059,601023,1182
X,1564611059,600957,1709
X,1564611060,601040,1115
X,1564611061,601005,3405
X,1564611061,600679,2267
X,1564611062,601689,3943
X,1564611062,604124,1013
X,1564611063,603930,1131
X,1564611063,603934,1297
X,1564611064,603910,950
X,1564611065,604015,1048
X,1564611065,604385,693
X,1564611066,604504,756
X,1564611066,604439,1236
X,1564611067,604759,2363
X,1564611067,604940,2040
X,1564611068,604916,1090
X,1564611069,604862,573
X,1564611069,604922,812
X,1564611070,604792,928
X,1564611070,604744,1138
X,1564611071,604765,1549
X,1564611071,604651,1714
X,1564611072,604788,3687
X,1564611073,604962,816
A,1564611073,601225,15100
T,1564611073,2911
U,1564611073,0
X,1564611075,607050,834
X,1564611075,606952,992
X,1564611075,606845,795
X,1564611075,606790,851
X,1564611076,606833,907
X,1564611076,606686,814
X,1564611077,606558,748
X,1564611077,606634,623
X,1564611078,606740,596
X,1564611079,606766,841
X,1564611079,606703,859
X,1564611080,606776,1050
X,1564611080,606600,942
P,1564611081,5149
X,1564611081,606737,1151
X,1564611081,606731,809
X,1564611082,606711,528
X,1564611083,606778,764
X,1564611083,606903,629
X,1564611084,606965,1148
X,1564611084,607044,1280
X,1564611085,606438,959
X,1564611085,606398,921
X,1564611086,606709,624
X,1564611087,606776,869
A,1564611087,606730,652
T,1564611087,2911
U,1564611087,0
X,1564611089,606827,2273
X,1564611089,606849,1165
X,1564611090,606661,480
X,1564611090,606841,778
X,1564611091,606763,866
X,1564611092,606824,936
X,1564611092,620153,14766
X,1564611093,625015,1713
X,1564611093,625966,1302
X,1564611094,626856,1241
X,1564611094,627651,671
X,1564611095,627690,1066
X,1564611096,628029,965
X,1564611096,628084,1309
X,1564611097,628373,1791
X,1564611097,628721,981
X,1564611098,628726,1104
X,1564611098,628691,922
X,1564611099,628827,1179
X,1564611100,628954,856
X,1564611100,628746,826
X,1564611101,628814,938
X,1564611101,628818,1105
X,1564611102,628811,915
X,1564611102,628951,1371
X,1564611103,628899,1612
X,1564611104,628752,994
X,1564611104,628680,802
X,1564611105,628745,1494
X,1564611105,628778,1243
X,1564611106,628920,1560
X,1564611106,629100,1538
X,1564611107,629114,1057
X,1564611107,629248,643
X,1564611108,629123,1511
X,1564611109,629234,1182
X,1564611109,629280,12838
X,1564611110,629461,3351
X,1564611110,629373,2294
P,1564611111,5151
X,1564611111,629459,1290
X,1564611111,629501,3732
X,1564611112,629268,4343
X,1564611113,630178,12694
X,1564611113,629465,19860
X,1564611114,628925,21882
X,1564611114,629352,6790
X,1564611115,629802,5223
X,1564611115,629565,2621
X,1564611116,629713,2128
X,1564611116,629621,2424
X,1564611116,629645,2752
X,1564611117,629677,1397
X,1564611117,629400,1544
X,1564611118,629419,2382
X,1564611118,629947,1210
X,1564611119,630075,1295
X,1564611120,630012,1729
X,1564611120,630220,2012
X,1564611121,630089,1832
X,1564611121,630062,1776
X,1564611122,630105,1078
X,1564611122,630082,1857
X,1564611123,630108,2567
X,1564611124,630094,790
X,1564611124,629851,1470
X,1564611125,630009,1717
X,1564611125,630133,839
X,1564611126,630146,1243
X,1564611126,630202,1540
