9528678,5101
D,1559528679,184832
D,1559528681,185088
D,1559528683,184832
D,1559528685,185088
D,1559528687,185088
D,1559528690,184832
D,1559528692,184320
D,1559528694,184832
D,1559528696,184832
D,1559528698,185344
D,1559528701,185088
D,1559528703,185344
D,1559528704,184832
D,1559528706,184832
P,1559528707,5100
D,1559528708,185088
D,1559528711,185088
D,1559528713,184832
D,1559528715,184576
D,1559528717,185088
D,1559528719,184320
D,1559528722,184832
D,1559528724,184064
D,1559528726,185088
D,1559528728,185088
D,1559528730,184832
D,1559528733,185344
D,1559528735,184832
D,1559528737,184832
P,1559528737,5006
D,1559528739,185344
D,1559528741,185088
D,1559528744,184832
D,1559528745,184832
D,1559528747,185088
D,1559528749,185088
D,1559528752,184832
D,1559528754,184832
D,1559528756,185088
D,1559528758,185088
D,1559528760,184832
D,1559528763,185088
D,1559528765,184832
P,1559528766,5100
D,1559528767,185088
D,1559528769,185600
D,1559528771,185344
D,1559528774,184832
D,1559528776,185344
D,1559528778,184832
D,1559528780,184832
D,1559528782,184576
D,1559528785,185088
D,1559528786,184832
D,1559528788,185088
D,1559528790,185088
D,1559528792,184832
D,1559528795,185088
P,1559528795,5100
D,1559528797,185600
D,1559528799,184832
D,1559528801,185088
D,1559528803,184832
D,1559528806,185088
D,1559528808,184832
D,1559528810,184832
D,1559528812,185088
D,1559528814,184832
D,1559528817,184832
D,1559528819,185088
D,1559528821,185088
D,1559528823,184832
D,1559528825,185088
P,1559528826,5015
D,1559528827,184576
D,1559528829,185088
D,1559528831,185344
D,1559528833,184832
D,1559528835,184832
D,1559528838,185344
D,1559528840,185088
D,1559528842,184832
D,1559528844,185088
D,1559528846,185088
D,1559528849,184832
D,1559528851,184832
D,1559528853,185344
P,1559528855,5099
D,1559528855,185088
D,1559528857,184832
D,1559528860,185344
D,1559528862,184576
D,1559528864,184832
D,1559528866,185344
D,1559528867,185600
D,1559528870,185088
D,1559528872,185088
D,1559528874,185088
D,1559528876,185088
D,1559528878,185088
D,1559528881,185088
D,1559528883,185344
P,1559528884,5100
D,1559528885,184576
D,1559528887,185088
D,1559528889,185088
D,1559528892,184832
D,1559528894,185088
D,1559528896,185344
D,1559528898,185088
D,1559528900,185344
D,1559528903,185344
D,1559528905,185344
D,1559528907,185600
D,1559528908,185088
D,1559528910,185344
D,1559528913,185344
P,1559528913,5016
D,1559528915,185856
D,1559528917,185088
D,1559528919,185600
D,1559528921,185344
D,1559528924,185344
D,1559528926,185088
D,1559528928,184832
D,1559528930,185600
D,1559528932,185344
D,1559528935,185088
D,1559528937,185600
D,1559528939,184576
D,1559528941,185344
P,1559528943,5100
D,1559528943,185088
D,1559528946,185344
D,1559528948,185344
D,1559528949,185600
D,1559528951,185600
D,1559528953,184576
D,1559528956,185600
D,1559528958,185088
D,1559528960,185600
D,1559528962,185088
D,1559528964,184832
D,1559528967,185344
D,1559528969,184832
D,1559528971,185088
P,1559528972,5100
D,1559528973,185856
D,1559528976,185088
D,1559528978,185344
D,1559528980,185344
D,1559528982,185344
D,1559528984,185344
D,1559528987,185088
D,1559528989,185344
D,1559528990,185344
D,1559528992,185344
D,1559528994,185088
D,1559528997,185088
D,1559528999,185344
D,1559529001,185344
P,1559529001,5012
D,1559529003,185600
D,1559529005,185600
D,1559529008,185088
D,1559529010,184832
D,1559529012,185088
D,1559529014,185088
D,1559529016,185088
D,1559529019,184832
D,1559529021,185344
D,1559529023,185088
D,1559529025,185344
D,1559529027,185344
D,1559529030,185344
P,1559529031,5100
D,1559529031,185344
D,1559529033,185344
D,1559529035,184832
D,1559529037,185088
D,1559529040,185088
D,1559529042,185600
D,1559529044,185344
D,1559529046,185344
D,1559529048,185344
D,1559529051,185600
D,1559529053,185344
D,1559529055,185344
D,1559529057,185344
D,1559529059,185088
P,1559529060,5101
D,1559529062,185088
D,1559529064,185344
D,1559529066,185600
D,1559529068,184832
D,1559529070,185088
D,1559529072,185344
