H,1564526168,266219
U,1564526168,0
X,1564526170,694739,1128
X,1564526170,694750,2935
X,1564526171,694838,1058
X,1564526172,694766,1742
X,1564526172,694712,1032
X,1564526173,694685,1389
X,1564526173,694844,952
X,1564526174,694632,836
X,1564526174,694776,1051
X,1564526175,693929,13507
X,1564526176,694731,25814
X,1564526176,694810,3221
X,1564526177,694714,17078
X,1564526177,693840,8418
X,1564526178,694515,7628
X,1564526178,694686,10016
X,1564526179,694972,2437
X,1564526179,694132,3697
P,1564526180,5154
X,1564526180,694549,2165
X,1564526181,694475,1071
X,1564526181,694483,773
X,1564526182,694580,1501
X,1564526182,694517,951
X,1564526183,694557,507
X,1564526183,694537,792
X,1564526184,694490,1511
X,1564526185,694851,2323
X,1564526185,694212,2860
X,1564526186,694455,2602
X,1564526186,694868,2402
X,1564526187,694541,1005
X,1564526187,694545,613
X,1564526188,694824,12682
X,1564526189,694355,22555
X,1564526189,694597,1213
X,1564526190,694485,1627
X,1564526190,694551,535
X,1564526191,694528,773
X,1564526191,694810,3914
X,1564526192,694407,4924
X,1564526193,694520,3673
X,1564526193,694977,2833
X,1564526194,694393,1687
X,1564526194,694568,593
X,1564526195,694453,1239
X,1564526195,694567,1311
X,1564526196,694446,8127
X,1564526196,694496,2829
X,1564526196,694488,1166
X,1564526197,694812,4483
X,1564526197,694090,7927
X,1564526198,694350,20198
X,1564526198,694500,2046
X,1564526199,694340,1516
X,1564526199,694553,1022
X,1564526200,694487,11370
X,1564526201,694472,17667
X,1564526201,694245,5147
X,1564526202,694527,9179
X,1564526202,694485,16339
X,1564526203,694303,3850
X,1564526203,694273,2411
X,1564526204,694411,13497
X,1564526205,693740,8850
X,1564526205,694767,12947
X,1564526206,696465,20686
X,1564526206,693468,11821
X,1564526207,695321,15939
X,1564526207,696325,27078
X,1564526208,692712,49639
X,1564526209,691593,48813
P,1564526209,5157
X,1564526209,698150,35022
X,1564526210,686411,48000
X,1564526210,696991,11953
X,1564526211,693967,3640
X,1564526211,691742,44042
X,1564526212,697642,52989
X,1564526213,700020,27582
X,1564526213,698326,41207
X,1564526214,698289,15151
X,1564526214,697248,25517
X,1564526215,697497,9553
X,1564526215,697318,10524
X,1564526216,696032,13975
X,1564526217,698151,12760
X,1564526217,697497,7594
X,1564526218,696892,9841
X,1564526218,696714,16652
X,1564526219,697238,9314
X,1564526219,697411,1678
X,1564526220,697064,10613
X,1564526221,697111,3549
X,1564526221,697439,3141
X,1564526222,697076,14047
X,1564526222,698046,9158
X,1564526223,696921,7552
X,1564526223,697006,6325
X,1564526224,697128,15394
X,1564526224,697207,5840
X,1564526225,697013,4045
X,1564526226,697141,5199
X,1564526226,697145,2436
X,1564526227,697218,3370
X,1564526227,696444,9057
X,1564526228,696999,8236
X,1564526228,696665,3154
X,1564526229,697841,3401
X,1564526230,696062,6683
X,1564526230,696706,5268
X,1564526231,697066,7642
X,1564526231,696963,1956
X,1564526232,697181,2930
X,1564526232,697126,1327
X,1564526233,697039,1629
X,1564526234,697017,2695
X,1564526234,697119,2828
X,1564526235,697286,5311
X,1564526235,696607,8539
X,1564526236,695836,16334
X,1564526236,696526,15028
X,1564526237,697094,9648
X,1564526237,696731,7935
X,1564526237,697096,5222
X,1564526238,696682,5985
P,1564526238,5156
X,1564526238,697156,2310
X,1564526239,696911,2375
X,1564526239,697425,5307
X,1564526240,696052,2715
X,1564526241,698207,7643
X,1564526241,695648,6351
X,1564526242,697903,7610
X,1564526242,696411,3618
X,1564526243,697139,2458
X,1564526243,696628,16899
X,1564526244,696733,4371
X,1564526245,696751,1015
X,1564526245,697056,3671
X,1564526246,696462,4094
X,1564526246,696831,6157
X,1564526247,695697,6077
X,1564526247,696683,8765
X,1564526248,696530,3676
X,1564526248,696691,2673
X,1564526249,696631,7054
X,1564526250,696501,7682
X,1564526250,697294,4816
X,1564526251,696724,2913
X,1564526251,696622,5450
X,1564526252,697442,9119
X,1564526252,697060,8005
X,1564526253,696166,3964
X,1564526254,697176,3382
X,1564526254,696621,4214
X,1564526255,696618,3001
X,1564526255,696940,2156
X,1564526256,696640,6935
X,1564526256,697117,4750
X,1564526257,696682,1012
X,1564526258,696704,936
X,1564526258,696402,1702
X,1564526259,696556,2856
X,1564526259,696926,4163
X,1564526260,696668,926
X,1564526260,697096,5360
X,1564526261,695699,3719
X,1564526262,696533,3055
X,1564526262,696667,1597
X,1564526263,696512,1218
