4,628473,1575
X,1559864905,628534,1442
X,1559864905,628525,2135
X,1559864906,628537,1340
X,1559864906,627880,6138
X,1559864907,628692,1262
X,1559864907,628556,1188
X,1559864908,628539,1332
X,1559864909,628504,1299
X,1559864909,628470,1634
X,1559864910,628398,1775
X,1559864910,628480,1356
X,1559864911,628525,1325
X,1559864911,628390,1304
X,1559864912,628490,1113
X,1559864913,628431,1256
X,1559864913,628443,1446
X,1559864914,628428,1137
X,1559864914,628390,1230
X,1559864915,628406,797
X,1559864915,628455,1528
X,1559864916,628297,2094
X,1559864917,628422,1716
X,1559864917,628364,1625
X,1559864918,628447,2541
X,1559864918,628184,1710
X,1559864919,628204,1481
X,1559864919,628347,662
X,1559864920,628220,1719
X,1559864921,628335,2147
X,1559864921,628327,1688
X,1559864922,628398,1532
X,1559864922,628363,1326
X,1559864923,628372,1259
X,1559864923,628232,14258
X,1559864924,628098,1744
X,1559864925,628140,1794
X,1559864925,628236,1669
X,1559864926,628318,1315
X,1559864926,627848,3520
X,1559864927,628572,4511
X,1559864927,628282,1264
X,1559864928,628271,1563
X,1559864928,628251,1231
X,1559864929,628291,1589
X,1559864930,628344,1626
X,1559864930,628222,1741
X,1559864931,628286,1587
X,1559864931,628274,1168
P,1559864932,5047
X,1559864932,628344,1533
X,1559864932,628216,1430
X,1559864933,628200,1605
X,1559864934,628259,1193
X,1559864934,628254,963
X,1559864935,628198,952
X,1559864935,628178,1106
X,1559864936,628242,5019
X,1559864936,628235,2088
X,1559864937,628201,1287
X,1559864937,628245,1538
X,1559864937,628312,1158
X,1559864938,628350,888
X,1559864938,628228,1485
X,1559864939,628196,1418
X,1559864939,628170,1178
X,1559864940,628233,1068
X,1559864941,628312,994
X,1559864941,628223,868
A,1559864941,628380,591
T,1559864941,2850
R,1559864942,5C00DDFC90
X,1559864943,627858,1102
X,1559864944,627868,915
X,1559864944,628007,1457
X,1559864945,628129,1165
X,1559864946,628130,1604
X,1559864946,628205,1647
X,1559864947,628061,2152
X,1559864947,628128,1554
X,1559864948,628126,1036
X,1559864948,628049,1296
X,1559864949,628094,1584
X,1559864950,628163,1106
X,1559864950,628180,1325
X,1559864951,628033,1645
X,1559864951,627995,1181
X,1559864952,627990,1338
X,1559864952,628058,1329
X,1559864953,628100,1818
X,1559864954,628072,1243
X,1559864954,628100,1757
X,1559864955,628110,1423
X,1559864955,628057,1111
X,1559864956,628084,1053
X,1559864956,628085,1082
X,1559864957,628136,1413
X,1559864957,628111,1465
X,1559864958,628109,2369
X,1559864959,627956,2108
X,1559864959,627966,1909
X,1559864960,627987,1072
X,1559864960,628010,1182
P,1559864961,5048
X,1559864961,627874,1391
X,1559864961,627933,720
X,1559864962,627977,1025
X,1559864963,628082,1451
X,1559864963,628067,918
X,1559864964,628053,1894
X,1559864964,628121,1662
X,1559864965,628005,1957
X,1559864965,628040,996
X,1559864966,628028,1408
X,1559864967,627967,1100
X,1559864967,627993,1493
X,1559864968,627983,1179
X,1559864968,628014,1077
X,1559864969,627929,913
X,1559864969,627909,1452
