957,583893,1099
X,1559252958,583647,5712
P,1559252958,5139
X,1559252958,582956,15978
X,1559252959,583203,7959
X,1559252959,583334,2772
X,1559252960,582681,9294
X,1559252960,583449,11448
X,1559252961,582930,9558
X,1559252962,582198,3612
X,1559252962,582842,3263
X,1559252963,582934,1292
X,1559252963,582825,2174
X,1559252964,582848,1735
X,1559252964,583069,8392
X,1559252965,583558,13579
X,1559252965,581791,10405
X,1559252966,582998,9962
X,1559252967,582296,5135
X,1559252967,581330,16675
X,1559252968,582102,11508
X,1559252968,582511,2879
X,1559252969,582049,5825
X,1559252969,582367,3441
X,1559252970,582239,1946
X,1559252971,582109,1648
X,1559252971,582326,7662
X,1559252972,582074,2607
X,1559252972,581969,2448
X,1559252973,581530,2257
X,1559252973,581188,15074
X,1559252974,580510,24825
X,1559252975,581413,24021
X,1559252975,581852,13187
X,1559252976,581182,16346
X,1559252976,581206,9482
X,1559252977,581397,9684
X,1559252977,581413,5306
X,1559252978,581092,11944
X,1559252979,581351,1676
X,1559252979,581102,1735
X,1559252980,580817,1642
X,1559252980,579948,39137
X,1559252981,580534,40172
X,1559252981,581168,41011
X,1559252982,577893,36494
X,1559252983,577883,19278
X,1559252983,579260,3461
X,1559252984,579296,1210
X,1559252984,579999,33406
X,1559252985,579984,6282
X,1559252985,580086,11319
X,1559252986,580249,15762
X,1559252986,579729,1598
X,1559252987,579537,1496
X,1559252988,579618,1050
P,1559252988,5138
X,1559252988,579456,1671
X,1559252989,579680,12975
X,1559252989,579838,30084
X,1559252990,579644,24880
X,1559252990,577468,42327
X,1559252991,578302,40203
X,1559252992,577960,22593
X,1559252992,579018,28262
X,1559252993,580254,36395
X,1559252993,578265,27145
X,1559252994,575022,22387
X,1559252994,576384,12957
X,1559252995,576870,8812
X,1559252996,576361,21049
X,1559252996,576400,19350
X,1559252997,576520,2203
X,1559252997,575998,2347
X,1559252997,575995,2752
X,1559252997,576021,4072
X,1559252998,576851,5459
X,1559252999,577175,1863
X,1559252999,577218,1425
X,1559253000,576761,1898
X,1559253000,576261,1851
X,1559253001,576683,2059
X,1559253001,576461,1934
X,1559253002,575853,1700
X,1559253003,575107,1523
X,1559253003,574946,1494
X,1559253004,574878,1471
X,1559253004,574649,2288
X,1559253005,574422,1407
X,1559253005,574278,1696
X,1559253006,573628,1479
X,1559253007,572894,1247
X,1559253007,572379,1002
X,1559253008,572171,1634
X,1559253008,571641,1520
X,1559253009,571615,1942
X,1559253009,571349,1459
X,1559253010,570836,867
A,1559253010,569697,62123
T,1559253010,2860
U,1559253010,64656
X,1559253012,569447,1892
X,1559253012,570103,1673
X,1559253013,569928,1811
X,1559253014,570581,1581
X,1559253014,570196,1910
X,1559253015,570150,1416
X,1559253015,569777,2803
X,1559253016,569166,2350
X,1559253016,568418,2494
X,1559253017,569611,1381
P,1559253017,5138
X,1559253018,568916,1242
X,1559253018,568085,2159
X,1559253019,567141,2398
X,1559253019,566279,4673
X,1559253020,565305,2741
X,1559253020,563855,2104
X,1559253021,562761,2345
X,1559253021,562689,1890
X,1559253022,561993,1897
X,1559253023,562268,1564
X,1559253023,560729,2569
X,1559253024,559902,2237
X,1559253024,561150,2248
X,1559253025,561148,1651
X,1559253025,562506,2163
X,1559253026,563197,1893
X,1559253027,562035,2076
X,1559253027,561346,1590
X,1559253028,558726,3574
X,1559253028,554486,4095
X,1559253029,547715,4387
X,1559253029,542430,3682
