8,592382,2904
X,1560475069,592037,3051
X,1560475070,592203,4393
X,1560475070,592421,2574
X,1560475071,592289,2845
X,1560475071,592187,3673
X,1560475072,592209,3703
X,1560475072,592577,2784
X,1560475073,592695,3155
X,1560475074,592949,3926
X,1560475074,593060,3473
X,1560475075,593089,2910
X,1560475075,592902,2705
X,1560475075,593032,2774
X,1560475075,592977,3913
X,1560475076,593063,3451
X,1560475077,593166,3481
X,1560475077,593388,2809
X,1560475078,593380,3298
X,1560475078,593492,3490
X,1560475079,593850,4934
X,1560475079,593751,3162
P,1560475080,5012
X,1560475080,593961,4124
X,1560475081,593713,2960
X,1560475081,593095,3811
X,1560475082,593205,2921
X,1560475082,593315,3540
X,1560475083,593000,3675
X,1560475083,593313,2936
X,1560475084,593330,2929
X,1560475085,593452,3372
X,1560475085,593346,4084
X,1560475086,593469,2742
X,1560475086,593794,3643
X,1560475087,594161,3714
X,1560475087,593825,2919
X,1560475088,593852,3873
X,1560475089,593732,3044
X,1560475089,593953,3380
X,1560475090,593957,1485
X,1560475090,594387,2586
X,1560475091,594207,3304
X,1560475091,594651,2945
X,1560475092,594784,1509
X,1560475092,594742,3340
X,1560475093,594806,2980
X,1560475094,594660,3204
X,1560475094,594205,2209
X,1560475095,594508,2096
X,1560475095,594311,4425
X,1560475096,594490,2885
X,1560475096,594717,1025
X,1560475097,594508,2642
X,1560475098,594384,2683
X,1560475098,594599,3774
X,1560475099,594483,1954
X,1560475099,594317,2518
X,1560475100,594602,2947
X,1560475100,594832,3999
X,1560475101,594800,1892
X,1560475102,594497,3090
X,1560475102,594350,2837
X,1560475103,594664,3596
X,1560475103,594794,2118
X,1560475104,594913,1570
X,1560475104,595028,2123
X,1560475105,595086,2878
X,1560475106,595085,3396
X,1560475106,595229,9467
X,1560475107,595523,4159
X,1560475107,594915,6855
X,1560475108,595131,13874
X,1560475108,595176,5616
X,1560475109,595428,5805
X,1560475110,595067,4203
P,1560475110,5026
X,1560475110,595482,3774
X,1560475111,595160,2535
X,1560475111,595243,1945
X,1560475112,595161,1550
X,1560475112,595150,1807
X,1560475113,594889,2398
X,1560475113,594631,20198
X,1560475114,594504,9424
X,1560475115,594860,3062
X,1560475115,594686,5225
X,1560475116,595194,3279
X,1560475116,594650,2828
X,1560475116,594414,25277
X,1560475116,594352,7447
X,1560475117,595024,7487
X,1560475118,595022,1644
X,1560475118,595056,2551
X,1560475119,595015,1991
X,1560475119,594844,3440
X,1560475120,594378,2387
X,1560475120,594576,2765
X,1560475121,594625,2388
X,1560475122,594394,2185
X,1560475122,594477,2985
X,1560475123,594431,2486
X,1560475123,594356,2498
X,1560475124,594810,2279
X,1560475124,594761,2483
X,1560475125,594653,3385
X,1560475126,594463,2258
X,1560475126,594229,1920
X,1560475127,594298,3008
X,1560475127,594174,2782
X,1560475128,594159,2992
X,1560475128,593683,1888
