144,263645,2276
X,1564889145,263295,1344
X,1564889145,263438,876
X,1564889146,263347,433
X,1564889147,263317,398
X,1564889147,263336,176
O,1564889148,263305,108
O,1564889148,263269,172
O,1564889149,263274,135
O,1564889149,263274,140
O,1564889150,263268,135
O,1564889150,263231,126
O,1564889151,263213,101
O,1564889152,263202,125
O,1564889152,263175,125
O,1564889153,263186,130
P,1564889153,5120
O,1564889153,263168,122
O,1564889154,263190,156
O,1564889154,263166,113
O,1564889155,263154,149
O,1564889156,263117,113
O,1564889156,263107,86
O,1564889157,263074,92
O,1564889157,263098,86
O,1564889158,263100,85
O,1564889158,263089,128
O,1564889159,263077,154
O,1564889160,263089,138
O,1564889160,263095,59
O,1564889161,263094,120
O,1564889161,263104,135
O,1564889162,263075,96
O,1564889162,263082,71
O,1564889163,263051,100
O,1564889164,263072,66
O,1564889164,263063,114
O,1564889165,263095,522
O,1564889165,263107,202
O,1564889166,263088,174
O,1564889166,263072,219
O,1564889167,263113,409
O,1564889168,263128,148
O,1564889168,263154,208
O,1564889169,263185,150
O,1564889169,263166,202
O,1564889170,263163,225
O,1564889170,263192,175
O,1564889171,263180,145
O,1564889171,263164,178
O,1564889172,263188,134
O,1564889172,263255,195
O,1564889172,263264,108
O,1564889173,263148,130
O,1564889173,263070,182
O,1564889174,263041,185
O,1564889174,263073,120
O,1564889175,263068,88
O,1564889176,263054,126
O,1564889176,263076,179
O,1564889177,263045,147
O,1564889177,263036,89
O,1564889178,263027,128
O,1564889178,263023,116
O,1564889179,263021,228
O,1564889180,263042,152
O,1564889180,263042,120
O,1564889181,263041,95
O,1564889181,263029,142
O,1564889182,263021,70
P,1564889182,5120
O,1564889182,262991,222
O,1564889183,263021,443
O,1564889184,263011,157
O,1564889184,262986,138
O,1564889185,263000,110
O,1564889185,263017,123
O,1564889186,263007,106
O,1564889186,263003,145
O,1564889187,263013,65
O,1564889188,262961,183
O,1564889188,262978,101
O,1564889189,262984,95
O,1564889189,263006,81
O,1564889190,262993,220
O,1564889190,262971,144
O,1564889191,263002,117
O,1564889192,262943,84
O,1564889192,262968,141
O,1564889193,262983,216
O,1564889193,262958,107
O,1564889194,262988,137
O,1564889194,262990,114
O,1564889195,262966,138
O,1564889195,262995,145
O,1564889196,262960,74
