H,1559699328,272815
D,1559699328,176640
D,1559699330,176384
P,1559699332,5046
D,1559699332,176384
D,1559699335,176128
D,1559699337,176640
D,1559699338,176384
D,1559699340,178688
D,1559699342,178688
D,1559699345,178688
D,1559699347,178176
D,1559699349,178944
D,1559699351,178432
D,1559699353,178176
D,1559699356,177664
D,1559699358,177920
D,1559699360,177920
P,1559699361,5071
D,1559699362,178432
D,1559699364,177664
D,1559699367,177920
D,1559699369,178176
D,1559699371,178176
D,1559699373,177920
D,1559699375,178176
D,1559699378,178688
D,1559699379,178432
D,1559699381,178176
D,1559699383,177664
D,1559699385,178176
D,1559699388,178176
D,1559699390,177920
P,1559699390,5069
D,1559699392,178176
D,1559699394,178176
D,1559699396,177664
D,1559699399,177408
D,1559699401,177664
D,1559699403,177920
D,1559699405,177664
D,1559699407,177664
D,1559699410,177664
D,1559699412,177920
D,1559699414,177664
D,1559699416,178176
D,1559699418,177920
P,1559699419,5069
D,1559699420,177664
D,1559699422,467456
R,1559699422,5C00DDFC90
R,1559699422,5C00DDFC90
R,1559699422,5C00DDFC90
X,1559699424,645927,52324
X,1559699424,645459,2791
X,1559699425,644831,50605
X,1559699425,646865,51909
X,1559699426,645026,7480
X,1559699427,645744,2328
X,1559699427,645429,6347
X,1559699428,646112,11194
X,1559699428,645191,5038
X,1559699429,644103,11562
X,1559699429,646056,5159
X,1559699430,645612,2835
X,1559699430,648834,17613
X,1559699431,648360,49075
X,1559699432,646303,59559
X,1559699432,647320,37627
X,1559699433,644571,9006
X,1559699433,644900,6371
X,1559699434,644706,9360
X,1559699434,644781,4261
X,1559699435,644797,3473
X,1559699436,644848,2879
X,1559699436,645389,5702
X,1559699437,644289,11227
X,1559699437,645012,3098
X,1559699438,645141,2424
X,1559699438,644748,7784
X,1559699439,645314,3957
X,1559699440,645072,3777
X,1559699440,644986,2770
X,1559699441,645232,2129
X,1559699441,645106,1969
X,1559699442,644515,12670
X,1559699442,645197,5363
X,1559699443,645348,1935
X,1559699444,645508,6032
X,1559699444,645259,1897
X,1559699445,645415,2222
X,1559699445,646529,14143
X,1559699446,645896,12518
X,1559699446,645702,2386
X,1559699447,645574,2324
X,1559699448,645537,3357
X,1559699448,645583,12547
X,1559699449,645563,4878
X,1559699449,645501,2486
P,1559699449,5064
X,1559699450,645468,8133
X,1559699450,646349,20816
X,1559699451,645607,3240
X,1559699452,645290,11887
X,1559699452,637871,1028
X,1559699453,484542,45799
X,1559699453,280993,8455
X,1559699454,281228,1094
X,1559699454,281223,573
X,1559699455,281215,246
X,1559699455,280999,159
X,1559699456,280868,85
X,1559699457,280746,174
X,1559699457,280641,100
X,1559699458,280559,163
X,1559699458,280460,130
X,1559699459,280398,108
O,1559699459,280338,122
O,1559699460,280294,106
O,1559699460,280258,97
O,1559699460,280223,115
O,1559699461,280204,95
O,1559699461,280134,125
O,1559699462,280120,131
O,1559699462,280083,117
O,1559699463,280057,112
O,1559699464,280015,73
O,1559699464,280001,121
O,1559699465,279974,89
O,1559699465,279949,159
O,1559699466,279945,93
O,1559699466,279913,92
O,1559699467,279888,62
O,1559699468,279873,109
O,1559699468,279857,67
O,1559699469,279869,197
O,1559699469,279843,76
O,1559699470,279809,98
O,1559699470,279803,115
O,1559699471,279773,96
O,1559699472,279768,117
O,1559699472,279775,118
O,1559699473,279737,133
O,1559699473,279729,80
O,1559699474,279737,71
O,1559699474,279714,91
O,1559699475,279704,99
O,1559699476,279694,114
O,1559699476,279691,117
O,1559699477,279667,85
O,1559699477,279667,125
O,1559699478,279663,120
O,1559699478,279615,73
P,1559699479,5062
O,1559699479,279622,107
O,1559699479,279644,73
O,1559699480,279621,75
O,1559699481,279597,76
O,1559699481,279597,98
O,1559699482,279573,155
O,1559699482,279584,79
O,1559699483,279574,123
O,1559699483,279562,83
O,1559699484,279567,131
O,1559699485,279563,91
O,1559699485,279547,100
O,1559699486,279538,62
O,1559699486,279549,80
O,1559699487,279561,113
O,1559699487,279537,94
O,1559699488,279543,155
O,1559699489,279540,75
O,1559699489,279514,125
O,1559699490,279514,75
O,1559699490,279503,77
O,1559699491,279476,136
O,1559699491,279483,229
O,1559699492,279478,67
O,1559699493,279488,82
O,1559699493,279475,69
O,1559699494,279463,127
O,1559699494,279439,106
O,1559699495,279466,101
O,1559699495,279445,121
O,1559699496,279438,100
O,1559699497,279441,119
O,1559699497,279456,139
O,1559699498,279432,103
