H,1559839769,272815
P,1559839769,5061
P,1559839798,5062
P,1559839828,5061
P,1559839857,5061
P,1559839886,5061
P,1559839916,5061
P,1559839946,5062
P,1559839975,5060
P,1559840004,5062
P,1559840034,5062
P,1559840063,5060
P,1559840092,5061
P,1559840122,5061
P,1559840151,5062
P,1559840180,5060
P,1559840209,5062
P,1559840240,5062
P,1559840269,5061
P,1559840298,5062
P,1559840327,5060
P,1559840357,5062
P,1559840386,5063
P,1559840415,5062
P,1559840445,5062
P,1559840474,5062
P,1559840503,5063
P,1559840533,5062
P,1559840563,5062
P,1559840592,5061
P,1559840621,5060
P,1559840651,5062
P,1559840680,5062
P,1559840709,5061
P,1559840738,5061
P,1559840768,5061
P,1559840797,5062
P,1559840827,5061
P,1559840857,5062
P,1559840886,5061
P,1559840915,5063
P,1559840944,5062
P,1559840974,5061
O,1559840986,284200,18540
O,1559840987,286027,189
O,1559840987,286005,271
O,1559840988,286115,345
O,1559840989,286178,175
O,1559840989,286253,124
O,1559840990,286386,343
O,1559840990,286174,349
O,1559840991,286253,301
O,1559840991,286218,265
O,1559840992,286202,692
O,1559840993,286156,246
O,1559840993,286212,136
O,1559840994,286340,171
O,1559840994,286435,439
O,1559840995,286476,382
O,1559840995,286347,632
O,1559840996,286472,575
O,1559840997,286364,164
O,1559840997,286424,132
O,1559840998,286400,124
O,1559840998,286240,648
O,1559840999,286286,607
O,1559840999,286274,299
O,1559841000,286065,515
O,1559841000,286179,887
O,1559841001,285787,704
O,1559841002,286030,742
O,1559841002,286148,648
O,1559841003,286004,344
P,1559841003,5052
O,1559841003,286320,477
O,1559841004,286249,380
O,1559841004,286424,402
O,1559841005,286209,348
O,1559841006,286085,715
O,1559841006,286044,767
O,1559841007,286240,295
O,1559841007,286367,474
O,1559841008,286321,144
O,1559841008,286217,263
O,1559841009,286347,178
O,1559841010,286336,353
O,1559841010,286438,283
O,1559841011,286478,462
O,1559841011,286232,94
O,1559841012,285964,648
O,1559841012,286163,406
O,1559841013,286072,333
O,1559841014,286334,283
O,1559841014,286607,357
O,1559841015,286186,255
O,1559841015,286498,607
O,1559841016,285906,385
O,1559841016,285796,237
O,1559841017,286048,283
O,1559841018,286151,242
O,1559841018,286343,187
O,1559841019,286326,167
O,1559841019,286404,159
O,1559841020,286405,346
O,1559841020,286404,177
O,1559841021,286761,347
O,1559841022,286206,2333
O,1559841022,285090,772
O,1559841023,284833,1631
O,1559841023,285130,831
O,1559841024,285249,1463
O,1559841024,285540,2080
O,1559841024,286663,1124
O,1559841024,286972,977
O,1559841025,286347,3611
O,1559841026,284976,910
O,1559841026,285526,1734
O,1559841027,285732,1033
O,1559841027,285502,647
O,1559841028,284962,1472
O,1559841028,285156,1573
O,1559841029,285354,1128
O,1559841030,285400,1154
O,1559841030,285841,441
O,1559841031,285607,662
O,1559841031,285712,626
O,1559841032,285701,826
P,1559841032,5052
O,1559841032,286023,163
O,1559841033,285967,472
O,1559841034,285829,318
O,1559841034,285551,560
O,1559841035,286123,366
O,1559841035,286121,155
O,1559841036,285928,471
O,1559841036,285601,327
O,1559841037,285257,1070
O,1559841038,285253,626
O,1559841038,286237,629
O,1559841039,285509,859
O,1559841039,285416,1123
O,1559841040,285448,1585
O,1559841040,285133,921
O,1559841041,285227,1043
O,1559841042,285830,557
O,1559841042,285347,840
T,1559841042,2900
P,1559841062,5061
P,1559841091,5062
P,1559841121,5060
P,1559841150,5060
P,1559841180,5061
P,1559841209,5059
P,1559841239,5062
P,1559841269,5062
P,1559841298,5062
P,1559841327,5060
P,1559841356,5062
P,1559841386,5062
P,1559841416,5062
P,1559841445,5062
P,1559841475,5061
P,1559841504,5061
P,1559841533,5062
P,1559841562,5062
P,1559841592,5062
P,1559841621,5062
P,1559841650,5062
P,1559841680,5063
P,1559841710,5062
P,1559841739,5063
P,1559841768,5063
P,1559841798,5062
P,1559841827,5063
P,1559841856,5061
P,1559841886,5061
P,1559841915,5063
P,1559841944,5063
P,1559841973,5062
P,1559842004,5062
P,1559842033,5063
P,1559842062,5062
P,1559842091,5062
P,1559842121,5062
P,1559842150,5063
P,1559842179,5062
P,1559842209,5062
P,1559842238,5062
P,1559842267,5063
P,1559842297,5062
P,1559842327,5063
P,1559842356,5062
P,1559842385,5062
P,1559842415,5063
P,1559842444,5062
P,1559842473,5061
P,1559842502,5061
P,1559842532,5061
P,1559842561,5064
P,1559842591,5062
P,1559842621,5061
P,1559842650,5063
P,1559842679,5062
P,1559842708,5064
