H,1564865181,266219
T,1564865181,2941
U,1564865182,768
X,1564865183,634172,1499
X,1564865184,634075,828
X,1564865184,634020,1040
X,1564865185,634178,1151
X,1564865186,633981,1094
X,1564865186,633983,2091
X,1564865187,634154,938
X,1564865187,633993,1111
X,1564865188,634125,1094
X,1564865188,634113,1042
X,1564865189,634165,1799
X,1564865190,634143,1084
X,1564865190,634079,1249
X,1564865191,634460,961
X,1564865191,634672,1176
X,1564865192,634498,1139
X,1564865192,634630,21248
X,1564865193,634021,7917
X,1564865193,634593,1158
X,1564865194,634647,1538
X,1564865195,634624,1119
X,1564865195,634497,972
P,1564865196,5113
X,1564865196,634622,1020
X,1564865196,634518,1026
X,1564865197,634521,866
X,1564865197,634414,1035
X,1564865198,634680,692
X,1564865199,634765,1176
X,1564865199,634711,676
X,1564865200,634720,1365
X,1564865200,634661,13199
X,1564865201,634391,4915
X,1564865201,634526,6105
X,1564865202,634712,1095
X,1564865203,634692,1364
X,1564865203,634755,1441
X,1564865204,634617,1687
X,1564865204,634591,1514
X,1564865205,634799,1065
X,1564865205,634713,845
X,1564865206,634803,868
X,1564865207,634784,1180
X,1564865207,634742,879
X,1564865208,634663,1159
X,1564865208,634827,1394
X,1564865209,634943,977
X,1564865209,635013,1762
X,1564865210,634823,1117
X,1564865211,634911,867
X,1564865211,634866,1429
X,1564865212,634920,3943
X,1564865212,634944,794
X,1564865213,634947,23392
X,1564865213,634891,1421
X,1564865214,635150,10057
X,1564865215,635049,1527
X,1564865215,634967,1379
X,1564865216,634953,1230
X,1564865216,634934,985
X,1564865217,634898,1322
X,1564865217,634800,1489
X,1564865218,634801,1090
X,1564865218,634829,1331
X,1564865218,634879,998
X,1564865219,634804,1553
X,1564865219,634806,1198
X,1564865220,634820,788
X,1564865220,634956,2457
X,1564865221,635141,2236
X,1564865221,634933,1175
X,1564865222,634990,1297
X,1564865223,635003,1042
X,1564865223,635078,1029
X,1564865224,635089,939
X,1564865224,635169,821
P,1564865225,5134
X,1564865225,635164,1219
X,1564865225,635405,852
X,1564865226,635417,1279
X,1564865227,635431,1439
X,1564865227,635397,1040
X,1564865228,635383,17886
X,1564865228,635615,1772
X,1564865229,635632,3204
X,1564865229,635630,1362
X,1564865230,635627,914
A,1564865230,634803,1552
T,1564865230,2941
U,1564865230,768
X,1564865232,635481,1143
X,1564865233,635430,1117
X,1564865233,635477,1134
X,1564865234,635354,860
X,1564865234,635332,1165
X,1564865235,635449,958
X,1564865235,635530,1110
X,1564865236,635505,777
X,1564865236,635494,5053
X,1564865237,635375,1576
X,1564865238,635360,1218
X,1564865238,635314,1009
X,1564865239,635372,1233
X,1564865239,635325,780
X,1564865240,635242,825
X,1564865240,635325,1320
X,1564865241,635322,1198
X,1564865242,635249,1237
X,1564865242,635717,16464
X,1564865243,635474,3993
X,1564865243,635302,1330
X,1564865244,635216,1083
X,1564865244,635273,1440
X,1564865245,635366,1084
X,1564865246,635409,1453
X,1564865246,635393,821
X,1564865247,635393,636
X,1564865247,635468,813
X,1564865248,635615,891
X,1564865248,635433,654
X,1564865249,635542,914
X,1564865250,635572,801
X,1564865250,635544,1134
X,1564865251,635522,809
X,1564865251,635399,916
X,1564865252,635442,784
X,1564865252,635427,585
X,1564865253,635357,5665
X,1564865254,635508,1450
X,1564865254,635578,1475
X,1564865255,635356,1890
P,1564865255,5134
X,1564865255,635467,1629
X,1564865256,635423,726
X,1564865256,635345,28278
X,1564865257,635972,6761
X,1564865258,635411,25032
X,1564865258,634773,14362
X,1564865259,635666,4304
X,1564865259,635548,1485
X,1564865260,635762,2013
X,1564865260,635727,1287
X,1564865261,635747,899
X,1564865261,635672,910
X,1564865262,635594,1034
X,1564865263,635594,1045
X,1564865263,635682,1527
X,1564865264,635589,691
A,1564865264,635475,505
T,1564865264,2941
U,1564865264,768
X,1564865266,635789,1201
X,1564865266,635747,1196
X,1564865267,635694,1327
X,1564865267,635723,913
X,1564865268,635633,2141
X,1564865269,635752,1535
X,1564865269,636137,13131
X,1564865270,635964,6164
X,1564865270,635322,12697
X,1564865271,635656,2491
X,1564865271,635630,1090
X,1564865272,635641,1022
X,1564865273,635617,678
X,1564865273,635592,889
X,1564865274,635693,737
X,1564865274,635705,990
X,1564865275,635582,1244
X,1564865275,635684,4394
X,1564865276,635362,1507
X,1564865277,635507,1063
