662,5199
D,1558758664,181760
D,1558758666,181248
D,1558758668,181504
D,1558758670,180992
D,1558758672,181760
D,1558758675,181248
D,1558758677,181504
D,1558758679,181248
D,1558758680,181248
D,1558758682,181504
D,1558758685,181504
D,1558758687,181760
D,1558758689,181248
D,1558758691,181248
P,1558758691,5123
D,1558758693,181760
D,1558758696,180992
D,1558758698,181248
D,1558758700,180992
D,1558758702,181504
D,1558758704,181504
D,1558758707,180992
D,1558758709,181504
D,1558758711,181248
D,1558758713,181248
D,1558758715,181504
D,1558758718,181248
D,1558758720,181760
P,1558758721,5198
D,1558758721,180992
D,1558758723,180992
D,1558758725,181504
D,1558758728,180992
D,1558758730,181504
D,1558758732,181760
D,1558758734,181248
D,1558758736,181248
D,1558758739,181504
D,1558758741,181504
D,1558758743,181760
D,1558758745,181248
D,1558758747,181760
D,1558758750,181760
P,1558758751,5200
D,1558758752,180992
D,1558758754,181504
D,1558758756,181248
D,1558758758,180992
D,1558758761,181760
D,1558758762,181248
D,1558758764,182016
D,1558758766,181248
D,1558758768,181248
D,1558758771,181248
D,1558758773,181504
D,1558758775,181760
D,1558758777,181760
D,1558758779,181760
P,1558758780,5125
D,1558758782,181248
D,1558758784,181504
D,1558758786,181504
D,1558758788,181248
D,1558758791,181248
D,1558758793,180992
D,1558758795,181504
D,1558758797,180992
D,1558758799,181248
D,1558758802,181760
D,1558758803,181248
D,1558758805,181760
D,1558758807,181760
P,1558758809,5200
D,1558758809,181760
D,1558758812,181248
D,1558758814,181248
D,1558758816,181760
D,1558758818,181248
D,1558758820,181248
D,1558758823,181248
D,1558758825,181760
D,1558758827,181760
D,1558758829,181248
D,1558758831,181248
D,1558758834,181760
D,1558758836,181760
D,1558758838,181504
P,1558758839,5199
D,1558758840,180992
D,1558758842,180992
D,1558758844,181504
D,1558758846,181504
D,1558758848,181504
D,1558758850,181248
D,1558758852,181248
D,1558758855,181504
D,1558758857,181760
D,1558758859,181504
D,1558758861,181504
D,1558758863,181248
D,1558758866,181504
D,1558758868,181504
P,1558758868,5112
D,1558758870,181504
D,1558758872,181504
D,1558758874,181504
D,1558758877,181760
D,1558758879,181504
D,1558758881,181248
D,1558758883,181248
D,1558758885,181760
D,1558758887,181760
D,1558758889,182016
D,1558758891,180992
D,1558758893,181760
D,1558758895,182016
P,1558758897,5198
D,1558758898,181760
D,1558758900,181760
D,1558758902,181504
D,1558758904,181504
D,1558758906,181248
D,1558758909,181760
D,1558758911,181248
D,1558758913,181760
D,1558758915,181760
D,1558758917,181504
D,1558758920,181248
D,1558758922,181760
D,1558758924,181760
D,1558758926,181248
P,1558758926,5199
D,1558758927,181504
D,1558758930,181504
D,1558758932,181504
D,1558758934,181504
D,1558758936,181504
D,1558758938,181504
D,1558758941,181760
D,1558758943,181504
D,1558758945,181248
D,1558758947,181248
D,1558758949,182016
D,1558758952,181504
D,1558758954,181760
D,1558758956,181760
P,1558758956,5115
D,1558758958,181248
D,1558758960,181504
D,1558758963,181760
D,1558758965,181504
D,1558758967,181248
D,1558758968,181248
D,1558758970,181248
D,1558758973,181504
D,1558758975,181248
D,1558758977,180992
D,1558758979,181248
D,1558758981,181760
D,1558758984,180992
P,1558758985,5198
D,1558758986,180992
D,1558758988,181760
D,1558758990,180992
D,1558758992,181248
D,1558758995,181248
D,1558758997,181504
D,1558758999,181760
D,1558759001,181504
D,1558759004,181760
D,1558759006,181504
D,1558759008,181760
D,1558759009,181504
D,1558759011,181760
D,1558759014,181504
P,1558759014,5198
D,1558759016,181760
D,1558759018,182016
D,1558759020,181504
D,1558759022,181760
D,1558759025,181760
D,1558759027,181504
D,1558759029,180992
D,1558759031,181504
D,1558759033,181504
D,1558759036,181504
D,1558759038,181504
D,1558759040,181504
D,1558759042,181248
D,1558759044,181504
P,1558759045,5094
D,1558759047,181248
D,1558759049,181504
D,1558759050,181504
D,1558759052,181760
D,1558759054,181504
D,1558759057,181760
D,1558759059,180736
D,1558759061,181248
D,1558759063,181504
D,1558759065,181760
D,1558759068,181760
D,1558759070,181504
D,1558759072,181760
P,1558759074,5196
D,1558759074,181248
D,1558759076,181248
D,1558759079,181760
D,1558759081,181504
D,1558759083,180992
D,1558759085,181248
D,1558759087,181504
D,1558759090,181248
D,1558759091,181760
D,1558759093,181760
D,1558759095,181504
D,1558759097,181504
D,1558759100,181504
D,1558759102,181760
